FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
1,500,10000,5,0,0,0,0.95,1,0.974
1,1000,5000,40,0.995,1,0.997,1,0.997,0.998
1,20,10000,5,1,1,1,1,1,1
1,100,500,5,0.087,0.667,0.154,0.987,0.784,0.874
2,50,1000,20,1,1,1,1,1,1
2,20,1000,30,1,1,1,1,1,1
2,20,10000,30,1,1,1,1,1,1
2,500,500,5,0,0,0,0.95,1,0.974
2,20,50000,20,1,1,1,1,1,1
1,1000,1000,50,0.851,0.444,0.584,0.662,0.933,0.775
1,1000,200,40,0.75,0.857,0.8,0.917,0.846,0.88
1,500,500,10,0.667,0.923,0.774,0.988,0.931,0.959
1,500,5000,5,0.654,0.911,0.761,0.995,0.971,0.983
1,20,200,5,1,0.5,0.667,0.974,1,0.987
1,50,1000,30,0.983,0.983,0.983,0.992,0.992,0.992
1,50,50000,50,1,1,1,1,1,1
2,50,500,5,0.118,0.286,0.167,0.94,0.839,0.886
1,1000,5000,30,0.909,1,0.952,1,0.955,0.977
1,100,200,40,0.6,0.818,0.692,0.92,0.793,0.852
2,20,10000,50,1,1,1,1,1,1
2,100,200,50,0.667,0.111,0.19,0.568,0.955,0.712
2,100,50000,30,0.421,0.947,0.582,0.953,0.447,0.609
1,50,1000,50,0.939,0.958,0.948,0.961,0.942,0.951
1,500,200,10,0.429,0.5,0.462,0.909,0.882,0.896
2,50,1000,40,1,1,1,1,1,1
2,50,1000,5,1,1,1,1,1,1
2,20,500,40,1,1,1,1,1,1
1,20,5000,50,1,1,1,1,1,1
2,20,500,30,1,1,1,1,1,1
1,20,10000,30,1,1,1,1,1,1
1,20,50000,30,1,1,1,1,1,1
2,20,200,30,1,1,1,1,1,1
1,1000,10000,50,0.938,0.987,0.962,0.986,0.933,0.959
2,100,50000,50,0.992,0.989,0.99,0.989,0.992,0.99
1,1000,50000,20,0,0,0,0.793,1,0.885
1,100,200,30,0.625,0.5,0.556,0.844,0.9,0.871
2,50,50000,50,0.88,0.643,0.743,0.724,0.915,0.808
1,100,5000,10,1,1,1,1,1,1
1,1000,500,40,0.635,1,0.777,1,0.617,0.763
1,1000,200,50,0.783,0.818,0.8,0.765,0.722,0.743
2,500,10000,20,0,0,0,0.802,1,0.89
1,100,5000,30,0.996,1,0.998,1,0.999,0.999
2,1000,200,10,0,0,0,0.9,1,0.947
2,1000,1000,40,0,0,0,0.518,1,0.682
2,100,1000,30,0.467,0.933,0.622,0.933,0.467,0.622
1,500,5000,50,0.918,0.918,0.918,0.922,0.922,0.922
2,1000,50000,10,0,0,0,0.902,1,0.948
2,50,200,40,1,1,1,1,1,1
2,100,1000,10,1,1,1,1,1,1
2,50,1000,30,0.966,1,0.983,1,0.984,0.992
1,1000,10000,10,0,0,0,0.898,1,0.946
2,1000,200,5,0,0,0,0.975,1,0.987
1,500,500,30,0.735,0.893,0.806,0.955,0.875,0.913
2,20,500,10,1,1,1,1,1,1
1,20,500,5,0.833,0.833,0.833,0.989,0.989,0.989
2,50,1000,10,1,0.952,0.976,0.994,1,0.997
1,1000,5000,50,0.983,1,0.991,1,0.982,0.991
2,50,200,10,1,1,1,1,1,1
1,100,50000,5,0.991,1,0.996,1,1,1
1,20,200,20,0.812,0.812,0.812,0.875,0.875,0.875
1,500,1000,40,0.541,1,0.702,1,0.422,0.594
1,500,5000,30,0.722,0.9,0.801,0.95,0.845,0.894
2,500,500,40,0,0,0,0.7,1,0.824
1,50,5000,5,0.218,0.531,0.309,0.983,0.934,0.958
1,50,200,5,1,0.5,0.667,0.974,1,0.987
2,1000,200,30,0,0,0,0.725,1,0.841
2,100,1000,5,0.2,0.5,0.286,0.982,0.931,0.956
1,20,1000,40,0.989,1,0.995,1,0.991,0.995
2,1000,5000,10,0,0,0,0.901,1,0.948
1,1000,1000,10,0.261,0.333,0.293,0.93,0.904,0.917
2,500,200,5,0,0,0,0.975,1,0.987
2,1000,500,40,0,0,0,0.62,1,0.765
2,100,50000,10,0.148,0.99,0.257,0.997,0.361,0.53
2,20,200,40,1,1,1,1,1,1
2,100,200,20,0.192,0.556,0.286,0.714,0.323,0.444
1,20,10000,20,1,1,1,1,1,1
1,20,50000,40,1,1,1,1,1,1
2,500,5000,10,0,0,0,0.897,1,0.946
2,100,200,30,1,0.923,0.96,0.964,1,0.982
2,50,50000,10,1,1,1,1,1,1
2,20,10000,10,1,1,1,1,1,1
1,1000,50000,5,0,0,0,0.951,1,0.975
2,500,10000,40,0,0,0,0.599,1,0.749
1,1000,5000,10,0.38,0.929,0.54,0.991,0.834,0.905
1,20,50000,50,1,1,1,1,1,1
1,500,10000,50,0.777,1,0.875,1,0.713,0.832
1,20,1000,5,0.875,0.875,0.875,0.994,0.994,0.994
1,50,50000,5,0.988,1,0.994,1,0.999,1
2,500,1000,20,0,0,0,0.79,1,0.883
1,1000,200,20,0.429,0.375,0.4,0.848,0.875,0.862
2,50,10000,30,0.33,0.883,0.48,0.826,0.237,0.368
1,50,200,10,0.192,0.714,0.303,0.857,0.364,0.511
1,1000,1000,40,0.437,0.711,0.541,0.6,0.321,0.419
1,50,50000,30,0.93,0.977,0.953,0.99,0.969,0.98
1,500,5000,10,0.958,1,0.978,1,0.994,0.997
2,500,200,20,0,0,0,0.85,1,0.919
2,100,500,30,0.29,1,0.45,0,0,0
1,1000,200,5,0,0,0,1,0.8,0.889
2,1000,1000,10,0,0,0,0.923,1,0.96
1,50,500,10,1,0.889,0.941,0.989,1,0.995
2,100,500,40,1,0.885,0.939,0.955,1,0.977
1,100,50000,50,0.988,0.98,0.984,0.98,0.989,0.984
1,50,10000,10,0.751,0.942,0.836,0.994,0.967,0.98
1,20,50000,10,1,1,1,1,1,1
2,20,50000,30,1,1,1,1,1,1
2,50,10000,10,1,1,1,1,1,1
2,50,200,30,1,1,1,1,1,1
2,100,10000,40,0.384,0.988,0.553,0.4,0.005,0.01
2,20,5000,5,1,1,1,1,1,1
2,500,200,10,0,0,0,0.8,1,0.889
2,50,5000,30,1,0.996,0.998,0.999,1,0.999
1,1000,50000,30,0,0,0,0.693,1,0.819
1,500,50000,40,0.896,0.988,0.94,0.992,0.922,0.956
2,100,10000,5,0.053,0.682,0.098,0.962,0.394,0.559
2,100,1000,50,0.728,0.714,0.721,0.691,0.705,0.698
1,1000,50000,50,0,0,0,0.503,1,0.669
1,50,5000,50,0.998,1,0.999,1,0.998,0.999
2,500,10000,50,0,0,0,0.49,1,0.658
1,50,500,20,0.792,0.826,0.809,0.947,0.935,0.941
1,50,5000,30,0.919,0.982,0.95,0.992,0.965,0.978
1,500,1000,30,0.395,0.604,0.478,0.816,0.655,0.727
1,100,500,30,0.929,1,0.963,1,0.973,0.986
2,1000,10000,5,0,0,0,0.953,1,0.976
1,100,500,50,0.889,0.87,0.879,0.867,0.886,0.876
1,20,1000,30,0.935,1,0.967,1,0.967,0.983
2,50,5000,10,1,1,1,1,1,1
1,100,1000,10,0.783,0.947,0.857,0.994,0.969,0.981
1,50,5000,10,1,1,1,1,1,1
2,100,1000,40,0.629,0.265,0.373,0.63,0.889,0.738
1,100,10000,50,0.937,1,0.968,1,0.934,0.966
2,50,50000,30,1,1,1,1,1,1
2,20,5000,10,1,1,1,1,1,1
1,50,1000,20,0.8,0.889,0.842,0.971,0.944,0.958
1,500,50000,5,0,0,0,0.949,1,0.974
2,20,10000,5,0.989,1,0.994,1,0.999,1
2,20,500,20,1,1,1,1,1,1
2,20,500,5,1,1,1,1,1,1
1,20,1000,20,1,1,1,1,1,1
1,1000,1000,5,0.208,1,0.345,1,0.9,0.947
1,100,1000,40,1,0.573,0.729,0.745,1,0.854
2,50,50000,20,0.87,0.909,0.889,0.977,0.966,0.972
1,50,1000,5,0.4,0.889,0.552,0.994,0.93,0.961
1,500,200,40,0.8,0.222,0.348,0.6,0.955,0.737
2,50,200,50,1,1,1,1,1,1
1,100,500,10,0.226,0.636,0.333,0.942,0.73,0.823
1,50,200,40,0.833,0.882,0.857,0.909,0.87,0.889
2,1000,500,30,0,0,0,0.63,1,0.773
2,20,5000,30,1,1,1,1,1,1
2,500,50000,50,0,0,0,0.509,1,0.674
1,1000,1000,20,0.6,0.353,0.444,0.8,0.917,0.854
1,1000,50000,10,0.969,1,0.984,1,0.996,0.998
1,1000,10000,30,0,0,0,0.69,1,0.817
2,20,5000,50,1,1,1,1,1,1
1,100,10000,40,0.887,0.968,0.925,0.977,0.918,0.947
1,20,5000,30,1,1,1,1,1,1
1,20,5000,10,1,1,1,1,1,1
2,100,50000,5,0.048,0.989,0.092,0.444,0,0.001
2,100,5000,40,0.537,0.988,0.696,0.977,0.372,0.539
2,1000,5000,40,0,0,0,0.616,1,0.762
1,50,5000,40,0.998,1,0.999,1,0.998,0.999
2,100,5000,10,0.124,0.956,0.219,0.984,0.291,0.449
1,50,1000,40,0.708,1,0.829,1,0.752,0.858
1,20,5000,5,1,1,1,1,1,1
1,100,1000,20,0.75,1,0.857,1,0.941,0.97
2,500,5000,20,0,0,0,0.802,1,0.89
2,500,50000,10,0,0,0,0.904,1,0.949
2,20,200,10,1,1,1,1,1,1
2,500,5000,40,0,0,0,0.594,1,0.745
1,100,5000,5,0.961,1,0.98,1,0.998,0.999
1,500,200,30,0.435,1,0.606,1,0.567,0.723
1,20,50000,5,1,1,1,1,1,1
1,500,50000,30,0,0,0,0.702,1,0.825
2,1000,500,50,0,0,0,0.53,1,0.693
1,500,200,5,1,0.5,0.667,0.974,1,0.987
2,500,5000,5,0,0,0,0.952,1,0.975
1,20,200,10,0.182,0.333,0.235,0.862,0.735,0.794
1,50,10000,5,0.922,1,0.96,1,0.995,0.998
1,100,500,40,0.628,1,0.771,1,0.746,0.855
1,20,200,30,0.929,0.765,0.839,0.846,0.957,0.898
1,1000,500,50,0.712,1,0.832,1,0.642,0.782
1,50,200,50,0.75,0.692,0.72,0.857,0.889,0.873
2,1000,50000,5,0,0,0,0.951,1,0.975
2,1000,500,20,0,0,0,0.82,1,0.901
1,1000,200,30,0.688,0.917,0.786,0.958,0.821,0.885
1,500,1000,20,0.328,0.976,0.491,0.986,0.468,0.634
2,50,5000,5,1,0.982,0.991,0.999,1,0.999
2,1000,1000,50,0,0,0,0.549,1,0.709
1,100,10000,30,0.632,0.392,0.484,0.777,0.903,0.835
1,500,5000,40,0.823,1,0.903,1,0.868,0.929
2,100,500,10,0.175,0.778,0.286,0.967,0.637,0.768
2,20,50000,10,1,1,1,1,1,1
2,20,5000,20,1,1,1,1,1,1
1,100,50000,30,0.488,0.947,0.644,0.963,0.582,0.726
1,50,10000,20,0.801,0.971,0.878,0.993,0.942,0.967
1,100,1000,5,1,0.909,0.952,0.994,1,0.997
2,20,50000,40,1,1,1,1,1,1
1,50,5000,20,0.855,0.957,0.903,0.989,0.961,0.975
2,50,500,40,0.724,0.6,0.656,0.77,0.855,0.81
1,50,1000,10,0.81,1,0.895,1,0.975,0.988
2,500,50000,30,0,0,0,0.698,1,0.822
2,500,50000,20,0,0,0,0.803,1,0.891
1,20,10000,40,1,1,1,1,1,1
2,50,1000,50,1,0.99,0.995,0.99,1,0.995
2,20,1000,50,1,1,1,1,1,1
2,20,1000,10,1,1,1,1,1,1
2,100,5000,20,0.206,0.944,0.338,0.932,0.176,0.296
2,100,500,50,1,1,1,1,1,1
2,20,200,20,1,1,1,1,1,1
2,1000,200,20,0,0,0,0.8,1,0.889
1,20,500,50,1,1,1,1,1,1
2,500,1000,50,0,0,0,0.508,1,0.673
2,1000,500,5,0,0,0,0.91,1,0.953
1,500,5000,20,0,0,0,0.785,1,0.88
2,1000,10000,40,0,0,0,0.628,1,0.772
2,1000,5000,5,0,0,0,0.945,1,0.972
2,500,200,50,0.579,0.647,0.611,0.714,0.652,0.682
1,50,500,50,0.811,1,0.896,1,0.787,0.881
1,500,1000,10,0.15,0.158,0.154,0.909,0.903,0.906
2,20,1000,40,1,1,1,1,1,1
1,1000,5000,5,0,0,0,0.946,1,0.972
2,1000,10000,10,0,0,0,0.902,1,0.949
1,500,500,5,0.333,0.6,0.429,0.978,0.937,0.957
2,100,10000,20,0.597,0.922,0.725,0.979,0.852,0.911
2,500,500,10,0,0,0,0.88,1,0.936
2,500,10000,10,0,0,0,0.897,1,0.946
1,500,50000,10,0,0,0,0.898,1,0.946
2,50,10000,20,1,0.995,0.997,0.999,1,0.999
1,50,500,40,0.846,0.306,0.449,0.675,0.963,0.794
1,1000,1000,30,0.43,1,0.602,1,0.291,0.451
2,1000,50000,50,0,0,0,0.498,1,0.665
1,500,10000,10,0.919,1,0.958,1,0.99,0.995
2,50,500,10,0.8,1,0.889,1,0.978,0.989
2,100,10000,10,0.155,0.91,0.265,0.984,0.53,0.689
2,50,5000,40,1,1,1,1,1,1
2,1000,500,10,0,0,0,0.87,1,0.93
1,1000,200,10,0,0,0,0.919,0.919,0.919
1,100,10000,20,0.888,0.963,0.924,0.991,0.971,0.981
1,1000,10000,20,0,0,0,0.817,1,0.899
1,50,50000,10,1,1,1,1,1,1
1,1000,500,10,0.625,1,0.769,1,0.933,0.966
2,1000,10000,20,0,0,0,0.809,1,0.895
2,100,200,10,1,0.667,0.8,0.974,1,0.987
1,20,1000,10,0.917,1,0.957,1,0.987,0.994
1,500,10000,40,0,0,0,0.602,1,0.751
2,20,200,50,1,1,1,1,1,1
1,500,10000,20,0,0,0,0.814,1,0.897
2,1000,1000,30,0,0,0,0.697,1,0.822
2,50,200,20,1,1,1,1,1,1
1,500,1000,50,0.798,0.856,0.826,0.789,0.714,0.75
2,100,500,20,1,1,1,1,1,1
2,20,1000,5,1,1,1,1,1,1
2,1000,1000,20,0,0,0,0.774,1,0.873
1,100,1000,30,0.72,0.964,0.824,0.981,0.831,0.9
1,100,5000,20,0.995,1,0.997,1,0.999,0.999
1,20,10000,50,1,1,1,1,1,1
1,100,200,50,0.471,0.5,0.485,0.652,0.625,0.638
2,100,10000,30,0.985,0.933,0.958,0.975,0.995,0.985
2,100,500,5,0.333,0.5,0.4,0.979,0.958,0.968
1,20,200,40,0.667,0.308,0.421,0.735,0.926,0.82
2,50,10000,40,0.993,0.995,0.994,0.997,0.995,0.996
2,50,500,20,1,1,1,1,1,1
2,100,200,40,1,1,1,1,1,1
2,500,200,40,0,0,0,0.625,1,0.769
1,50,200,30,0.625,1,0.769,1,0.64,0.78
1,50,10000,30,0.644,0.989,0.78,0.994,0.773,0.869
2,500,10000,5,0,0,0,0.953,1,0.976
2,1000,5000,20,0,0,0,0.809,1,0.894
2,1000,10000,50,0,0,0,0.512,1,0.678
1,20,500,10,0.5,0.727,0.593,0.964,0.91,0.936
1,20,50000,20,1,1,1,1,1,1
1,50,500,30,0.844,1,0.916,1,0.887,0.94
2,500,500,30,0,0,0,0.75,1,0.857
1,500,10000,30,0,0,0,0.707,1,0.828
2,50,50000,5,1,1,1,1,1,1
1,100,200,5,0.056,0.333,0.095,0.909,0.541,0.678
1,50,500,5,0.107,1,0.194,1,0.742,0.852
1,50,10000,40,0.985,0.994,0.989,0.996,0.99,0.993
1,1000,10000,40,0.99,1,0.995,1,0.993,0.997
1,100,10000,5,0.323,0.966,0.484,0.998,0.897,0.945
1,20,500,20,1,0.765,0.867,0.954,1,0.976
2,20,500,50,1,1,1,1,1,1
1,20,5000,40,1,1,1,1,1,1
2,100,200,5,1,1,1,1,1,1
2,100,50000,20,0.268,0.935,0.416,0.959,0.378,0.542
1,100,5000,50,0.975,0.977,0.976,0.975,0.973,0.974
2,100,1000,20,1,0.429,0.6,0.905,1,0.95
2,1000,50000,20,0,0,0,0.802,1,0.89
2,1000,5000,50,0,0,0,0.491,1,0.659
1,500,500,20,0.733,1,0.846,1,0.897,0.946
1,100,500,20,0.375,0.2,0.261,0.87,0.941,0.904
2,20,1000,20,1,1,1,1,1,1
1,100,1000,50,0.588,0.105,0.179,0.536,0.933,0.681
1,100,200,10,0,0,0,0.9,1,0.947
1,500,50000,50,0,0,0,0.506,1,0.672
2,50,5000,50,0.998,1,0.999,1,0.998,0.999
2,500,500,20,0,0,0,0.82,1,0.901
2,20,200,5,0.5,1,0.667,1,0.947,0.973
1,500,50000,20,0,0,0,0.798,1,0.888
2,100,5000,5,0.101,0.884,0.181,0.991,0.631,0.771
2,50,5000,20,1,1,1,1,1,1
2,500,5000,30,0,0,0,0.711,1,0.831
2,50,10000,50,1,1,1,1,1,1
2,50,500,30,1,0.968,0.984,0.986,1,0.993
1,1000,5000,20,0.865,1,0.928,1,0.96,0.979
1,500,500,50,0.635,0.909,0.748,0.892,0.589,0.71
1,100,200,20,0.188,0.6,0.286,0.917,0.629,0.746
2,500,1000,30,0,0,0,0.713,1,0.832
2,500,1000,10,0,0,0,0.903,1,0.949
1,20,500,40,1,1,1,1,1,1
2,1000,200,40,0,0,0,0.65,1,0.788
2,1000,1000,5,0,0,0,0.944,1,0.971
2,20,50000,50,1,1,1,1,1,1
1,20,200,50,0.833,0.833,0.833,0.864,0.864,0.864
2,500,500,50,0.714,0.902,0.797,0.739,0.436,0.548
1,1000,500,30,0.786,0.846,0.815,0.944,0.919,0.932
2,500,1000,40,0,0,0,0.61,1,0.758
1,50,50000,40,0.998,1,0.999,1,0.998,0.999
2,50,10000,5,1,1,1,1,1,1
2,500,10000,30,0,0,0,0.708,1,0.829
1,50,50000,20,0.861,0.996,0.924,0.999,0.96,0.979
2,50,50000,40,0.654,0.737,0.693,0.814,0.747,0.779
