FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
2,100,1000,30,0.98,0.942,0.961,0.977,0.992,0.984
1,500,5000,50,0.0,0.0,0.0,0.485,1.0,0.653
2,1000,50000,10,0.993,0.999,0.996,1.0,0.999,1.0
2,50,200,40,0.471,0.667,0.552,0.826,0.679,0.745
2,100,1000,10,0.0,0.0,0.0,0.894,1.0,0.944
2,50,1000,30,0.0,0.0,0.0,0.728,1.0,0.842
1,1000,10000,10,0.267,1.0,0.422,1.0,0.73,0.844
2,1000,200,5,0.0,0.0,0.0,0.95,1.0,0.974
1,500,500,30,0.0,0.0,0.0,0.65,1.0,0.788
2,20,500,10,0.0,0.0,0.0,0.92,1.0,0.958
1,20,500,5,0.0,0.0,0.0,0.98,1.0,0.99
2,50,1000,10,0.0,0.0,0.0,0.911,1.0,0.953
1,1000,5000,50,0.509,1.0,0.675,0.0,0.0,0.0
2,50,200,10,0.0,0.0,0.0,0.9,1.0,0.947
1,100,50000,5,0.357,0.889,0.51,0.994,0.921,0.956
1,20,200,20,0.0,0.0,0.0,0.825,1.0,0.904
1,500,1000,40,0.385,1.0,0.556,0.0,0.0,0.0
1,500,5000,30,0.713,1.0,0.833,1.0,0.823,0.903
2,500,500,40,0.627,0.821,0.711,0.857,0.689,0.764
1,50,5000,5,0.0,0.0,0.0,0.956,1.0,0.978
1,50,200,5,0.0,0.0,0.0,0.925,1.0,0.961
2,1000,200,30,0.3,1.0,0.462,0.0,0.0,0.0
2,100,1000,5,0.0,0.0,0.0,0.939,1.0,0.968
1,20,1000,40,0.57,0.963,0.716,0.954,0.517,0.67
2,1000,5000,10,0.931,1.0,0.964,1.0,0.992,0.996
1,1000,1000,10,0.226,0.667,0.337,0.949,0.732,0.826
2,500,200,5,0.0,0.0,0.0,0.875,1.0,0.933
2,1000,500,40,0.0,0.0,0.0,0.57,1.0,0.726
2,100,50000,10,0.992,0.997,0.994,1.0,0.999,0.999
2,20,200,40,0.0,0.0,0.0,0.6,1.0,0.75
2,100,200,20,0.0,0.0,0.0,0.9,1.0,0.947
1,20,10000,20,0.793,1.0,0.885,1.0,0.929,0.963
1,20,50000,40,0.999,1.0,0.999,1.0,0.999,0.999
2,500,5000,10,1.0,0.942,0.97,0.993,1.0,0.997
2,100,200,30,0.0,0.0,0.0,0.675,1.0,0.806
2,50,50000,10,0.995,0.998,0.996,1.0,0.999,1.0
2,20,10000,10,0.4,0.943,0.561,0.992,0.829,0.903
1,1000,50000,5,0.891,1.0,0.942,1.0,0.994,0.997
2,500,10000,40,0.993,1.0,0.996,1.0,0.995,0.997
1,1000,5000,10,0.096,1.0,0.175,0.0,0.0,0.0
1,20,50000,50,0.999,1.0,1.0,1.0,0.999,0.999
1,500,10000,50,0.969,1.0,0.984,1.0,0.97,0.985
1,20,1000,5,0.16,1.0,0.276,1.0,0.756,0.861
1,50,50000,5,0.665,1.0,0.799,1.0,0.976,0.988
2,500,1000,20,0.949,0.86,0.902,0.963,0.987,0.975
1,1000,200,20,0.0,0.0,0.0,0.7,1.0,0.824
2,50,10000,30,0.993,0.996,0.995,0.998,0.997,0.998
1,50,200,10,0.0,0.0,0.0,0.972,0.897,0.933
1,1000,1000,40,0.0,0.0,0.0,0.59,1.0,0.742
1,50,50000,30,1.0,1.0,1.0,1.0,1.0,1.0
1,500,5000,10,0.0,0.0,0.0,0.892,1.0,0.943
2,500,200,20,0.25,0.833,0.385,0.95,0.559,0.704
2,100,500,30,0.512,0.786,0.62,0.895,0.708,0.791
1,1000,200,5,0.0,0.0,0.0,0.925,1.0,0.961
2,1000,1000,10,0.667,0.316,0.429,0.932,0.983,0.957
1,50,500,10,0.0,0.0,0.0,0.9,1.0,0.947
2,100,500,40,0.0,0.0,0.0,0.556,1.0,0.714
1,100,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,50,10000,10,0.664,1.0,0.798,1.0,0.947,0.973
1,20,50000,10,0.476,0.88,0.618,0.985,0.894,0.937
2,20,50000,30,0.0,0.0,0.0,0.705,1.0,0.827
2,50,10000,10,0.817,0.994,0.897,0.999,0.976,0.988
2,50,200,30,0.429,0.923,0.585,0.917,0.407,0.564
2,100,10000,40,0.997,0.969,0.983,0.98,0.998,0.989
2,20,5000,5,0.259,0.614,0.364,0.966,0.862,0.911
2,500,200,10,0.6,0.5,0.545,0.914,0.941,0.928
2,50,5000,30,0.314,1.0,0.477,0.0,0.0,0.0
1,1000,50000,30,0.997,0.991,0.994,0.996,0.999,0.997
1,500,50000,40,0.957,1.0,0.978,1.0,0.971,0.985
2,100,10000,5,0.806,0.912,0.856,0.995,0.988,0.992
2,100,1000,50,0.52,1.0,0.684,0.0,0.0,0.0
1,1000,50000,50,0.999,1.0,1.0,1.0,0.999,1.0
1,50,5000,50,0.912,1.0,0.954,1.0,0.899,0.947
2,500,10000,50,0.96,1.0,0.98,1.0,0.955,0.977
1,50,500,20,0.565,0.65,0.605,0.909,0.875,0.892
1,50,5000,30,0.977,0.811,0.886,0.916,0.991,0.952
1,500,1000,30,0.417,0.093,0.152,0.739,0.952,0.832
1,100,500,30,0.381,1.0,0.552,1.0,0.487,0.655
2,1000,10000,5,0.052,1.0,0.1,0.0,0.0,0.0
1,100,500,50,0.796,0.975,0.876,0.976,0.8,0.879
1,20,1000,30,0.722,0.78,0.75,0.913,0.885,0.898
2,50,5000,10,0.976,0.922,0.949,0.992,0.998,0.995
1,100,1000,10,0.197,0.938,0.326,0.99,0.628,0.769
1,50,5000,10,0.631,1.0,0.774,1.0,0.931,0.964
2,100,1000,40,0.879,0.93,0.904,0.945,0.904,0.924
1,100,10000,50,0.997,1.0,0.998,1.0,0.997,0.998
2,50,50000,30,0.995,1.0,0.997,1.0,0.998,0.999
2,20,5000,10,0.208,0.67,0.318,0.955,0.733,0.829
1,50,1000,20,0.368,0.538,0.438,0.915,0.844,0.878
1,500,50000,5,0.915,1.0,0.956,1.0,0.995,0.998
2,20,10000,5,0.245,0.744,0.369,0.986,0.891,0.936
2,20,500,20,0.0,0.0,0.0,0.77,1.0,0.87
2,20,500,5,0.222,1.0,0.364,1.0,0.929,0.963
1,20,1000,20,0.333,0.944,0.493,0.974,0.528,0.685
1,1000,1000,5,0.0,0.0,0.0,0.955,1.0,0.977
1,100,1000,40,0.0,0.0,0.0,0.56,1.0,0.718
2,50,50000,20,0.0,0.0,0.0,0.807,1.0,0.893
1,50,1000,5,0.115,1.0,0.207,1.0,0.736,0.848
1,500,200,40,0.475,1.0,0.644,0.0,0.0,0.0
2,50,200,50,0.5,1.0,0.667,0.0,0.0,0.0
1,100,500,10,0.5,0.333,0.4,0.958,0.979,0.968
1,50,200,40,0.0,0.0,0.0,0.475,1.0,0.644
2,1000,500,30,0.0,0.0,0.0,0.65,1.0,0.788
2,20,5000,30,0.954,0.96,0.957,0.982,0.979,0.98
2,500,50000,50,0.998,0.999,0.998,0.999,0.998,0.998
1,1000,1000,20,0.0,0.0,0.0,0.75,1.0,0.857
1,1000,50000,10,0.96,1.0,0.98,1.0,0.995,0.998
1,1000,10000,30,0.0,0.0,0.0,0.698,1.0,0.822
2,20,5000,50,0.945,0.952,0.949,0.95,0.942,0.946
1,100,10000,40,0.978,1.0,0.989,1.0,0.986,0.993
1,20,5000,30,0.786,1.0,0.88,1.0,0.875,0.934
1,20,5000,10,0.098,1.0,0.178,0.0,0.0,0.0
2,100,50000,5,0.863,0.996,0.924,1.0,0.992,0.996
2,100,5000,40,0.99,0.992,0.991,0.995,0.993,0.994
2,1000,5000,40,0.0,0.0,0.0,0.58,1.0,0.734
1,50,5000,40,0.994,0.986,0.99,0.992,0.997,0.994
2,100,5000,10,0.783,0.857,0.818,0.986,0.977,0.982
1,50,1000,40,0.0,0.0,0.0,0.595,1.0,0.746
1,20,5000,5,0.0,0.0,0.0,0.958,1.0,0.979
1,100,1000,20,0.0,0.0,0.0,0.794,1.0,0.885
2,500,5000,20,0.995,0.966,0.98,0.991,0.999,0.995
2,500,50000,10,0.987,0.998,0.993,1.0,0.999,0.999
2,20,200,10,0.1,1.0,0.182,0.0,0.0,0.0
2,500,5000,40,1.0,1.0,1.0,1.0,1.0,1.0
1,100,5000,5,0.0,0.0,0.0,0.952,1.0,0.975
1,500,200,30,0.0,0.0,0.0,0.75,1.0,0.857
1,20,50000,5,0.595,1.0,0.746,1.0,0.966,0.983
1,500,50000,30,0.307,1.0,0.47,0.0,0.0,0.0
2,1000,500,50,1.0,0.878,0.935,0.895,1.0,0.944
1,500,200,5,0.0,0.0,0.0,0.975,1.0,0.987
2,500,5000,5,0.807,0.939,0.868,0.997,0.988,0.993
1,20,200,10,0.025,1.0,0.049,0.0,0.0,0.0
1,50,10000,5,0.895,0.386,0.54,0.969,0.998,0.983
1,100,500,40,0.0,0.0,0.0,0.656,1.0,0.792
1,20,200,30,0.0,0.0,0.0,0.8,1.0,0.889
1,1000,500,50,0.697,0.979,0.814,0.971,0.623,0.759
1,50,200,50,0.5,1.0,0.667,0.0,0.0,0.0
2,1000,50000,5,0.977,0.996,0.986,1.0,0.999,0.999
2,1000,500,20,0.486,0.81,0.607,0.938,0.772,0.847
1,1000,200,30,0.275,1.0,0.431,0.0,0.0,0.0
1,500,1000,20,0.215,1.0,0.354,0.0,0.0,0.0
2,50,5000,5,0.632,0.935,0.754,0.997,0.973,0.984
2,1000,1000,50,0.924,0.96,0.942,0.958,0.919,0.938
1,100,10000,30,0.958,1.0,0.978,1.0,0.981,0.99
1,500,5000,40,0.911,1.0,0.953,1.0,0.935,0.967
2,100,500,10,0.0,0.0,0.0,0.89,1.0,0.942
2,20,50000,10,0.993,0.996,0.994,1.0,0.999,0.999
2,20,5000,20,0.524,0.903,0.663,0.969,0.789,0.87
1,100,50000,30,0.955,1.0,0.977,1.0,0.979,0.989
1,50,10000,20,0.186,1.0,0.314,0.0,0.0,0.0
1,100,1000,5,0.098,0.857,0.176,0.992,0.682,0.808
2,20,50000,40,0.996,1.0,0.998,1.0,0.997,0.999
1,50,5000,20,0.56,0.986,0.715,0.995,0.788,0.879
2,50,500,40,0.0,0.0,0.0,0.689,1.0,0.816
1,50,1000,10,0.0,0.0,0.0,0.867,1.0,0.929
2,500,50000,30,0.998,0.996,0.997,0.998,0.999,0.999
2,500,50000,20,0.973,1.0,0.986,1.0,0.993,0.997
1,20,10000,40,0.986,1.0,0.993,1.0,0.991,0.995
2,50,1000,50,0.736,0.709,0.722,0.66,0.689,0.674
2,20,1000,50,0.684,0.644,0.663,0.657,0.697,0.676
2,20,1000,10,0.0,0.0,0.0,0.917,1.0,0.957
2,100,5000,20,0.99,0.981,0.986,0.995,0.997,0.996
2,100,500,50,0.818,0.509,0.628,0.544,0.838,0.66
2,20,200,20,0.0,0.0,0.0,0.925,1.0,0.961
2,1000,200,20,0.75,0.3,0.429,0.806,0.967,0.879
1,20,500,50,0.795,0.795,0.795,0.804,0.804,0.804
2,500,1000,50,0.0,0.0,0.0,0.545,1.0,0.706
2,1000,500,5,0.0,0.0,0.0,0.96,1.0,0.98
1,500,5000,20,0.739,1.0,0.85,1.0,0.903,0.949
2,1000,10000,40,0.997,0.995,0.996,0.997,0.998,0.998
2,1000,5000,5,0.951,0.867,0.907,0.994,0.998,0.996
2,500,200,50,0.0,0.0,0.0,0.5,1.0,0.667
1,50,500,50,0.689,0.857,0.764,0.759,0.537,0.629
1,500,1000,10,0.0,0.0,0.0,0.925,1.0,0.961
2,20,1000,40,0.633,0.793,0.704,0.802,0.646,0.716
1,1000,5000,5,0.0,0.0,0.0,0.951,1.0,0.975
2,1000,10000,10,0.943,1.0,0.971,1.0,0.993,0.997
1,500,500,5,0.0,0.0,0.0,0.96,1.0,0.98
2,100,10000,20,0.989,0.986,0.987,0.997,0.997,0.997
2,500,500,10,0.286,0.286,0.286,0.946,0.946,0.946
2,500,10000,10,0.735,1.0,0.847,1.0,0.956,0.978
1,500,50000,10,0.0,0.0,0.0,0.9,1.0,0.947
2,50,10000,20,0.975,0.975,0.975,0.994,0.994,0.994
1,50,500,40,0.661,0.951,0.78,0.935,0.592,0.725
1,1000,1000,30,0.0,0.0,0.0,0.655,1.0,0.792
2,1000,50000,50,0.999,0.999,0.999,0.999,0.999,0.999
1,500,10000,10,0.11,1.0,0.198,0.0,0.0,0.0
2,50,500,10,0.0,0.0,0.0,0.9,1.0,0.947
2,100,10000,10,0.974,0.944,0.959,0.993,0.997,0.995
2,50,5000,40,1.0,0.91,0.953,0.945,1.0,0.972
2,1000,500,10,0.0,0.0,0.0,0.88,1.0,0.936
1,1000,200,10,0.0,0.0,0.0,0.875,1.0,0.933
1,100,10000,20,0.914,1.0,0.955,1.0,0.978,0.989
1,1000,10000,20,0.204,1.0,0.339,0.0,0.0,0.0
1,50,50000,10,0.943,1.0,0.971,1.0,0.993,0.996
1,1000,500,10,0.075,0.833,0.137,0.97,0.34,0.504
2,1000,10000,20,0.985,0.993,0.989,0.998,0.996,0.997
2,100,200,10,0.0,0.0,0.0,0.95,1.0,0.974
1,20,1000,10,0.0,0.0,0.0,0.911,1.0,0.953
1,500,10000,40,0.389,1.0,0.56,0.0,0.0,0.0
2,20,200,50,0.0,0.0,0.0,0.525,1.0,0.689
1,500,10000,20,0.834,1.0,0.91,1.0,0.949,0.974
2,1000,1000,30,0.934,0.934,0.934,0.971,0.971,0.971
2,50,200,20,0.0,0.0,0.0,0.7,1.0,0.824
1,500,1000,50,0.621,1.0,0.767,1.0,0.531,0.694
2,100,500,20,0.52,0.542,0.531,0.853,0.842,0.848
2,20,1000,5,0.0,0.0,0.0,0.956,1.0,0.977
2,1000,1000,20,0.83,0.907,0.867,0.974,0.949,0.961
1,100,1000,30,0.0,0.0,0.0,0.644,1.0,0.784
1,100,5000,20,0.837,0.984,0.905,0.996,0.952,0.973
1,20,10000,50,0.929,0.99,0.958,0.989,0.926,0.957
1,100,200,50,0.0,0.0,0.0,0.475,1.0,0.644
2,100,10000,30,0.984,0.998,0.991,0.999,0.993,0.996
2,100,500,5,0.2,0.333,0.25,0.956,0.915,0.935
1,20,200,40,0.45,1.0,0.621,0.0,0.0,0.0
2,50,10000,40,0.995,0.997,0.996,0.998,0.997,0.997
2,50,500,20,0.324,0.75,0.453,0.937,0.702,0.803
2,100,200,40,0.8,0.444,0.571,0.667,0.909,0.769
2,500,200,40,0.733,0.917,0.815,0.96,0.857,0.906
1,50,200,30,0.375,1.0,0.545,1.0,0.286,0.444
1,50,10000,30,0.989,1.0,0.995,1.0,0.995,0.998
2,500,10000,5,0.899,0.952,0.925,0.998,0.995,0.997
2,1000,5000,20,0.983,0.992,0.988,0.997,0.995,0.996
2,1000,10000,50,0.998,0.99,0.994,0.99,0.998,0.994
1,20,500,10,0.254,1.0,0.405,1.0,0.398,0.569
1,20,50000,20,0.999,1.0,1.0,1.0,1.0,1.0
1,50,500,30,0.0,0.0,0.0,0.75,1.0,0.857
2,500,500,30,0.0,0.0,0.0,0.66,1.0,0.795
1,500,10000,30,0.771,1.0,0.871,1.0,0.881,0.937
2,50,50000,5,0.984,0.994,0.989,1.0,0.999,0.999
1,100,200,5,0.0,0.0,0.0,0.95,1.0,0.974
1,50,500,5,0.0,0.0,0.0,0.92,1.0,0.958
1,50,10000,40,0.995,1.0,0.997,1.0,0.997,0.998
1,1000,10000,40,0.0,0.0,0.0,0.6,1.0,0.75
1,100,10000,5,0.325,1.0,0.491,1.0,0.884,0.939
1,20,500,20,0.714,0.833,0.769,0.944,0.895,0.919
2,20,500,50,0.619,0.542,0.578,0.542,0.619,0.578
1,20,5000,40,0.856,0.98,0.913,0.985,0.891,0.936
2,100,200,5,0.0,0.0,0.0,0.925,1.0,0.961
2,100,50000,20,0.963,0.988,0.975,0.997,0.991,0.994
1,100,5000,50,0.965,1.0,0.982,1.0,0.963,0.981
2,100,1000,20,0.857,0.882,0.87,0.972,0.966,0.969
2,1000,50000,20,0.994,0.999,0.997,1.0,0.998,0.999
2,1000,5000,50,0.0,0.0,0.0,0.456,1.0,0.626
1,500,500,20,0.0,0.0,0.0,0.79,1.0,0.883
1,100,500,20,0.0,0.0,0.0,0.85,1.0,0.919
2,20,1000,20,0.0,0.0,0.0,0.739,1.0,0.85
1,100,1000,50,0.465,1.0,0.635,0.0,0.0,0.0
