FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
2,20,500,5,0.111,1.0,0.2,1.0,0.91,0.953
1,20,1000,20,0.837,1.0,0.911,1.0,0.951,0.975
1,1000,1000,5,0.07,0.333,0.115,0.962,0.791,0.868
1,100,1000,40,0.726,0.966,0.829,0.964,0.714,0.821
2,50,50000,20,0.998,0.999,0.999,1.0,1.0,1.0
1,50,1000,5,0.105,1.0,0.19,1.0,0.707,0.828
1,500,200,40,0.826,1.0,0.905,1.0,0.81,0.895
2,50,200,50,0.654,0.81,0.723,0.714,0.526,0.606
1,100,500,10,0.667,0.333,0.444,0.954,0.988,0.971
1,50,200,40,0.875,1.0,0.933,1.0,0.842,0.914
2,1000,500,30,1.0,1.0,1.0,1.0,1.0,1.0
2,20,5000,30,0.993,0.993,0.993,0.997,0.997,0.997
2,500,50000,50,1.0,0.999,1.0,0.999,1.0,1.0
1,1000,1000,20,0.411,0.74,0.529,0.882,0.647,0.746
1,1000,50000,10,0.999,1.0,0.999,1.0,1.0,1.0
1,1000,10000,30,1.0,1.0,1.0,1.0,1.0,1.0
2,20,5000,50,0.977,0.996,0.986,0.996,0.975,0.985
1,100,10000,40,0.999,1.0,0.999,1.0,0.999,1.0
1,20,5000,30,0.962,1.0,0.981,1.0,0.982,0.991
1,20,5000,10,0.875,0.968,0.919,0.996,0.985,0.991
2,100,50000,5,0.989,0.996,0.992,1.0,0.999,1.0
2,100,5000,40,0.987,0.995,0.991,0.997,0.992,0.994
2,1000,5000,40,0.995,0.998,0.996,0.998,0.997,0.997
1,50,5000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,100,5000,10,0.976,0.952,0.964,0.995,0.998,0.997
1,50,1000,40,0.717,1.0,0.835,1.0,0.731,0.845
1,20,5000,5,0.625,1.0,0.769,1.0,0.974,0.987
1,100,1000,20,0.427,0.946,0.588,0.98,0.671,0.797
2,500,5000,20,1.0,0.985,0.993,0.996,1.0,0.998
2,500,50000,10,0.998,0.997,0.997,1.0,1.0,1.0
2,20,200,10,0.2,0.5,0.286,0.933,0.778,0.848
2,500,5000,40,1.0,0.995,0.998,0.997,1.0,0.998
1,100,5000,5,0.939,1.0,0.968,1.0,0.997,0.998
1,500,200,30,0.75,0.9,0.818,0.964,0.9,0.931
1,20,50000,5,1.0,1.0,1.0,1.0,1.0,1.0
1,500,50000,30,0.999,1.0,1.0,1.0,1.0,1.0
2,1000,500,50,1.0,1.0,1.0,1.0,1.0,1.0
1,500,200,5,0.125,1.0,0.222,1.0,0.821,0.901
