FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
2,500,50000,30,0.978,0.998,0.988,0.999,0.99,0.995
2,500,50000,20,0.971,1,0.985,1,0.993,0.996
1,20,10000,40,1,1,1,1,1,1
2,50,1000,50,0.982,1,0.991,1,0.978,0.989
2,20,1000,50,0.961,0.99,0.975,0.99,0.96,0.975
2,20,1000,10,0.633,1,0.776,1,0.932,0.965
2,100,5000,20,0.905,0.892,0.898,0.971,0.975,0.973
2,100,500,50,0.533,1,0.696,0,0,0
2,20,200,20,0.643,1,0.783,1,0.839,0.912
2,1000,200,20,0,0,0,0.85,1,0.919
1,20,500,50,0.5,1,0.667,0,0,0
2,500,1000,50,0.446,1,0.617,0,0,0
2,1000,500,5,0,0,0,0.98,1,0.99
1,500,5000,20,0.972,1,0.986,1,0.992,0.996
2,1000,10000,40,0,0,0,0.618,1,0.764
2,1000,5000,5,0.454,0.98,0.62,0.999,0.938,0.967
2,500,200,50,0.525,1,0.689,0,0,0
1,50,500,50,0.745,0.953,0.837,0.943,0.702,0.805
1,500,1000,10,0,0,0,0.851,1,0.92
2,20,1000,40,1,0.951,0.975,0.967,1,0.983
1,1000,5000,5,0,0,0,0.958,1,0.979
2,1000,10000,10,0.103,1,0.187,0,0,0
1,500,500,5,0.667,0.857,0.75,0.989,0.968,0.978
2,100,10000,20,0.865,0.981,0.919,0.995,0.961,0.978
2,500,500,10,0,0,0,0.87,1,0.93
2,500,10000,10,0.866,1,0.928,1,0.983,0.992
1,500,50000,10,0.103,1,0.187,0,0,0
2,50,10000,20,0.973,0.994,0.984,0.999,0.993,0.996
1,50,500,40,0.857,0.947,0.9,0.958,0.885,0.92
1,1000,1000,30,0,0,0,0.626,1,0.77
2,1000,50000,50,0.992,0.996,0.994,0.996,0.992,0.994
1,500,10000,10,0.1,1,0.181,0,0,0
2,50,500,10,0,0,0,0.9,1,0.947
2,100,10000,10,0.899,0.974,0.935,0.998,0.99,0.994
2,50,5000,40,0,0,0,0.606,1,0.755
2,1000,500,10,0.07,1,0.131,0,0,0
1,1000,200,10,0,0,0,0.925,1,0.961
1,100,10000,20,0.975,1,0.987,1,0.994,0.997
1,1000,10000,20,0.212,1,0.35,0,0,0
1,50,50000,10,0,0,0,0.896,1,0.945
1,1000,500,10,0.444,0.8,0.571,0.989,0.947,0.968
2,1000,10000,20,0,0,0,0.799,1,0.889
2,100,200,10,0,0,0,0.875,1,0.933
1,20,1000,10,0,0,0,0.911,1,0.953
1,500,10000,40,0.976,1,0.988,1,0.983,0.992
2,20,200,50,0.56,0.824,0.667,0.8,0.522,0.632
1,500,10000,20,0.204,1,0.339,0,0,0
2,1000,1000,30,0,0,0,0.779,1,0.876
2,50,200,20,0,0,0,0.775,1,0.873
1,500,1000,50,0,0,0,0.497,1,0.664
2,100,500,20,0.929,1,0.963,1,0.973,0.986
2,20,1000,5,0,0,0,0.961,1,0.98
2,1000,1000,20,0.545,0.486,0.514,0.883,0.905,0.894
1,100,1000,30,0.875,1,0.933,1,0.957,0.978
1,100,5000,20,0.43,0.916,0.586,0.974,0.722,0.829
1,20,10000,50,0.999,1,0.999,1,0.999,0.999
1,100,200,50,0,0,0,0.5,1,0.667
2,100,10000,30,0,0,0,0.684,1,0.813
2,100,500,5,0.07,1,0.131,0,0,0
1,20,200,40,0,0,0,0.45,1,0.621
2,50,10000,40,0.991,1,0.996,1,0.994,0.997
2,50,500,20,0.769,1,0.87,1,0.925,0.961
2,100,200,40,0.632,0.923,0.75,0.952,0.741,0.833
2,500,200,40,0,0,0,0.475,1,0.644
1,50,200,30,0,0,0,0.725,1,0.841
1,50,10000,30,0.905,1,0.95,1,0.955,0.977
2,500,10000,5,0.746,0.99,0.851,0.999,0.982,0.991
2,1000,5000,20,0.953,0.981,0.967,0.995,0.987,0.991
2,1000,10000,50,0.956,0.991,0.973,0.991,0.959,0.975
1,20,500,10,1,0.923,0.96,0.989,1,0.994
1,20,50000,20,0.995,1,0.997,1,0.999,0.999
1,50,500,30,0,0,0,0.63,1,0.773
2,500,500,30,0,0,0,0.73,1,0.844
1,500,10000,30,0.969,0.996,0.983,0.999,0.987,0.993
2,50,50000,5,0,0,0,0.95,1,0.974
1,100,200,5,0,0,0,0.975,1,0.987
1,50,500,5,0,0,0,0.97,1,0.985
1,50,10000,40,0,0,0,0.571,1,0.727
1,1000,10000,40,0.825,1,0.904,1,0.86,0.925
1,100,10000,5,0.949,1,0.974,1,0.997,0.999
1,20,500,20,0.947,1,0.973,1,0.988,0.994
2,20,500,50,0.85,1,0.919,1,0.769,0.87
1,20,5000,40,0,0,0,0.608,1,0.756
2,100,200,5,0,0,0,0.975,1,0.987
2,100,50000,20,0.982,1,0.991,1,0.996,0.998
1,100,5000,50,0.977,1,0.988,1,0.975,0.987
2,100,1000,20,0,0,0,0.8,1,0.889
2,1000,50000,20,0.202,1,0.336,0,0,0
2,1000,5000,50,0.962,1,0.981,1,0.963,0.981
1,500,500,20,0,0,0,0.79,1,0.883
1,100,500,20,0.929,0.765,0.839,0.953,0.988,0.97
2,20,1000,20,0.974,1,0.987,1,0.993,0.996
1,100,1000,50,0.933,1,0.966,1,0.931,0.964
1,100,200,10,0,0,0,0.9,1,0.947
1,500,50000,50,0.5,1,0.667,0,0,0
2,50,5000,50,0,0,0,0.469,1,0.638
2,500,500,20,0.31,1,0.473,0,0,0
2,20,200,5,0,0,0,0.95,1,0.974
1,500,50000,20,0.206,1,0.342,0,0,0
2,100,5000,5,0.962,0.962,0.962,0.998,0.998,0.998
2,50,5000,20,0.962,1,0.98,1,0.991,0.996
2,500,5000,30,0.966,1,0.983,1,0.984,0.992
2,50,10000,50,0.994,0.998,0.996,0.998,0.994,0.996
2,50,500,30,1,1,1,1,1,1
1,1000,5000,20,0.974,1,0.987,1,0.994,0.997
1,500,500,50,0.941,1,0.97,1,0.942,0.97
1,100,200,20,1,0.125,0.222,0.821,1,0.901
2,500,1000,30,0.256,1,0.408,0,0,0
2,500,1000,10,0.45,0.9,0.6,0.987,0.874,0.927
1,20,500,40,0.794,1,0.885,1,0.889,0.941
2,1000,200,40,0.696,0.842,0.762,0.824,0.667,0.737
2,1000,1000,5,0.2,0.1,0.133,0.953,0.978,0.965
2,20,50000,50,0.998,0.999,0.998,0.999,0.998,0.998
1,20,200,50,0.895,1,0.944,1,0.913,0.955
2,500,500,50,0,0,0,0.48,1,0.649
1,1000,500,30,0.735,0.758,0.746,0.879,0.866,0.872
2,500,1000,40,0,0,0,0.631,1,0.774
1,50,50000,40,0.996,1,0.998,1,0.997,0.998
2,50,10000,5,0.888,0.99,0.936,0.999,0.992,0.996
2,500,10000,30,0.983,0.965,0.974,0.985,0.993,0.989
1,50,50000,20,0.999,1,1,1,1,1
2,50,50000,40,0.995,1,0.997,1,0.997,0.998
