FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
1,50,50000,5,0.972,1,0.986,1,0.998,0.999
2,500,1000,20,0.195,1,0.326,0,0,0
1,1000,200,20,0,0,0,0.8,1,0.889
2,50,10000,30,0.982,0.994,0.988,0.998,0.992,0.995
1,50,200,10,0.8,0.667,0.727,0.943,0.971,0.957
1,1000,1000,40,0,0,0,0.585,1,0.738
1,50,50000,30,0,0,0,0.692,1,0.818
1,500,5000,10,0.963,1,0.981,1,0.996,0.998
2,500,200,20,0.15,1,0.261,0,0,0
2,100,500,30,0.923,0.353,0.511,0.747,0.985,0.85
1,1000,200,5,0,0,0,0.9,1,0.947
2,1000,1000,10,0.295,0.857,0.439,0.978,0.753,0.851
1,50,500,10,0,0,0,0.9,1,0.947
2,100,500,40,0.775,0.912,0.838,0.94,0.839,0.887
1,100,50000,50,0.997,1,0.998,1,0.997,0.998
1,50,10000,10,0.95,1,0.974,1,0.994,0.997
1,20,50000,10,0.998,1,0.999,1,1,1
2,20,50000,30,0,0,0,0.704,1,0.826
2,50,10000,10,0.971,0.988,0.979,0.999,0.997,0.998
2,50,200,30,0.75,0.333,0.462,0.833,0.968,0.896
2,100,10000,40,0.974,0.992,0.983,0.995,0.982,0.988
2,20,5000,5,0.857,0.933,0.894,0.997,0.992,0.995
2,500,200,10,0,0,0,0.85,1,0.919
2,50,5000,30,0.973,0.993,0.983,0.997,0.988,0.993
1,1000,50000,30,0.976,1,0.988,1,0.989,0.995
1,500,50000,40,0,0,0,0.601,1,0.751
2,100,10000,5,0,0,0,0.949,1,0.974
2,100,1000,50,0.51,1,0.675,0,0,0
1,1000,50000,50,1,1,1,1,1,1
1,50,5000,50,0.957,1,0.978,1,0.956,0.977
2,500,10000,50,0.514,1,0.679,0,0,0
1,50,500,20,0,0,0,0.9,1,0.947
1,50,5000,30,0.94,1,0.969,1,0.971,0.985
1,500,1000,30,0.5,0.923,0.649,0.96,0.664,0.785
1,100,500,30,0.914,1,0.955,1,0.956,0.977
2,1000,10000,5,0.056,1,0.106,0,0,0
1,100,500,50,0.917,0.978,0.946,0.976,0.911,0.943
1,20,1000,30,0.964,1,0.981,1,0.984,0.992
2,50,5000,10,0.946,0.967,0.956,0.997,0.994,0.995
1,100,1000,10,0,0,0,0.939,1,0.968
1,50,5000,10,0.964,0.938,0.951,0.992,0.995,0.994
2,100,1000,40,0.944,0.819,0.877,0.883,0.966,0.922
1,100,10000,50,0.966,1,0.983,1,0.965,0.982
2,50,50000,30,0.999,0.988,0.994,0.995,1,0.997
2,20,5000,10,0.982,0.982,0.982,0.998,0.998,0.998
1,50,1000,20,0,0,0,0.783,1,0.879
1,500,50000,5,0,0,0,0.951,1,0.975
2,20,10000,5,0.963,0.929,0.945,0.997,0.998,0.997
2,20,500,20,0,0,0,0.77,1,0.87
2,20,500,5,0,0,0,0.93,1,0.964
1,20,1000,20,0,0,0,0.794,1,0.885
1,1000,1000,5,0,0,0,0.964,1,0.982
1,100,1000,40,1,1,1,1,1,1
2,50,50000,20,0,0,0,0.799,1,0.888
1,50,1000,5,0.269,0.875,0.412,0.994,0.89,0.939
1,500,200,40,0.8,0.923,0.857,0.96,0.889,0.923
2,50,200,50,0.75,0.45,0.563,0.607,0.85,0.708
1,100,500,10,0.75,0.75,0.75,0.978,0.978,0.978
1,50,200,40,0.913,0.913,0.913,0.882,0.882,0.882
2,1000,500,30,0.889,0.941,0.914,0.969,0.939,0.954
2,20,5000,30,0.993,0.962,0.977,0.984,0.997,0.99
2,500,50000,50,0.998,0.98,0.989,0.98,0.998,0.989
1,1000,1000,20,0,0,0,0.841,1,0.914
1,1000,50000,10,0.1,1,0.182,0,0,0
1,1000,10000,30,0,0,0,0.704,1,0.826
2,20,5000,50,0.973,0.99,0.982,0.989,0.971,0.98
1,100,10000,40,1,0.991,0.995,0.994,1,0.997
1,20,5000,30,0.986,0.997,0.992,0.998,0.994,0.996
1,20,5000,10,0.948,1,0.973,1,0.993,0.996
2,100,50000,5,0.05,1,0.095,0,0,0
2,100,5000,40,0,0,0,0.599,1,0.749
2,1000,5000,40,0,0,0,0.581,1,0.735
1,50,5000,40,0.972,1,0.986,1,0.982,0.991
2,100,5000,10,0.988,0.952,0.97,0.995,0.999,0.997
1,50,1000,40,0.917,1,0.957,1,0.955,0.977
1,20,5000,5,0.939,1,0.968,1,0.997,0.998
1,100,1000,20,0.667,0.968,0.789,0.993,0.899,0.944
2,500,5000,20,0,0,0,0.809,1,0.894
2,500,50000,10,0,0,0,0.898,1,0.946
2,20,200,10,0,0,0,0.95,1,0.974
2,500,5000,40,0,0,0,0.617,1,0.763
1,100,5000,5,0,0,0,0.941,1,0.969
1,500,200,30,0.75,0.818,0.783,0.929,0.897,0.912
1,20,50000,5,0.946,1,0.972,1,0.997,0.999
1,500,50000,30,0,0,0,0.705,1,0.827
2,1000,500,50,0,0,0,0.51,1,0.675
1,500,200,5,0.025,1,0.049,0,0,0
2,500,5000,5,0.06,1,0.113,0,0,0
1,20,200,10,0,0,0,1,0.9,0.947
1,50,10000,5,0.874,1,0.933,1,0.991,0.996
1,100,500,40,0.81,1,0.895,1,0.857,0.923
1,20,200,30,0,0,0,0.675,1,0.806
1,1000,500,50,0.55,1,0.71,0,0,0
1,50,200,50,0.375,1,0.545,0,0,0
2,1000,50000,5,0.048,1,0.092,0,0,0
2,1000,500,20,0.415,0.85,0.557,0.949,0.7,0.806
1,1000,200,30,0,0,0,0.625,1,0.769
1,500,1000,20,0,0,0,0.795,1,0.886
2,50,5000,5,0.851,0.833,0.842,0.991,0.992,0.992
2,1000,1000,50,0.656,0.991,0.79,0.969,0.356,0.521
1,100,10000,30,0.994,1,0.997,1,0.998,0.999
1,500,5000,40,0.99,1,0.995,1,0.993,0.997
2,100,500,10,0,0,0,0.94,1,0.969
2,20,50000,10,0.999,0.988,0.993,0.999,1,0.999
2,20,5000,20,0.961,0.99,0.975,0.997,0.99,0.993
1,100,50000,30,0.984,1,0.992,1,0.993,0.997
1,50,10000,20,0.997,0.98,0.989,0.995,0.999,0.997
1,100,1000,5,0,0,0,0.933,1,0.966
2,20,50000,40,0.992,1,0.996,1,0.994,0.997
1,50,5000,20,0,0,0,0.758,1,0.863
2,50,500,40,0.806,0.806,0.806,0.898,0.898,0.898
1,50,1000,10,0,0,0,0.894,1,0.944
2,500,50000,30,0.3,1,0.461,0,0,0
2,500,50000,20,0,0,0,0.801,1,0.89
1,20,10000,40,0.987,1,0.993,1,0.992,0.996
2,50,1000,50,0.793,0.622,0.697,0.628,0.798,0.703
2,20,1000,50,0.839,1,0.912,1,0.792,0.884
2,20,1000,10,0.576,0.95,0.717,0.993,0.912,0.951
2,100,5000,20,0,0,0,0.796,1,0.886
2,100,500,50,0.842,0.941,0.889,0.909,0.769,0.833
2,20,200,20,0,0,0,0.925,1,0.961
2,1000,200,20,0,0,0,0.9,1,0.947
1,20,500,50,0,0,0,0.489,1,0.657
2,500,1000,50,0.909,0.515,0.658,0.664,0.949,0.782
2,1000,500,5,0,0,0,0.97,1,0.985
1,500,5000,20,0.703,1,0.826,1,0.881,0.937
2,1000,10000,40,0,0,0,0.608,1,0.756
2,1000,5000,5,0.978,0.918,0.947,0.996,0.999,0.997
2,500,200,50,0,0,0,0.45,1,0.621
1,50,500,50,0,0,0,0.522,1,0.686
1,500,1000,10,0.101,1,0.183,1,0.415,0.587
2,20,1000,40,0.914,0.949,0.931,0.966,0.943,0.954
1,1000,5000,5,0.981,1,0.99,1,0.999,0.999
2,1000,10000,10,0.708,0.922,0.801,0.993,0.966,0.979
1,500,500,5,0.75,0.857,0.8,0.989,0.978,0.984
2,100,10000,20,0.981,1,0.99,1,0.995,0.998
2,500,500,10,0.571,0.8,0.667,0.989,0.968,0.979
2,500,10000,10,0.098,1,0.179,0,0,0
1,500,50000,10,0,0,0,0.897,1,0.945
2,50,10000,20,0.997,1,0.999,1,0.999,1
1,50,500,40,1,1,1,1,1,1
1,1000,1000,30,0.344,1,0.511,0,0,0
2,1000,50000,50,0.493,1,0.661,0,0,0
1,500,10000,10,0.63,1,0.773,1,0.936,0.967
2,50,500,10,0,0,0,0.91,1,0.953
2,100,10000,10,0,0,0,0.896,1,0.945
2,50,5000,40,0.987,0.992,0.99,0.995,0.992,0.993
2,1000,500,10,0.529,0.643,0.581,0.94,0.907,0.923
1,1000,200,10,0,0,0,0.925,1,0.961
1,100,10000,20,0.596,1,0.747,1,0.828,0.906
1,1000,10000,20,0.977,1,0.988,1,0.994,0.997
1,50,50000,10,0,0,0,0.897,1,0.945
1,1000,500,10,0.75,0.75,0.75,0.99,0.99,0.99
2,1000,10000,20,0.949,0.995,0.971,0.999,0.987,0.993
2,100,200,10,0,0,0,0.949,0.974,0.961
1,20,1000,10,0.667,1,0.8,1,0.983,0.991
1,500,10000,40,0.956,1,0.977,1,0.968,0.984
2,20,200,50,0.714,0.833,0.769,0.842,0.727,0.78
1,500,10000,20,0.865,0.981,0.919,0.995,0.959,0.976
2,1000,1000,30,0.933,0.406,0.566,0.752,0.984,0.852
2,50,200,20,0,0,0,0.825,1,0.904
1,500,1000,50,0,0,0,0.549,1,0.709
2,100,500,20,0.769,0.8,0.784,0.932,0.92,0.926
2,20,1000,5,0,0,0,0.967,1,0.983
2,1000,1000,20,0,0,0,0.8,1,0.889
1,100,1000,30,0.9,0.964,0.931,0.983,0.952,0.967
1,100,5000,20,0.943,1,0.971,1,0.984,0.992
1,20,10000,50,0.468,1,0.638,0,0,0
1,100,200,50,0,0,0,0.45,1,0.621
2,100,10000,30,0.982,0.993,0.987,0.997,0.992,0.994
2,100,500,5,0,0,0,0.94,1,0.969
1,20,200,40,0.947,0.947,0.947,0.952,0.952,0.952
2,50,10000,40,0.989,0.995,0.992,0.996,0.992,0.994
2,50,500,20,0,0,0,0.82,1,0.901
2,100,200,40,0.75,0.938,0.833,0.95,0.792,0.864
2,500,200,40,1,0.214,0.353,0.703,1,0.825
1,50,200,30,0,0,0,0.775,1,0.873
1,50,10000,30,0,0,0,0.698,1,0.822
2,500,10000,5,0.719,0.956,0.821,0.998,0.982,0.99
2,1000,5000,20,1,0.934,0.966,0.984,1,0.992
2,1000,10000,50,0.975,0.971,0.973,0.969,0.974,0.972
1,20,500,10,0.429,0.9,0.581,0.987,0.867,0.923
1,20,50000,20,0,0,0,0.802,1,0.89
1,50,500,30,0.957,0.733,0.83,0.896,0.986,0.939
2,500,500,30,0.649,0.889,0.75,0.952,0.822,0.882
1,500,10000,30,0.984,1,0.992,1,0.994,0.997
2,50,50000,5,0.972,1,0.986,1,0.998,0.999
1,100,200,5,0.075,1,0.14,0,0,0
1,50,500,5,0.211,1,0.348,1,0.844,0.915
1,50,10000,40,0.999,1,0.999,1,0.999,1
1,1000,10000,40,0.927,1,0.962,1,0.953,0.976
1,100,10000,5,0.504,1,0.67,1,0.966,0.983
1,20,500,20,0.889,1,0.941,1,0.961,0.98
2,20,500,50,0,0,0,0.478,1,0.647
1,20,5000,40,0.974,1,0.987,1,0.984,0.992
2,100,200,5,0,0,0,0.975,1,0.987
2,100,50000,20,0.987,0.995,0.991,0.999,0.997,0.998
1,100,5000,50,0.996,1,0.998,1,0.996,0.998
2,100,1000,20,0.722,0.812,0.765,0.958,0.932,0.945
2,1000,50000,20,0.986,1,0.993,1,0.996,0.998
2,1000,5000,50,0,0,0,0.52,1,0.684
1,500,500,20,0.895,1,0.944,1,0.976,0.988
1,100,500,20,0.917,0.957,0.936,0.987,0.974,0.98
2,20,1000,20,0.906,0.906,0.906,0.98,0.98,0.98
1,100,1000,50,0,0,0,0.54,1,0.701
1,100,200,10,0,0,0,0.925,1,0.961
1,500,50000,50,1,1,1,1,1,1
2,50,5000,50,0.972,0.955,0.963,0.96,0.975,0.968
2,500,500,20,0,0,0,0.78,1,0.876
2,20,200,5,0,0,0,0.925,1,0.961
1,500,50000,20,0,0,0,0.8,1,0.889
2,100,5000,5,0,0,0,0.954,1,0.977
2,50,5000,20,0.961,1,0.98,1,0.99,0.995
2,500,5000,30,0.288,1,0.447,0,0,0
2,50,10000,50,0.989,0.994,0.991,0.994,0.988,0.991
2,50,500,30,0.88,0.846,0.863,0.947,0.959,0.953
1,1000,5000,20,0.964,0.969,0.966,0.993,0.991,0.992
1,500,500,50,1,0.981,0.991,0.979,1,0.989
1,100,200,20,0.889,1,0.941,1,0.969,0.984
2,500,1000,30,0.611,0.873,0.719,0.924,0.735,0.819
2,500,1000,10,0.327,0.696,0.444,0.952,0.808,0.874
1,20,500,40,0.976,1,0.988,1,0.98,0.99
2,1000,200,40,0,0,0,0.625,1,0.769
2,1000,1000,5,0.132,1,0.233,1,0.755,0.861
2,20,50000,50,0.982,1,0.991,1,0.982,0.991
1,20,200,50,0.8,0.833,0.816,0.733,0.688,0.71
2,500,500,50,0.95,0.792,0.864,0.833,0.962,0.893
1,1000,500,30,0.37,1,0.54,0,0,0
2,500,1000,40,0.441,1,0.612,0,0,0
1,50,50000,40,0.989,1,0.994,1,0.992,0.996
2,50,10000,5,0.95,0.95,0.95,0.998,0.998,0.998
2,500,10000,30,0.955,0.995,0.975,0.998,0.979,0.988
1,50,50000,20,0.976,1,0.988,1,0.994,0.997
2,50,50000,40,1,0.999,0.999,0.999,1,0.999
