FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
1,1000,5000,40,0.903,0.891,0.897,0.932,0.94,0.936
1,20,10000,5,0.339,0.731,0.463,0.987,0.936,0.961
1,100,500,5,0.065,1.0,0.122,1.0,0.242,0.39
2,50,1000,20,0.905,1.0,0.95,1.0,0.972,0.986
2,20,1000,30,0.942,0.961,0.951,0.984,0.977,0.981
2,20,10000,30,1.0,1.0,1.0,1.0,1.0,1.0
2,500,500,5,0.0,0.0,0.0,0.94,1.0,0.969
2,20,50000,20,1.0,1.0,1.0,1.0,1.0,1.0
1,1000,1000,50,0.94,0.456,0.614,0.627,0.969,0.761
1,1000,200,40,1.0,0.125,0.222,0.632,1.0,0.774
1,500,500,10,0.0,0.0,0.0,0.84,1.0,0.913
1,500,5000,5,0.234,0.958,0.376,0.998,0.841,0.913
1,20,200,5,0.182,0.5,0.267,0.931,0.75,0.831
1,50,1000,30,0.468,0.755,0.578,0.881,0.679,0.767
1,50,50000,50,0.982,0.989,0.986,0.989,0.982,0.986
2,50,500,5,0.75,0.6,0.667,0.979,0.989,0.984
1,1000,5000,30,0.817,0.845,0.831,0.925,0.91,0.917
1,100,200,40,0.75,0.2,0.316,0.667,0.96,0.787
2,20,10000,50,1.0,1.0,1.0,1.0,1.0,1.0
2,100,200,50,0.375,1.0,0.545,0.0,0.0,0.0
2,100,50000,30,0.472,0.796,0.592,0.878,0.622,0.728
1,50,1000,50,0.735,0.89,0.805,0.824,0.615,0.704
1,500,200,10,0.175,1.0,0.298,0.0,0.0,0.0
2,50,1000,40,0.975,0.987,0.981,0.992,0.983,0.988
2,50,1000,5,0.769,1.0,0.87,1.0,0.982,0.991
2,20,500,40,0.611,1.0,0.759,1.0,0.632,0.774
1,20,5000,50,0.898,0.712,0.795,0.76,0.919,0.832
2,20,500,30,0.593,0.972,0.737,0.976,0.625,0.762
1,20,10000,30,0.78,0.731,0.755,0.892,0.915,0.904
1,20,50000,30,1.0,1.0,1.0,1.0,1.0,1.0
2,20,200,30,0.458,1.0,0.629,1.0,0.552,0.711
1,1000,10000,50,0.932,0.989,0.96,0.988,0.925,0.955
2,100,50000,50,0.688,0.916,0.786,0.876,0.589,0.704
1,1000,50000,20,0.0,0.0,0.0,0.794,1.0,0.885
1,100,200,30,0.5,0.222,0.308,0.806,0.935,0.866
2,50,50000,50,0.892,0.922,0.906,0.919,0.888,0.903
1,100,5000,10,0.174,0.875,0.29,0.982,0.623,0.762
1,1000,500,40,0.0,0.0,0.0,0.63,1.0,0.773
1,1000,200,50,0.0,0.0,0.0,0.625,1.0,0.769
2,500,10000,20,0.0,0.0,0.0,0.803,1.0,0.891
1,100,5000,30,0.862,0.927,0.893,0.968,0.936,0.952
2,1000,200,10,0.0,0.0,0.0,0.925,1.0,0.961
2,1000,1000,40,0.0,0.0,0.0,0.575,1.0,0.73
2,100,1000,30,0.482,1.0,0.651,1.0,0.528,0.691
1,500,5000,50,0.903,0.912,0.908,0.915,0.906,0.91
2,1000,50000,10,0.0,0.0,0.0,0.897,1.0,0.946
2,50,200,40,0.8,0.87,0.833,0.8,0.706,0.75
2,100,1000,10,0.109,0.864,0.193,0.4,0.013,0.025
2,50,1000,30,0.561,0.982,0.714,0.988,0.653,0.786
1,1000,10000,10,0.0,0.0,0.0,0.909,1.0,0.952
2,1000,200,5,0.038,0.5,0.071,0.929,0.342,0.5
1,500,500,30,0.0,0.0,0.0,0.71,1.0,0.83
2,20,500,10,1.0,1.0,1.0,1.0,1.0,1.0
1,20,500,5,1.0,0.5,0.667,0.98,1.0,0.99
2,50,1000,10,0.5,0.6,0.545,0.963,0.945,0.954
1,1000,5000,50,0.86,0.893,0.876,0.891,0.858,0.874
2,50,200,10,0.333,0.25,0.286,0.919,0.944,0.932
1,100,50000,5,0.16,0.943,0.273,0.996,0.731,0.843
1,20,200,20,0.1,0.125,0.111,0.767,0.719,0.742
1,500,1000,40,0.771,0.329,0.462,0.667,0.932,0.777
1,500,5000,30,0.858,0.897,0.877,0.959,0.942,0.95
2,500,500,40,0.0,0.0,0.0,0.59,1.0,0.742
1,50,5000,5,0.594,0.891,0.713,0.994,0.969,0.982
1,50,200,5,0.0,0.0,0.0,0.975,1.0,0.987
2,1000,200,30,0.0,0.0,0.0,0.75,1.0,0.857
2,100,1000,5,0.184,0.875,0.304,0.993,0.82,0.898
1,20,1000,40,0.767,0.277,0.407,0.647,0.94,0.767
2,1000,5000,10,0.0,0.0,0.0,0.887,1.0,0.94
1,1000,1000,10,0.188,0.333,0.24,0.929,0.857,0.891
2,500,200,5,0.0,0.0,0.0,0.975,1.0,0.987
2,1000,500,40,0.0,0.0,0.0,0.6,1.0,0.75
2,100,50000,10,0.799,0.98,0.881,0.998,0.974,0.986
2,20,200,40,0.636,0.824,0.718,0.833,0.652,0.732
2,100,200,20,0.0,0.0,0.0,0.875,1.0,0.933
1,20,10000,20,0.584,0.55,0.567,0.897,0.909,0.903
1,20,50000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,500,5000,10,0.0,0.0,0.0,0.89,1.0,0.942
2,100,200,30,0.0,0.0,0.0,0.6,1.0,0.75
2,50,50000,10,0.254,0.582,0.354,0.947,0.815,0.876
2,20,10000,10,1.0,1.0,1.0,1.0,1.0,1.0
1,1000,50000,5,0.0,0.0,0.0,0.954,1.0,0.977
2,500,10000,40,0.0,0.0,0.0,0.587,1.0,0.74
1,1000,5000,10,0.562,0.587,0.574,0.958,0.954,0.956
1,20,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,500,10000,50,0.0,0.0,0.0,0.502,1.0,0.668
1,20,1000,5,0.167,0.556,0.256,0.973,0.854,0.91
1,50,50000,5,1.0,1.0,1.0,1.0,1.0,1.0
2,500,1000,20,0.0,0.0,0.0,0.82,1.0,0.901
1,1000,200,20,0.4,1.0,0.571,0.0,0.0,0.0
2,50,10000,30,1.0,0.996,0.998,0.998,1.0,0.999
1,50,200,10,0.5,0.25,0.333,0.833,0.938,0.882
1,1000,1000,40,0.771,0.901,0.831,0.94,0.853,0.894
1,50,50000,30,0.754,0.895,0.818,0.952,0.875,0.912
1,500,5000,10,0.236,0.902,0.374,0.981,0.632,0.768
2,500,200,20,0.8,0.8,0.8,0.971,0.971,0.971
2,100,500,30,0.618,0.75,0.677,0.894,0.819,0.855
1,1000,200,5,0.25,0.5,0.333,0.972,0.921,0.946
2,1000,1000,10,0.0,0.0,0.0,0.93,1.0,0.964
1,50,500,10,0.143,0.857,0.245,0.983,0.613,0.755
2,100,500,40,0.453,1.0,0.624,1.0,0.078,0.145
1,100,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,50,10000,10,0.426,0.883,0.575,0.985,0.868,0.923
1,20,50000,10,1.0,1.0,1.0,1.0,1.0,1.0
2,20,50000,30,1.0,1.0,1.0,1.0,1.0,1.0
2,50,10000,10,1.0,1.0,1.0,1.0,1.0,1.0
2,50,200,30,0.567,1.0,0.723,1.0,0.435,0.606
2,100,10000,40,0.0,0.0,0.0,0.605,1.0,0.754
2,20,5000,5,1.0,1.0,1.0,1.0,1.0,1.0
2,500,200,10,0.385,1.0,0.556,1.0,0.771,0.871
2,50,5000,30,0.938,1.0,0.968,1.0,0.972,0.986
1,1000,50000,30,0.0,0.0,0.0,0.702,1.0,0.825
1,500,50000,40,0.0,0.0,0.0,0.598,1.0,0.748
2,100,10000,5,0.167,0.932,0.283,0.996,0.8,0.888
2,100,1000,50,0.962,0.971,0.967,0.968,0.958,0.963
1,1000,50000,50,0.0,0.0,0.0,0.503,1.0,0.669
1,50,5000,50,0.95,0.902,0.925,0.902,0.95,0.925
2,500,10000,50,0.0,0.0,0.0,0.504,1.0,0.671
1,50,500,20,0.391,0.375,0.383,0.805,0.816,0.81
1,50,5000,30,0.864,0.905,0.884,0.957,0.937,0.947
1,500,1000,30,0.554,0.775,0.646,0.938,0.844,0.888
1,100,500,30,0.0,0.0,0.0,0.77,1.0,0.87
2,1000,10000,5,0.0,0.0,0.0,0.954,1.0,0.976
1,100,500,50,0.551,1.0,0.71,1.0,0.404,0.575
1,20,1000,30,1.0,0.157,0.271,0.75,1.0,0.857
2,50,5000,10,1.0,1.0,1.0,1.0,1.0,1.0
1,100,1000,10,0.333,0.182,0.235,0.948,0.976,0.962
1,50,5000,10,0.453,0.905,0.604,0.988,0.88,0.931
2,100,1000,40,0.653,0.865,0.744,0.854,0.631,0.725
1,100,10000,50,0.994,0.99,0.992,0.99,0.994,0.992
2,50,50000,30,0.815,0.434,0.566,0.802,0.959,0.874
2,20,5000,10,1.0,1.0,1.0,1.0,1.0,1.0
1,50,1000,20,0.929,0.317,0.473,0.831,0.993,0.905
1,500,50000,5,0.0,0.0,0.0,0.951,1.0,0.975
2,20,10000,5,1.0,1.0,1.0,1.0,1.0,1.0
2,20,500,20,0.333,1.0,0.5,1.0,0.674,0.806
2,20,500,5,1.0,1.0,1.0,1.0,1.0,1.0
1,20,1000,20,0.286,0.483,0.359,0.885,0.768,0.823
1,1000,1000,5,0.333,0.875,0.483,0.994,0.927,0.96
1,100,1000,40,0.587,0.941,0.723,0.956,0.659,0.78
2,50,50000,20,0.999,1.0,0.999,1.0,1.0,1.0
1,50,1000,5,0.125,0.9,0.22,0.991,0.629,0.77
1,500,200,40,0.588,0.526,0.556,0.609,0.667,0.636
2,50,200,50,0.529,0.643,0.581,0.783,0.692,0.735
1,100,500,10,0.182,0.5,0.267,0.91,0.693,0.787
1,50,200,40,0.636,0.667,0.651,0.611,0.579,0.595
2,1000,500,30,0.0,0.0,0.0,0.64,1.0,0.78
2,20,5000,30,0.993,1.0,0.997,1.0,0.997,0.998
2,500,50000,50,0.0,0.0,0.0,0.498,1.0,0.665
1,1000,1000,20,0.377,0.59,0.46,0.885,0.764,0.82
1,1000,50000,10,0.0,0.0,0.0,0.902,1.0,0.948
1,1000,10000,30,0.776,0.897,0.832,0.954,0.891,0.921
2,20,5000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,100,10000,40,0.95,0.946,0.948,0.966,0.968,0.967
1,20,5000,30,0.576,0.765,0.657,0.879,0.753,0.811
1,20,5000,10,0.525,0.646,0.579,0.958,0.933,0.945
2,100,50000,5,0.36,0.825,0.502,0.99,0.924,0.956
2,100,5000,40,0.995,0.978,0.986,0.985,0.997,0.991
2,1000,5000,40,0.0,0.0,0.0,0.601,1.0,0.751
1,50,5000,40,0.755,0.943,0.839,0.957,0.805,0.874
2,100,5000,10,0.284,0.974,0.439,0.995,0.665,0.797
1,50,1000,40,0.816,0.488,0.611,0.722,0.924,0.81
1,20,5000,5,0.151,0.892,0.258,0.995,0.798,0.886
1,100,1000,20,0.261,0.973,0.411,0.976,0.287,0.443
2,500,5000,20,0.0,0.0,0.0,0.791,1.0,0.883
2,500,50000,10,0.0,0.0,0.0,0.904,1.0,0.949
2,20,200,10,1.0,0.6,0.75,0.946,1.0,0.972
2,500,5000,40,0.0,0.0,0.0,0.608,1.0,0.756
1,100,5000,5,0.378,0.902,0.532,0.995,0.934,0.964
1,500,200,30,0.5,0.25,0.333,0.833,0.938,0.882
1,20,50000,5,1.0,1.0,1.0,1.0,1.0,1.0
1,500,50000,30,0.0,0.0,0.0,0.702,1.0,0.825
2,1000,500,50,0.0,0.0,0.0,0.5,1.0,0.667
1,500,200,5,0.231,0.6,0.333,0.926,0.714,0.806
2,500,5000,5,0.0,0.0,0.0,0.939,1.0,0.969
1,20,200,10,0.6,0.75,0.667,0.933,0.875,0.903
1,50,10000,5,0.439,0.946,0.6,0.997,0.935,0.965
1,100,500,40,0.579,0.971,0.725,0.97,0.571,0.719
1,20,200,30,0.462,0.545,0.5,0.815,0.759,0.786
1,1000,500,50,0.559,1.0,0.717,1.0,0.146,0.255
1,50,200,50,0.4,1.0,0.571,1.0,0.192,0.323
2,1000,50000,5,0.0,0.0,0.0,0.953,1.0,0.976
2,1000,500,20,0.0,0.0,0.0,0.77,1.0,0.87
1,1000,200,30,0.0,0.0,0.0,0.575,1.0,0.73
1,500,1000,20,0.6,0.405,0.484,0.874,0.939,0.905
2,50,5000,5,0.933,0.977,0.955,0.999,0.997,0.998
2,1000,1000,50,0.0,0.0,0.0,0.505,1.0,0.671
1,100,10000,30,0.885,0.865,0.875,0.945,0.954,0.949
1,500,5000,40,0.936,0.978,0.956,0.984,0.955,0.969
2,100,500,10,0.833,0.909,0.87,0.989,0.978,0.983
2,20,50000,10,1.0,1.0,1.0,1.0,1.0,1.0
2,20,5000,20,1.0,1.0,1.0,1.0,1.0,1.0
1,100,50000,30,0.999,1.0,0.999,1.0,1.0,1.0
1,50,10000,20,0.405,0.915,0.561,0.97,0.673,0.795
1,100,1000,5,0.333,0.6,0.429,0.975,0.929,0.952
2,20,50000,40,1.0,1.0,1.0,1.0,1.0,1.0
1,50,5000,20,0.705,0.84,0.767,0.959,0.915,0.936
2,50,500,40,1.0,0.917,0.957,0.947,1.0,0.973
1,50,1000,10,0.8,0.727,0.762,0.963,0.975,0.969
2,500,50000,30,0.0,0.0,0.0,0.698,1.0,0.822
2,500,50000,20,0.0,0.0,0.0,0.803,1.0,0.891
1,20,10000,40,0.9,0.758,0.823,0.847,0.941,0.891
2,50,1000,50,0.738,0.904,0.812,0.814,0.565,0.667
2,20,1000,50,0.97,0.942,0.956,0.94,0.969,0.954
2,20,1000,10,0.84,0.913,0.875,0.987,0.975,0.981
2,100,5000,20,0.399,0.891,0.551,0.957,0.642,0.769
2,100,500,50,0.755,0.889,0.816,0.865,0.711,0.78
2,20,200,20,0.222,1.0,0.364,1.0,0.611,0.759
2,1000,200,20,0.0,0.0,0.0,0.825,1.0,0.904
1,20,500,50,1.0,0.082,0.151,0.477,1.0,0.646
2,500,1000,50,0.0,0.0,0.0,0.52,1.0,0.684
2,1000,500,5,0.0,0.0,0.0,0.97,1.0,0.985
1,500,5000,20,0.485,0.929,0.637,0.975,0.738,0.84
2,1000,10000,40,0.0,0.0,0.0,0.615,1.0,0.761
2,1000,5000,5,0.0,0.0,0.0,0.955,1.0,0.977
2,500,200,50,0.0,0.0,0.0,0.425,1.0,0.596
1,50,500,50,0.691,1.0,0.817,1.0,0.512,0.677
1,500,1000,10,0.364,0.6,0.453,0.952,0.883,0.916
2,20,1000,40,0.951,0.94,0.945,0.958,0.966,0.962
1,1000,5000,5,0.287,0.855,0.429,0.99,0.876,0.93
2,1000,10000,10,0.0,0.0,0.0,0.889,1.0,0.941
1,500,500,5,0.333,1.0,0.5,1.0,0.872,0.932
2,100,10000,20,0.907,0.93,0.918,0.983,0.976,0.979
2,500,500,10,0.0,0.0,0.0,0.93,1.0,0.964
2,500,10000,10,0.0,0.0,0.0,0.901,1.0,0.948
1,500,50000,10,0.0,0.0,0.0,0.897,1.0,0.946
2,50,10000,20,1.0,1.0,1.0,1.0,1.0,1.0
1,50,500,40,0.746,0.979,0.847,0.963,0.619,0.754
1,1000,1000,30,0.564,0.733,0.638,0.869,0.757,0.809
2,1000,50000,50,0.0,0.0,0.0,0.507,1.0,0.673
1,500,10000,10,0.917,1.0,0.957,1.0,0.989,0.994
2,50,500,10,0.6,1.0,0.75,1.0,0.934,0.966
2,100,10000,10,0.542,0.612,0.575,0.959,0.946,0.952
2,50,5000,40,1.0,0.995,0.998,0.997,1.0,0.998
2,1000,500,10,0.0,0.0,0.0,0.86,1.0,0.925
1,1000,200,10,0.1,1.0,0.182,0.0,0.0,0.0
1,100,10000,20,0.762,0.986,0.86,0.996,0.926,0.96
1,1000,10000,20,0.0,0.0,0.0,0.798,1.0,0.888
1,50,50000,10,0.991,1.0,0.995,1.0,0.999,0.999
1,1000,500,10,0.0,0.0,0.0,0.86,1.0,0.925
2,1000,10000,20,0.0,0.0,0.0,0.805,1.0,0.892
2,100,200,10,0.0,0.0,0.0,0.925,1.0,0.961
1,20,1000,10,0.333,0.476,0.392,0.927,0.874,0.9
1,500,10000,40,0.904,0.916,0.91,0.943,0.935,0.939
2,20,200,50,0.607,0.944,0.739,0.917,0.5,0.647
1,500,10000,20,0.836,1.0,0.911,1.0,0.951,0.975
2,1000,1000,30,0.0,0.0,0.0,0.69,1.0,0.817
2,50,200,20,1.0,0.5,0.667,0.947,1.0,0.973
1,500,1000,50,0.829,0.885,0.856,0.865,0.802,0.832
2,100,500,20,0.522,0.75,0.615,0.948,0.869,0.907
2,20,1000,5,0.9,1.0,0.947,1.0,0.994,0.997
2,1000,1000,20,0.0,0.0,0.0,0.74,1.0,0.851
1,100,1000,30,0.588,0.797,0.676,0.88,0.727,0.796
1,100,5000,20,0.613,0.931,0.739,0.978,0.841,0.905
1,20,10000,50,0.79,0.815,0.802,0.81,0.784,0.797
1,100,200,50,1.0,0.111,0.2,0.579,1.0,0.733
2,100,10000,30,0.824,0.968,0.89,0.986,0.914,0.949
2,100,500,5,0.667,1.0,0.8,1.0,0.979,0.989
1,20,200,40,0.364,0.4,0.381,0.793,0.767,0.78
2,50,10000,40,0.996,1.0,0.998,1.0,0.998,0.999
2,50,500,20,0.783,0.857,0.818,0.961,0.937,0.949
2,100,200,40,0.0,0.0,0.0,0.625,1.0,0.769
2,500,200,40,0.0,0.0,0.0,0.625,1.0,0.769
1,50,200,30,1.0,0.333,0.5,0.838,1.0,0.912
1,50,10000,30,0.845,0.949,0.894,0.978,0.928,0.952
2,500,10000,5,0.0,0.0,0.0,0.944,1.0,0.971
2,1000,5000,20,0.0,0.0,0.0,0.828,1.0,0.906
2,1000,10000,50,0.0,0.0,0.0,0.493,1.0,0.66
1,20,500,10,0.8,0.333,0.471,0.916,0.989,0.951
1,20,50000,20,1.0,1.0,1.0,1.0,1.0,1.0
1,50,500,30,0.4,0.333,0.364,0.657,0.719,0.687
2,500,500,30,0.0,0.0,0.0,0.77,1.0,0.87
1,500,10000,30,0.93,0.865,0.896,0.944,0.972,0.958
2,50,50000,5,0.375,0.898,0.529,0.995,0.927,0.959
1,100,200,5,0.0,0.0,0.0,0.972,0.897,0.933
1,50,500,5,0.0,0.0,0.0,0.979,0.959,0.969
1,50,10000,40,0.503,1.0,0.669,1.0,0.337,0.504
1,1000,10000,40,0.943,0.987,0.965,0.991,0.961,0.976
1,100,10000,5,0.303,0.738,0.429,0.987,0.921,0.953
1,20,500,20,1.0,0.118,0.211,0.847,1.0,0.917
2,20,500,50,0.959,0.959,0.959,0.951,0.951,0.951
1,20,5000,40,0.764,0.821,0.791,0.871,0.827,0.848
2,100,200,5,0.5,1.0,0.667,1.0,0.974,0.987
2,100,50000,20,0.573,0.961,0.718,0.988,0.821,0.897
1,100,5000,50,0.872,0.927,0.899,0.912,0.848,0.879
2,100,1000,20,0.302,1.0,0.464,1.0,0.5,0.667
2,1000,50000,20,0.0,0.0,0.0,0.805,1.0,0.892
2,1000,5000,50,0.0,0.0,0.0,0.486,1.0,0.654
1,500,500,20,0.5,0.273,0.353,0.915,0.966,0.94
1,100,500,20,0.176,1.0,0.299,1.0,0.299,0.46
2,20,1000,20,1.0,1.0,1.0,1.0,1.0,1.0
1,100,1000,50,0.566,0.942,0.707,0.912,0.456,0.608
1,100,200,10,0.0,0.0,0.0,0.975,1.0,0.987
1,500,50000,50,0.852,0.248,0.384,0.551,0.955,0.699
2,50,5000,50,0.905,0.967,0.935,0.966,0.903,0.934
2,500,500,20,0.0,0.0,0.0,0.79,1.0,0.883
2,20,200,5,0.05,1.0,0.095,1.0,0.513,0.678
1,500,50000,20,0.202,1.0,0.336,0.0,0.0,0.0
2,100,5000,5,0.041,0.906,0.078,0.988,0.267,0.421
2,50,5000,20,0.596,0.903,0.718,0.974,0.854,0.91
2,500,5000,30,0.0,0.0,0.0,0.712,1.0,0.832
2,50,10000,50,0.665,0.961,0.786,0.925,0.5,0.649
2,50,500,30,0.861,0.886,0.873,0.938,0.923,0.93
1,1000,5000,20,0.842,0.97,0.901,0.992,0.955,0.973
1,500,500,50,0.0,0.0,0.0,0.46,1.0,0.63
1,100,200,20,1.0,0.143,0.25,0.846,1.0,0.917
2,500,1000,30,0.0,0.0,0.0,0.695,1.0,0.82
2,500,1000,10,0.0,0.0,0.0,0.875,1.0,0.933
1,20,500,40,0.643,0.321,0.429,0.75,0.919,0.826
2,1000,200,40,0.0,0.0,0.0,0.775,1.0,0.873
2,1000,1000,5,0.0,0.0,0.0,0.96,1.0,0.98
2,20,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,20,200,50,0.789,0.652,0.714,0.619,0.765,0.684
2,500,500,50,0.0,0.0,0.0,0.55,1.0,0.71
1,1000,500,30,0.0,0.0,0.0,0.66,1.0,0.795
2,500,1000,40,0.0,0.0,0.0,0.655,1.0,0.792
1,50,50000,40,0.993,1.0,0.997,1.0,0.995,0.998
2,50,10000,5,0.899,0.988,0.941,0.999,0.995,0.997
2,500,10000,30,0.0,0.0,0.0,0.687,1.0,0.814
1,50,50000,20,0.996,1.0,0.998,1.0,0.999,0.999
2,50,50000,40,0.987,0.992,0.99,0.995,0.991,0.993
