FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
2,100,1000,30,0.384,0.809,0.521,0.889,0.541,0.673
1,500,5000,50,0.0,0.0,0.0,0.501,1.0,0.668
2,1000,50000,10,0.0,0.0,0.0,0.901,1.0,0.948
2,50,200,40,0.581,1.0,0.735,1.0,0.409,0.581
2,100,1000,10,0.209,0.95,0.342,0.989,0.55,0.707
2,50,1000,30,0.797,0.981,0.879,0.991,0.898,0.943
1,1000,10000,10,0.0,0.0,0.0,0.899,1.0,0.947
2,1000,200,5,0.0,0.0,0.0,0.925,1.0,0.961
1,500,500,30,0.548,0.515,0.531,0.768,0.791,0.779
2,20,500,10,0.361,1.0,0.531,1.0,0.736,0.848
1,20,500,5,0.833,1.0,0.909,1.0,0.989,0.995
2,50,1000,10,0.538,0.933,0.683,0.994,0.927,0.959
1,1000,5000,50,0.0,0.0,0.0,0.51,1.0,0.675
2,50,200,10,0.0,0.0,0.0,0.868,0.943,0.904
1,100,50000,5,0.353,0.955,0.515,0.997,0.902,0.947
1,20,200,20,0.294,0.833,0.435,0.957,0.647,0.772
1,500,1000,40,0.0,0.0,0.0,0.595,1.0,0.746
1,500,5000,30,0.751,0.451,0.564,0.809,0.94,0.869
2,500,500,40,0.0,0.0,0.0,0.53,1.0,0.693
1,50,5000,5,0.932,1.0,0.965,1.0,0.996,0.998
1,50,200,5,0.25,0.5,0.333,0.972,0.921,0.946
2,1000,200,30,0.5,0.167,0.25,0.722,0.929,0.813
2,100,1000,5,0.207,1.0,0.343,1.0,0.868,0.929
1,20,1000,40,0.58,0.956,0.722,0.92,0.422,0.579
2,1000,5000,10,0.0,0.0,0.0,0.907,1.0,0.951
1,1000,1000,10,0.289,0.579,0.386,0.951,0.851,0.898
2,500,200,5,0.0,0.0,0.0,0.974,0.949,0.961
2,1000,500,40,0.0,0.0,0.0,0.63,1.0,0.773
2,100,50000,10,0.134,0.741,0.226,0.947,0.492,0.648
2,20,200,40,0.562,0.692,0.621,0.833,0.741,0.784
2,100,200,20,0.0,0.0,0.0,0.875,1.0,0.933
1,20,10000,20,1.0,1.0,1.0,1.0,1.0,1.0
1,20,50000,40,0.999,1.0,1.0,1.0,0.999,1.0
2,500,5000,10,0.0,0.0,0.0,0.913,1.0,0.955
2,100,200,30,0.667,0.2,0.308,0.784,0.967,0.866
2,50,50000,10,0.79,0.996,0.881,1.0,0.972,0.986
2,20,10000,10,0.921,1.0,0.959,1.0,0.988,0.994
1,1000,50000,5,0.0,0.0,0.0,0.948,1.0,0.973
2,500,10000,40,0.0,0.0,0.0,0.607,1.0,0.755
1,1000,5000,10,0.344,0.77,0.475,0.97,0.837,0.899
1,20,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,500,10000,50,0.0,0.0,0.0,0.486,1.0,0.655
1,20,1000,5,0.047,0.4,0.083,0.978,0.766,0.859
1,50,50000,5,0.531,1.0,0.693,1.0,0.954,0.976
2,500,1000,20,0.0,0.0,0.0,0.78,1.0,0.876
1,1000,200,20,0.4,0.286,0.333,0.667,0.769,0.714
2,50,10000,30,0.887,0.989,0.935,0.995,0.948,0.971
1,50,200,10,0.167,0.5,0.25,0.971,0.868,0.917
1,1000,1000,40,0.598,0.642,0.619,0.743,0.706,0.724
1,50,50000,30,0.978,1.0,0.989,1.0,0.99,0.995
1,500,5000,10,0.175,0.52,0.262,0.932,0.728,0.817
2,500,200,20,0.0,0.0,0.0,0.75,1.0,0.857
2,100,500,30,0.658,0.676,0.667,0.806,0.794,0.8
1,1000,200,5,0.5,0.667,0.571,0.972,0.946,0.959
2,1000,1000,10,0.0,0.0,0.0,0.935,1.0,0.966
1,50,500,10,0.2,0.111,0.143,0.916,0.956,0.935
2,100,500,40,0.643,0.771,0.701,0.833,0.727,0.777
1,100,50000,50,0.805,0.681,0.738,0.723,0.834,0.774
1,50,10000,10,0.74,1.0,0.85,1.0,0.961,0.98
1,20,50000,10,0.998,1.0,0.999,1.0,1.0,1.0
2,20,50000,30,0.998,0.999,0.999,1.0,0.999,0.999
2,50,10000,10,0.656,0.995,0.79,0.999,0.941,0.969
2,50,200,30,0.414,1.0,0.585,1.0,0.393,0.564
2,100,10000,40,0.0,0.0,0.0,0.609,1.0,0.757
2,20,5000,5,0.309,1.0,0.472,1.0,0.898,0.946
2,500,200,10,0.0,0.0,0.0,0.925,1.0,0.961
2,50,5000,30,0.754,0.975,0.85,0.986,0.845,0.91
1,1000,50000,30,0.0,0.0,0.0,0.7,1.0,0.824
1,500,50000,40,0.0,0.0,0.0,0.608,1.0,0.756
2,100,10000,5,0.571,0.081,0.142,0.949,0.996,0.972
2,100,1000,50,0.651,0.545,0.593,0.615,0.713,0.661
1,1000,50000,50,0.0,0.0,0.0,0.507,1.0,0.673
1,50,5000,50,1.0,1.0,1.0,1.0,1.0,1.0
2,500,10000,50,0.0,0.0,0.0,0.524,1.0,0.688
1,50,500,20,0.37,0.526,0.435,0.877,0.79,0.831
1,50,5000,30,0.843,1.0,0.915,1.0,0.917,0.957
1,500,1000,30,0.554,0.648,0.597,0.786,0.713,0.748
1,100,500,30,0.7,0.6,0.646,0.8,0.862,0.83
2,1000,10000,5,0.0,0.0,0.0,0.951,1.0,0.975
1,100,500,50,0.706,0.261,0.381,0.534,0.886,0.667
1,20,1000,30,0.469,0.526,0.496,0.767,0.724,0.745
2,50,5000,10,0.595,0.991,0.743,0.999,0.909,0.952
1,100,1000,10,0.4,0.889,0.552,0.986,0.852,0.914
1,50,5000,10,0.549,0.87,0.673,0.981,0.903,0.94
2,100,1000,40,0.667,0.775,0.717,0.832,0.742,0.784
1,100,10000,50,0.834,0.962,0.893,0.953,0.8,0.869
2,50,50000,30,0.592,0.956,0.731,0.973,0.708,0.819
2,20,5000,10,0.595,0.968,0.737,0.996,0.928,0.961
1,50,1000,20,0.667,0.944,0.782,0.984,0.882,0.93
1,500,50000,5,0.0,0.0,0.0,0.945,1.0,0.972
2,20,10000,5,0.642,1.0,0.782,1.0,0.975,0.987
2,20,500,20,0.641,1.0,0.781,1.0,0.813,0.897
2,20,500,5,0.061,1.0,0.114,1.0,0.684,0.812
1,20,1000,20,0.276,0.724,0.4,0.923,0.636,0.753
1,1000,1000,5,0.153,0.692,0.25,0.972,0.733,0.835
1,100,1000,40,0.616,0.904,0.733,0.855,0.5,0.631
2,50,50000,20,0.699,1.0,0.823,1.0,0.895,0.945
1,50,1000,5,0.625,1.0,0.769,1.0,0.983,0.991
1,500,200,40,0.25,0.077,0.118,0.667,0.889,0.762
2,50,200,50,0.769,0.909,0.833,0.857,0.667,0.75
1,100,500,10,0.056,0.143,0.08,0.927,0.817,0.869
1,50,200,40,0.6,0.333,0.429,0.6,0.818,0.692
2,1000,500,30,0.0,0.0,0.0,0.63,1.0,0.773
2,20,5000,30,0.99,0.986,0.988,0.994,0.996,0.995
2,500,50000,50,0.0,0.0,0.0,0.501,1.0,0.668
1,1000,1000,20,0.0,0.0,0.0,0.78,1.0,0.876
1,1000,50000,10,0.0,0.0,0.0,0.896,1.0,0.945
1,1000,10000,30,0.0,0.0,0.0,0.707,1.0,0.828
2,20,5000,50,0.984,1.0,0.992,1.0,0.984,0.992
1,100,10000,40,0.684,0.685,0.685,0.798,0.797,0.797
1,20,5000,30,0.986,1.0,0.993,1.0,0.994,0.997
1,20,5000,10,0.982,0.956,0.969,0.994,0.998,0.996
2,100,50000,5,0.107,0.421,0.171,0.964,0.817,0.884
2,100,5000,40,0.607,0.819,0.697,0.821,0.611,0.701
2,1000,5000,40,0.0,0.0,0.0,0.599,1.0,0.749
1,50,5000,40,0.828,0.861,0.844,0.905,0.88,0.892
2,100,5000,10,0.158,0.463,0.236,0.925,0.729,0.816
1,50,1000,40,0.843,0.933,0.886,0.957,0.896,0.926
1,20,5000,5,0.961,1.0,0.98,1.0,0.998,0.999
1,100,1000,20,0.435,0.841,0.574,0.926,0.647,0.762
2,500,5000,20,0.0,0.0,0.0,0.791,1.0,0.883
2,500,50000,10,0.0,0.0,0.0,0.901,1.0,0.948
2,20,200,10,0.333,1.0,0.5,1.0,0.838,0.912
2,500,5000,40,0.0,0.0,0.0,0.603,1.0,0.752
1,100,5000,5,0.113,0.203,0.145,0.945,0.896,0.92
1,500,200,30,0.385,1.0,0.556,1.0,0.04,0.077
1,20,50000,5,0.988,1.0,0.994,1.0,0.999,1.0
1,500,50000,30,0.0,0.0,0.0,0.696,1.0,0.82
2,1000,500,50,0.0,0.0,0.0,0.5,1.0,0.667
1,500,200,5,0.083,1.0,0.154,1.0,0.718,0.836
2,500,5000,5,0.0,0.0,0.0,0.949,1.0,0.974
1,20,200,10,0.2,0.5,0.286,0.933,0.778,0.848
1,50,10000,5,0.517,1.0,0.682,1.0,0.951,0.975
1,100,500,40,0.559,0.613,0.585,0.786,0.746,0.765
1,20,200,30,0.538,0.583,0.56,0.815,0.786,0.8
1,1000,500,50,0.827,0.86,0.843,0.854,0.82,0.837
1,50,200,50,0.545,0.333,0.414,0.586,0.773,0.667
2,1000,50000,5,0.0,0.0,0.0,0.954,1.0,0.976
2,1000,500,20,0.0,0.0,0.0,0.8,1.0,0.889
1,1000,200,30,0.9,0.643,0.75,0.833,0.962,0.893
1,500,1000,20,0.5,0.906,0.644,0.979,0.827,0.897
2,50,5000,5,0.632,1.0,0.775,1.0,0.965,0.982
2,1000,1000,50,0.0,0.0,0.0,0.455,1.0,0.625
1,100,10000,30,0.541,0.869,0.667,0.921,0.676,0.78
1,500,5000,40,0.719,0.659,0.688,0.816,0.854,0.835
2,100,500,10,0.059,0.125,0.08,0.916,0.826,0.869
2,20,50000,10,0.986,1.0,0.993,1.0,0.999,0.999
2,20,5000,20,0.854,0.989,0.916,0.997,0.96,0.978
1,100,50000,30,0.977,1.0,0.988,1.0,0.99,0.995
1,50,10000,20,0.917,0.992,0.953,0.998,0.977,0.987
1,100,1000,5,0.0,0.0,0.0,0.967,1.0,0.983
2,20,50000,40,0.998,0.999,0.999,1.0,0.999,0.999
1,50,5000,20,0.816,1.0,0.899,1.0,0.942,0.97
2,50,500,40,0.74,1.0,0.851,1.0,0.755,0.86
1,50,1000,10,0.826,1.0,0.905,1.0,0.975,0.987
2,500,50000,30,0.0,0.0,0.0,0.689,1.0,0.816
2,500,50000,20,0.0,0.0,0.0,0.795,1.0,0.886
1,20,10000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,50,1000,50,0.891,0.95,0.919,0.917,0.825,0.868
2,20,1000,50,0.808,1.0,0.894,1.0,0.737,0.848
2,20,1000,10,0.283,1.0,0.441,1.0,0.77,0.87
2,100,5000,20,0.381,0.74,0.503,0.909,0.684,0.781
2,100,500,50,0.0,0.0,0.0,0.58,0.962,0.723
2,20,200,20,0.075,1.0,0.14,0.0,0.0,0.0
2,1000,200,20,0.0,0.0,0.0,0.825,1.0,0.904
1,20,500,50,0.597,0.909,0.721,0.826,0.413,0.551
2,500,1000,50,0.0,0.0,0.0,0.525,1.0,0.689
2,1000,500,5,0.0,0.0,0.0,0.98,1.0,0.99
1,500,5000,20,0.0,0.0,0.0,0.82,1.0,0.901
2,1000,10000,40,0.0,0.0,0.0,0.601,1.0,0.751
2,1000,5000,5,0.0,0.0,0.0,0.942,1.0,0.97
2,500,200,50,0.882,0.75,0.811,0.783,0.9,0.837
1,50,500,50,0.675,0.643,0.659,0.7,0.729,0.714
1,500,1000,10,0.0,0.0,0.0,0.885,1.0,0.939
2,20,1000,40,0.655,1.0,0.791,1.0,0.69,0.817
1,1000,5000,5,0.0,0.0,0.0,0.961,1.0,0.98
2,1000,10000,10,0.0,0.0,0.0,0.908,1.0,0.952
1,500,500,5,0.0,0.0,0.0,0.988,0.838,0.907
2,100,10000,20,0.371,0.905,0.526,0.959,0.59,0.731
2,500,500,10,0.0,0.0,0.0,0.89,1.0,0.942
2,500,10000,10,0.0,0.0,0.0,0.91,1.0,0.953
1,500,50000,10,0.0,0.0,0.0,0.902,1.0,0.948
2,50,10000,20,0.557,0.961,0.705,0.987,0.789,0.877
1,50,500,40,0.563,1.0,0.721,1.0,0.38,0.551
1,1000,1000,30,0.0,0.0,0.0,0.705,1.0,0.827
2,1000,50000,50,0.0,0.0,0.0,0.492,1.0,0.66
1,500,10000,10,0.0,0.0,0.0,0.903,1.0,0.949
2,50,500,10,0.25,0.917,0.393,0.982,0.625,0.764
2,100,10000,10,0.295,0.837,0.436,0.972,0.739,0.839
2,50,5000,40,0.903,0.998,0.948,0.998,0.927,0.961
2,1000,500,10,0.0,0.0,0.0,0.94,1.0,0.969
1,1000,200,10,0.0,0.0,0.0,0.872,0.971,0.919
1,100,10000,20,0.434,0.297,0.353,0.846,0.909,0.876
1,1000,10000,20,0.0,0.0,0.0,0.805,1.0,0.892
1,50,50000,10,0.783,0.972,0.868,0.997,0.971,0.984
1,1000,500,10,0.286,0.8,0.421,0.988,0.895,0.939
2,1000,10000,20,0.0,0.0,0.0,0.809,1.0,0.895
2,100,200,10,0.0,0.0,0.0,0.9,1.0,0.947
1,20,1000,10,0.088,0.333,0.14,0.893,0.617,0.73
1,500,10000,40,0.747,0.729,0.738,0.812,0.825,0.818
2,20,200,50,0.762,0.842,0.8,0.842,0.762,0.8
1,500,10000,20,0.0,0.0,0.0,0.776,1.0,0.874
2,1000,1000,30,0.0,0.0,0.0,0.715,1.0,0.834
2,50,200,20,0.217,1.0,0.357,1.0,0.486,0.654
1,500,1000,50,0.768,0.43,0.551,0.604,0.87,0.713
2,100,500,20,0.302,0.762,0.432,0.894,0.532,0.667
2,20,1000,5,0.214,0.75,0.333,0.987,0.872,0.926
2,1000,1000,20,0.0,0.0,0.0,0.8,1.0,0.889
1,100,1000,30,0.506,0.84,0.632,0.918,0.685,0.784
1,100,5000,20,0.273,0.951,0.424,0.972,0.398,0.565
1,20,10000,50,0.999,1.0,1.0,1.0,0.999,0.999
1,100,200,50,0.857,0.273,0.414,0.515,0.944,0.667
2,100,10000,30,0.447,0.281,0.345,0.744,0.857,0.797
2,100,500,5,0.125,0.091,0.105,0.891,0.921,0.906
1,20,200,40,0.526,0.556,0.541,0.619,0.591,0.605
2,50,10000,40,0.913,0.989,0.949,0.992,0.935,0.963
2,50,500,20,0.373,1.0,0.543,1.0,0.526,0.689
2,100,200,40,0.25,0.727,0.372,0.625,0.172,0.27
2,500,200,40,1.0,0.222,0.364,0.611,1.0,0.759
1,50,200,30,0.5,0.417,0.455,0.767,0.821,0.793
1,50,10000,30,0.892,1.0,0.943,1.0,0.946,0.972
2,500,10000,5,0.0,0.0,0.0,0.957,1.0,0.978
2,1000,5000,20,0.0,0.0,0.0,0.797,1.0,0.887
2,1000,10000,50,0.0,0.0,0.0,0.499,1.0,0.666
1,20,500,10,0.188,0.857,0.308,0.985,0.72,0.832
1,20,50000,20,0.998,1.0,0.999,1.0,1.0,1.0
1,50,500,30,0.478,0.943,0.635,0.935,0.446,0.604
2,500,500,30,0.0,0.0,0.0,0.73,1.0,0.844
1,500,10000,30,0.0,0.0,0.0,0.702,1.0,0.825
2,50,50000,5,0.79,0.996,0.881,1.0,0.972,0.986
1,100,200,5,0.5,0.5,0.5,0.974,0.974,0.974
1,50,500,5,0.4,0.727,0.516,0.963,0.865,0.911
1,50,10000,40,0.982,1.0,0.991,1.0,0.988,0.994
1,1000,10000,40,0.0,0.0,0.0,0.608,1.0,0.756
1,100,10000,5,0.147,0.954,0.255,0.997,0.719,0.836
1,20,500,20,0.263,0.435,0.328,0.79,0.636,0.705
2,20,500,50,0.86,1.0,0.925,1.0,0.805,0.892
1,20,5000,40,0.982,1.0,0.991,1.0,0.988,0.994
2,100,200,5,0.08,1.0,0.148,1.0,0.395,0.566
2,100,50000,20,0.263,0.695,0.382,0.875,0.523,0.655
1,100,5000,50,0.598,0.232,0.334,0.532,0.849,0.654
2,100,1000,20,0.125,0.031,0.05,0.82,0.953,0.881
2,1000,50000,20,0.0,0.0,0.0,0.799,1.0,0.888
2,1000,5000,50,0.0,0.0,0.0,0.521,1.0,0.685
1,500,500,20,0.333,0.5,0.4,0.836,0.718,0.772
1,100,500,20,0.2,1.0,0.333,0.0,0.0,0.0
2,20,1000,20,0.695,0.953,0.804,0.983,0.869,0.922
1,100,1000,50,0.753,0.616,0.678,0.681,0.802,0.736
1,100,200,10,0.333,0.2,0.25,0.892,0.943,0.917
1,500,50000,50,0.0,0.0,0.0,0.501,1.0,0.668
2,50,5000,50,0.907,0.985,0.944,0.986,0.91,0.947
2,500,500,20,0.316,0.286,0.3,0.815,0.835,0.825
2,20,200,5,0.2,0.25,0.222,0.914,0.889,0.901
1,500,50000,20,0.448,0.431,0.439,0.859,0.867,0.863
2,100,5000,5,0.108,0.654,0.185,0.972,0.689,0.807
2,50,5000,20,0.811,0.995,0.894,0.999,0.941,0.969
2,500,5000,30,0.0,0.0,0.0,0.73,1.0,0.844
2,50,10000,50,0.982,0.999,0.99,0.999,0.981,0.99
2,50,500,30,0.69,0.714,0.702,0.887,0.875,0.881
1,1000,5000,20,0.0,0.0,0.0,0.802,1.0,0.89
1,500,500,50,0.769,0.556,0.645,0.607,0.804,0.692
1,100,200,20,0.25,0.2,0.222,0.889,0.914,0.901
2,500,1000,30,0.0,0.0,0.0,0.68,1.0,0.81
2,500,1000,10,0.0,0.0,0.0,0.895,1.0,0.945
1,20,500,40,0.5,0.946,0.654,0.9,0.34,0.493
2,1000,200,40,0.0,0.0,0.0,0.6,1.0,0.75
2,1000,1000,5,0.0,0.0,0.0,0.96,1.0,0.98
2,20,50000,50,0.997,1.0,0.999,1.0,0.997,0.999
1,20,200,50,0.28,0.583,0.378,0.667,0.357,0.465
2,500,500,50,0.514,0.712,0.597,0.464,0.271,0.342
1,1000,500,30,0.0,0.0,0.0,0.76,1.0,0.864
2,500,1000,40,0.0,0.0,0.0,0.615,1.0,0.762
1,50,50000,40,0.838,0.785,0.811,0.862,0.899,0.88
2,50,10000,5,0.748,0.981,0.849,0.999,0.979,0.989
2,500,10000,30,0.0,0.0,0.0,0.697,1.0,0.821
1,50,50000,20,0.6,0.96,0.738,0.989,0.848,0.913
2,50,50000,40,0.931,0.902,0.916,0.933,0.954,0.943
