FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
1,50,50000,5,0.997,0.994,0.996,1.0,1.0,1.0
2,500,1000,20,0.901,0.924,0.912,0.981,0.975,0.978
1,1000,200,20,0.517,0.882,0.652,0.961,0.78,0.861
2,50,10000,30,0.978,0.992,0.985,0.997,0.99,0.994
1,50,200,10,1.0,0.562,0.72,0.954,1.0,0.976
1,1000,1000,40,0.932,0.966,0.949,0.976,0.952,0.964
1,50,50000,30,1.0,1.0,1.0,1.0,1.0,1.0
1,500,5000,10,0.992,0.97,0.981,0.997,0.999,0.998
2,500,200,20,0.8,0.571,0.667,0.915,0.97,0.942
2,100,500,30,0.716,0.991,0.831,0.996,0.857,0.921
1,1000,200,5,1.0,0.5,0.667,0.975,1.0,0.987
2,1000,1000,10,0.879,0.879,0.879,0.991,0.991,0.991
1,50,500,10,0.878,0.878,0.878,0.986,0.986,0.986
2,100,500,40,0.874,0.988,0.928,0.991,0.904,0.945
1,100,50000,50,1.0,1.0,1.0,1.0,0.999,1.0
1,50,10000,10,0.997,0.985,0.991,0.998,1.0,0.999
1,20,50000,10,0.998,1.0,0.999,1.0,1.0,1.0
2,20,50000,30,0.993,0.999,0.996,1.0,0.997,0.998
2,50,10000,10,0.95,0.942,0.946,0.994,0.995,0.994
2,50,200,30,0.822,0.787,0.804,0.914,0.93,0.922
2,100,10000,40,0.985,0.996,0.991,0.998,0.99,0.994
2,20,5000,5,0.819,0.667,0.735,0.982,0.992,0.987
2,500,200,10,0.0,0.0,0.0,0.874,0.986,0.927
2,50,5000,30,0.967,0.993,0.98,0.997,0.985,0.991
1,1000,50000,30,0.999,1.0,1.0,1.0,1.0,1.0
1,500,50000,40,0.999,1.0,1.0,1.0,1.0,1.0
2,100,10000,5,0.964,0.925,0.944,0.996,0.998,0.997
2,100,1000,50,0.963,0.958,0.96,0.958,0.962,0.96
1,1000,50000,50,0.999,1.0,1.0,1.0,0.999,1.0
1,50,5000,50,0.997,1.0,0.999,1.0,0.997,0.998
2,500,10000,50,0.991,0.991,0.991,0.991,0.991,0.991
1,50,500,20,0.825,0.93,0.874,0.984,0.958,0.971
1,50,5000,30,0.994,1.0,0.997,1.0,0.997,0.999
1,500,1000,30,0.936,1.0,0.967,1.0,0.974,0.987
1,100,500,30,0.863,0.897,0.879,0.952,0.935,0.943
2,1000,10000,5,0.965,0.892,0.927,0.994,0.998,0.996
1,100,500,50,0.891,0.966,0.927,0.961,0.879,0.918
1,20,1000,30,0.98,1.0,0.99,1.0,0.991,0.996
2,50,5000,10,0.944,0.936,0.94,0.994,0.995,0.994
1,100,1000,10,0.925,0.689,0.79,0.962,0.993,0.977
1,50,5000,10,0.995,0.98,0.988,0.998,0.999,0.999
2,100,1000,40,0.931,0.963,0.947,0.974,0.952,0.963
1,100,10000,50,0.997,0.999,0.998,0.999,0.997,0.998
2,50,50000,30,0.994,0.997,0.996,0.999,0.997,0.998
2,20,5000,10,0.92,0.948,0.934,0.994,0.99,0.992
1,50,1000,20,0.945,0.934,0.94,0.983,0.986,0.984
1,500,50000,5,0.996,1.0,0.998,1.0,1.0,1.0
2,20,10000,5,0.917,0.8,0.855,0.989,0.996,0.993
2,20,500,20,0.72,0.978,0.829,0.993,0.887,0.937
2,20,500,5,1.0,0.133,0.235,0.967,1.0,0.983
1,20,1000,20,0.969,0.975,0.972,0.994,0.992,0.993
1,1000,1000,5,0.935,0.617,0.744,0.977,0.997,0.987
1,100,1000,40,0.954,0.976,0.965,0.982,0.965,0.974
2,50,50000,20,0.992,0.996,0.994,0.999,0.998,0.999
1,50,1000,5,0.947,0.45,0.61,0.972,0.999,0.985
1,500,200,40,0.87,0.909,0.889,0.935,0.905,0.92
2,50,200,50,0.812,0.92,0.863,0.921,0.814,0.864
1,100,500,10,0.688,0.275,0.393,0.925,0.986,0.954
1,50,200,40,0.841,0.986,0.908,0.987,0.857,0.918
2,1000,500,30,0.842,0.957,0.896,0.981,0.926,0.953
2,20,5000,30,0.953,0.997,0.974,0.999,0.979,0.989
2,500,50000,50,0.997,0.999,0.998,0.999,0.997,0.998
1,1000,1000,20,0.987,0.909,0.946,0.977,0.997,0.987
1,1000,50000,10,1.0,1.0,1.0,1.0,1.0,1.0
1,1000,10000,30,0.996,1.0,0.998,1.0,0.998,0.999
2,20,5000,50,0.98,0.993,0.986,0.992,0.979,0.986
1,100,10000,40,0.995,0.999,0.997,0.999,0.997,0.998
1,20,5000,30,0.999,1.0,1.0,1.0,1.0,1.0
1,20,5000,10,0.973,0.99,0.982,0.999,0.997,0.998
2,100,50000,5,0.972,0.949,0.96,0.997,0.999,0.998
2,100,5000,40,0.981,0.978,0.98,0.985,0.987,0.986
2,1000,5000,40,0.979,0.981,0.98,0.987,0.986,0.987
1,50,5000,40,0.993,1.0,0.996,1.0,0.995,0.997
2,100,5000,10,0.973,0.908,0.939,0.99,0.997,0.994
1,50,1000,40,0.988,1.0,0.994,1.0,0.992,0.996
1,20,5000,5,0.982,0.874,0.925,0.994,0.999,0.997
1,100,1000,20,0.872,0.993,0.929,0.998,0.968,0.983
2,500,5000,20,0.982,0.951,0.966,0.988,0.996,0.992
2,500,50000,10,0.985,0.985,0.985,0.998,0.998,0.998
2,20,200,10,0.333,0.067,0.111,0.911,0.986,0.947
2,500,5000,40,0.974,0.991,0.983,0.994,0.983,0.989
1,100,5000,5,0.981,0.836,0.903,0.992,0.999,0.996
1,500,200,30,0.852,0.92,0.885,0.963,0.928,0.945
1,20,50000,5,0.996,1.0,0.998,1.0,1.0,1.0
1,500,50000,30,0.999,1.0,0.999,1.0,1.0,1.0
2,1000,500,50,0.935,0.99,0.962,0.989,0.929,0.958
1,500,200,5,1.0,0.25,0.4,0.962,1.0,0.981
2,500,5000,5,0.948,0.834,0.887,0.991,0.997,0.994
1,20,200,10,0.929,0.684,0.788,0.959,0.993,0.976
1,50,10000,5,0.986,0.954,0.97,0.998,0.999,0.999
1,100,500,40,0.921,1.0,0.959,1.0,0.941,0.97
1,20,200,30,0.857,0.732,0.789,0.913,0.958,0.935
1,1000,500,50,0.931,0.995,0.962,0.995,0.925,0.958
1,50,200,50,0.818,0.986,0.894,0.986,0.818,0.894
2,1000,50000,5,0.985,0.966,0.975,0.998,0.999,0.999
2,1000,500,20,0.924,0.869,0.896,0.966,0.981,0.973
1,1000,200,30,0.792,0.809,0.8,0.92,0.912,0.916
1,500,1000,20,0.877,0.979,0.926,0.995,0.969,0.982
2,50,5000,5,0.903,0.807,0.852,0.989,0.995,0.992
2,1000,1000,50,0.953,0.982,0.967,0.983,0.954,0.968
1,100,10000,30,0.997,1.0,0.998,1.0,0.999,0.999
1,500,5000,40,0.992,0.995,0.993,0.997,0.995,0.996
2,100,500,10,0.862,0.61,0.714,0.957,0.989,0.973
2,20,50000,10,0.98,0.988,0.984,0.999,0.998,0.998
2,20,5000,20,0.951,0.965,0.958,0.991,0.987,0.989
1,100,50000,30,0.999,1.0,1.0,1.0,1.0,1.0
1,50,10000,20,0.997,1.0,0.999,1.0,0.999,1.0
1,100,1000,5,1.0,0.415,0.586,0.969,1.0,0.984
2,20,50000,40,0.995,0.999,0.997,0.999,0.997,0.998
1,50,5000,20,0.992,0.982,0.987,0.996,0.998,0.997
2,50,500,40,0.904,0.942,0.923,0.955,0.926,0.94
1,50,1000,10,0.953,0.932,0.943,0.992,0.994,0.993
2,500,50000,30,0.994,0.995,0.995,0.998,0.997,0.998
2,500,50000,20,0.995,0.994,0.994,0.998,0.999,0.999
1,20,10000,40,0.998,1.0,0.999,1.0,0.998,0.999
2,50,1000,50,0.929,0.987,0.957,0.987,0.93,0.958
2,20,1000,50,0.917,0.963,0.939,0.96,0.912,0.936
2,20,1000,10,0.747,0.628,0.682,0.952,0.972,0.962
2,100,5000,20,0.972,0.986,0.978,0.996,0.992,0.994
2,100,500,50,0.932,0.976,0.954,0.972,0.921,0.946
2,20,200,20,1.0,0.355,0.524,0.867,1.0,0.929
2,1000,200,20,0.92,0.793,0.852,0.956,0.985,0.97
1,20,500,50,0.956,1.0,0.978,1.0,0.956,0.977
2,500,1000,50,0.961,0.971,0.966,0.969,0.959,0.964
2,1000,500,5,0.0,0.0,0.0,0.95,0.995,0.972
1,500,5000,20,0.998,1.0,0.999,1.0,0.999,1.0
2,1000,10000,40,0.987,0.996,0.992,0.998,0.992,0.995
2,1000,5000,5,0.903,0.849,0.875,0.993,0.996,0.994
2,500,200,50,0.837,0.923,0.878,0.92,0.831,0.873
1,50,500,50,0.897,0.989,0.941,0.99,0.903,0.945
1,500,1000,10,0.728,0.738,0.733,0.971,0.969,0.97
2,20,1000,40,0.891,1.0,0.942,1.0,0.908,0.952
1,1000,5000,5,0.981,0.796,0.879,0.99,0.999,0.994
2,1000,10000,10,0.96,0.972,0.966,0.997,0.995,0.996
1,500,500,5,1.0,0.069,0.129,0.932,1.0,0.965
2,100,10000,20,0.982,0.975,0.978,0.994,0.996,0.995
2,500,500,10,0.818,0.6,0.692,0.951,0.983,0.967
2,500,10000,10,0.98,0.943,0.961,0.993,0.998,0.996
1,500,50000,10,0.998,1.0,0.999,1.0,1.0,1.0
2,50,10000,20,0.982,0.972,0.977,0.993,0.995,0.994
1,50,500,40,0.958,1.0,0.978,1.0,0.971,0.985
1,1000,1000,30,0.928,0.996,0.961,0.998,0.963,0.98
2,1000,50000,50,0.997,0.999,0.998,0.999,0.997,0.998
1,500,10000,10,0.995,0.986,0.99,0.998,0.999,0.999
2,50,500,10,0.605,0.743,0.667,0.975,0.954,0.964
2,100,10000,10,0.966,0.976,0.971,0.998,0.996,0.997
2,50,5000,40,0.966,0.997,0.981,0.998,0.977,0.987
2,1000,500,10,0.8,0.606,0.69,0.965,0.986,0.976
1,1000,200,10,0.625,0.263,0.37,0.908,0.979,0.942
1,100,10000,20,0.998,0.995,0.997,0.999,1.0,0.999
1,1000,10000,20,0.997,0.994,0.996,0.999,0.999,0.999
1,50,50000,10,0.999,1.0,0.999,1.0,1.0,1.0
1,1000,500,10,0.857,0.231,0.364,0.949,0.997,0.973
2,1000,10000,20,0.984,0.974,0.979,0.993,0.996,0.995
2,100,200,10,0.455,0.417,0.435,0.953,0.96,0.957
1,20,1000,10,0.988,0.963,0.975,0.996,0.999,0.997
1,500,10000,40,0.998,1.0,0.999,1.0,0.999,0.999
2,20,200,50,0.849,0.988,0.913,0.985,0.827,0.899
1,500,10000,20,0.994,1.0,0.997,1.0,0.999,0.999
2,1000,1000,30,0.941,0.965,0.953,0.986,0.975,0.981
2,50,200,20,1.0,0.242,0.39,0.837,1.0,0.911
1,500,1000,50,0.962,1.0,0.98,1.0,0.96,0.98
2,100,500,20,0.878,0.867,0.873,0.966,0.969,0.967
2,20,1000,5,1.0,0.267,0.421,0.972,1.0,0.986
2,1000,1000,20,0.839,0.918,0.877,0.981,0.96,0.971
1,100,1000,30,0.971,0.959,0.965,0.982,0.987,0.985
1,100,5000,20,0.993,0.97,0.982,0.993,0.998,0.996
1,20,10000,50,0.998,1.0,0.999,1.0,0.997,0.999
1,100,200,50,0.853,1.0,0.92,1.0,0.825,0.904
2,100,10000,30,0.989,0.993,0.991,0.997,0.995,0.996
2,100,500,5,0.583,0.778,0.667,0.984,0.96,0.972
1,20,200,40,0.737,1.0,0.848,1.0,0.725,0.841
2,50,10000,40,0.984,0.998,0.991,0.998,0.989,0.994
2,50,500,20,0.841,0.902,0.871,0.974,0.956,0.965
2,100,200,40,0.829,0.853,0.841,0.89,0.871,0.88
2,500,200,40,0.845,0.923,0.882,0.944,0.885,0.914
1,50,200,30,0.902,1.0,0.948,1.0,0.943,0.971
1,50,10000,30,0.995,1.0,0.997,1.0,0.998,0.999
2,500,10000,5,0.974,0.877,0.923,0.993,0.999,0.996
2,1000,5000,20,0.975,0.962,0.969,0.99,0.994,0.992
2,1000,10000,50,0.987,0.996,0.991,0.996,0.987,0.991
1,20,500,10,1.0,0.6,0.75,0.952,1.0,0.975
1,20,50000,20,0.999,1.0,1.0,1.0,1.0,1.0
1,50,500,30,0.932,1.0,0.965,1.0,0.968,0.983
2,500,500,30,0.879,0.901,0.89,0.957,0.946,0.952
1,500,10000,30,1.0,1.0,1.0,1.0,1.0,1.0
2,50,50000,5,0.978,0.947,0.962,0.997,0.999,0.998
1,100,200,5,0.5,0.111,0.182,0.95,0.993,0.971
1,50,500,5,0.588,0.625,0.606,0.984,0.982,0.983
1,50,10000,40,0.997,1.0,0.999,1.0,0.998,0.999
1,1000,10000,40,0.995,1.0,0.998,1.0,0.997,0.998
1,100,10000,5,0.987,0.937,0.961,0.997,0.999,0.998
1,20,500,20,0.921,0.986,0.952,0.997,0.982,0.989
2,20,500,50,0.835,0.986,0.904,0.979,0.773,0.864
1,20,5000,40,0.997,1.0,0.999,1.0,0.998,0.999
2,100,200,5,0.0,0.0,0.0,0.969,1.0,0.984
2,100,50000,20,0.993,0.994,0.994,0.998,0.998,0.998
1,100,5000,50,0.996,1.0,0.998,1.0,0.995,0.998
2,100,1000,20,0.831,0.914,0.871,0.98,0.957,0.968
2,1000,50000,20,0.992,0.997,0.994,0.999,0.998,0.999
2,1000,5000,50,0.991,0.992,0.992,0.992,0.991,0.991
1,500,500,20,0.8,0.857,0.828,0.977,0.965,0.971
1,100,500,20,0.827,0.893,0.859,0.975,0.957,0.966
2,20,1000,20,0.694,0.942,0.799,0.985,0.901,0.941
1,100,1000,50,0.95,1.0,0.975,1.0,0.952,0.975
1,100,200,10,0.818,0.562,0.667,0.953,0.986,0.969
1,500,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
2,50,5000,50,0.977,0.999,0.988,0.999,0.977,0.988
2,500,500,20,0.793,0.839,0.816,0.955,0.939,0.947
2,20,200,5,0.5,0.444,0.471,0.967,0.974,0.97
1,500,50000,20,1.0,1.0,1.0,1.0,1.0,1.0
2,100,5000,5,0.969,0.755,0.849,0.987,0.999,0.993
2,50,5000,20,0.939,0.983,0.96,0.996,0.984,0.99
2,500,5000,30,0.972,0.99,0.981,0.996,0.988,0.992
2,50,10000,50,0.987,0.998,0.992,0.998,0.987,0.992
2,50,500,30,0.896,0.896,0.896,0.958,0.958,0.958
1,1000,5000,20,0.993,1.0,0.997,1.0,0.998,0.999
1,500,500,50,0.872,1.0,0.931,1.0,0.867,0.929
1,100,200,20,1.0,0.536,0.698,0.911,1.0,0.953
2,500,1000,30,0.954,0.966,0.96,0.986,0.981,0.983
2,500,1000,10,0.93,0.87,0.899,0.983,0.992,0.987
1,20,500,40,0.956,0.993,0.974,0.996,0.972,0.984
2,1000,200,40,0.74,0.964,0.837,0.977,0.819,0.891
2,1000,1000,5,0.643,0.257,0.367,0.967,0.993,0.98
2,20,50000,50,0.996,0.999,0.998,0.999,0.996,0.998
1,20,200,50,0.944,0.932,0.938,0.944,0.955,0.949
2,500,500,50,0.971,1.0,0.985,1.0,0.97,0.985
1,1000,500,30,0.903,0.949,0.926,0.978,0.958,0.968
2,500,1000,40,0.897,0.984,0.938,0.989,0.929,0.958
1,50,50000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,50,10000,5,0.936,0.887,0.911,0.994,0.997,0.995
2,500,10000,30,0.989,0.996,0.993,0.998,0.995,0.997
1,50,50000,20,1.0,1.0,1.0,1.0,1.0,1.0
2,50,50000,40,0.995,0.999,0.997,0.999,0.997,0.998
