FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
2,1000,500,40,0.818,0.837,0.828,0.875,0.86,0.867
2,100,50000,10,0,0,0,0.904,1,0.95
2,20,200,40,0,0,0,0.6,1,0.75
2,100,200,20,0,0,0,0.9,1,0.947
1,20,10000,20,0.982,0.995,0.988,0.999,0.995,0.997
1,20,50000,40,0,0,0,0.595,1,0.746
2,500,5000,10,0.953,0.981,0.967,0.998,0.994,0.996
2,100,200,30,0.733,0.846,0.786,0.92,0.852,0.885
2,50,50000,10,0.974,0.988,0.981,0.999,0.997,0.998
2,20,10000,10,0,0,0,0.892,1,0.943
1,1000,50000,5,0,0,0,0.951,1,0.975
2,500,10000,40,0,0,0,0.593,1,0.744
1,1000,5000,10,0.97,1,0.985,1,0.997,0.998
1,20,50000,50,1,1,1,1,1,1
1,500,10000,50,0.772,0.863,0.815,0.85,0.753,0.799
1,20,1000,5,1,1,1,1,1,1
1,50,50000,5,0.85,1,0.919,1,0.992,0.996
2,500,1000,20,0,0,0,0.779,1,0.876
1,1000,200,20,1,0.75,0.857,0.903,1,0.949
2,50,10000,30,1,0.973,0.986,0.988,1,0.994
1,50,200,10,1,1,1,1,1,1
1,1000,1000,40,0.61,0.79,0.688,0.811,0.64,0.716
1,50,50000,30,0.756,0.992,0.858,0.996,0.86,0.923
1,500,5000,10,0.871,1,0.931,1,0.982,0.991
2,500,200,20,0,0,0,0.85,1,0.919
2,100,500,30,0,0,0,0.72,1,0.837
1,1000,200,5,0,0,0,0.923,0.973,0.947
2,1000,1000,10,0,0,0,0.908,1,0.952
1,50,500,10,0.625,1,0.769,1,0.933,0.966
2,100,500,40,0.969,0.775,0.861,0.845,0.98,0.907
1,100,50000,50,0.911,0.99,0.949,0.99,0.906,0.946
1,50,10000,10,0.935,1,0.966,1,0.993,0.996
1,20,50000,10,0.999,1,0.999,1,1,1
2,20,50000,30,0.999,1,0.999,1,0.999,1
2,50,10000,10,0.994,1,0.997,1,0.999,1
2,50,200,30,0.647,0.846,0.733,0.913,0.778,0.84
2,100,10000,40,0.806,0.922,0.86,0.942,0.852,0.895
2,20,5000,5,0.896,0.986,0.939,0.999,0.991,0.995
2,500,200,10,0,0,0,0.85,1,0.919
2,50,5000,30,0.637,0.508,0.566,0.794,0.868,0.83
1,1000,50000,30,0.999,1,0.999,1,1,1
1,500,50000,40,0,0,0,0.606,1,0.754
2,100,10000,5,0,0,0,0.949,1,0.974
2,100,1000,50,0.816,0.596,0.689,0.661,0.854,0.745
1,1000,50000,50,0.879,0.987,0.93,0.985,0.868,0.923
1,50,5000,50,0.986,1,0.993,1,0.986,0.993
2,500,10000,50,0,0,0,0.483,1,0.651
1,50,500,20,0.952,1,0.976,1,0.988,0.994
1,50,5000,30,0.975,1,0.987,1,0.988,0.994
1,500,1000,30,0.836,0.962,0.895,0.985,0.93,0.957
1,100,500,30,0.923,1,0.96,1,0.974,0.987
2,1000,10000,5,0,0,0,0.948,1,0.973
1,100,500,50,0.867,0.975,0.918,0.978,0.88,0.926
1,20,1000,30,1,0.98,0.99,0.992,1,0.996
2,50,5000,10,0.957,0.989,0.973,0.999,0.995,0.997
1,100,1000,10,0.533,1,0.696,1,0.915,0.955
1,50,5000,10,0.99,1,0.995,1,0.999,0.999
2,100,1000,40,0.553,0.849,0.67,0.809,0.482,0.604
1,100,10000,50,0.742,0.681,0.71,0.701,0.759,0.729
2,50,50000,30,0.466,0.847,0.601,0.904,0.598,0.72
2,20,5000,10,0.989,1,0.995,1,0.999,0.999
1,50,1000,20,0.867,1,0.929,1,0.974,0.987
1,500,50000,5,0,0,0,0.949,1,0.974
2,20,10000,5,0.92,0.976,0.947,0.999,0.996,0.997
2,20,500,20,1,0.957,0.978,0.987,1,0.994
2,20,500,5,0.667,1,0.8,1,0.99,0.995
1,20,1000,20,0.973,1,0.986,1,0.993,0.997
1,1000,1000,5,0.044,0.444,0.08,0.952,0.532,0.683
1,100,1000,40,0.776,0.864,0.817,0.882,0.804,0.841
2,50,50000,20,0.377,0.77,0.506,0.927,0.696,0.795
1,50,1000,5,0.3,1,0.462,1,0.92,0.958
1,500,200,40,0.704,1,0.826,1,0.619,0.765
2,50,200,50,0.783,0.857,0.818,0.824,0.737,0.778
1,100,500,10,0.455,0.833,0.588,0.989,0.936,0.962
1,50,200,40,0.778,1,0.875,1,0.684,0.813
2,1000,500,30,0.35,1,0.519,0,0,0
2,20,5000,30,0.917,0.99,0.952,0.995,0.959,0.977
2,500,50000,50,0.497,1,0.664,0,0,0
1,1000,1000,20,0,0,0,0.744,1,0.853
1,1000,50000,10,0,0,0,0.902,1,0.948
1,1000,10000,30,0.995,1,0.998,1,0.998,0.999
2,20,5000,50,0.992,0.976,0.984,0.976,0.992,0.984
1,100,10000,40,0,0,0,0.607,1,0.756
1,20,5000,30,0.932,1,0.965,1,0.967,0.983
1,20,5000,10,0.87,1,0.931,1,0.984,0.992
2,100,50000,5,0,0,0,0.953,1,0.976
2,100,5000,40,0.968,0.942,0.955,0.964,0.98,0.972
2,1000,5000,40,0.925,0.995,0.959,0.996,0.941,0.968
1,50,5000,40,0.902,1,0.949,1,0.938,0.968
2,100,5000,10,0.964,0.964,0.964,0.997,0.997,0.997
1,50,1000,40,0.405,1,0.577,0,0,0
1,20,5000,5,0,0,0,0.958,1,0.979
1,100,1000,20,0.755,1,0.86,1,0.916,0.956
2,500,5000,20,0.911,0.902,0.906,0.975,0.977,0.976
2,500,50000,10,0.948,0.998,0.972,1,0.994,0.997
2,20,200,10,0,0,0,0.897,0.972,0.933
2,500,5000,40,0.94,0.993,0.966,0.995,0.956,0.975
1,100,5000,5,0.422,1,0.594,1,0.931,0.964
1,500,200,30,0,0,0,0.75,1,0.857
1,20,50000,5,0.653,1,0.79,1,0.973,0.987
1,500,50000,30,0.307,1,0.47,0,0,0
2,1000,500,50,0.959,0.959,0.959,0.961,0.961,0.961
1,500,200,5,0.038,1,0.074,1,0.359,0.528
2,500,5000,5,0.787,0.98,0.873,0.999,0.986,0.993
1,20,200,10,0,0,0,0.975,1,0.987
1,50,10000,5,0.898,1,0.946,1,0.994,0.997
1,100,500,40,0.775,1,0.873,1,0.847,0.917
1,20,200,30,0,0,0,0.8,1,0.889
1,1000,500,50,0.857,0.766,0.809,0.81,0.887,0.847
1,50,200,50,0.5,1,0.667,0,0,0
2,1000,50000,5,0,0,0,0.953,1,0.976
2,1000,500,20,0,0,0,0.79,1,0.883
1,1000,200,30,0,0,0,0.725,1,0.841
1,500,1000,20,0.215,1,0.354,0,0,0
2,50,5000,5,0.8,0.957,0.871,0.998,0.988,0.993
2,1000,1000,50,0,0,0,0.503,1,0.669
1,100,10000,30,0,0,0,0.699,1,0.823
1,500,5000,40,0,0,0,0.602,1,0.752
2,100,500,10,0.385,0.455,0.417,0.931,0.91,0.92
2,20,50000,10,0.296,0.999,0.456,1,0.755,0.86
2,20,5000,20,0.965,0.98,0.972,0.995,0.991,0.993
1,100,50000,30,0,0,0,0.694,1,0.819
1,50,10000,20,0.96,1,0.98,1,0.99,0.995
1,100,1000,5,0,0,0,0.961,1,0.98
2,20,50000,40,0.963,0.983,0.973,0.989,0.975,0.982
1,50,5000,20,0.986,0.995,0.99,0.999,0.996,0.997
2,50,500,40,0.583,0.5,0.538,0.788,0.839,0.812
1,50,1000,10,0.857,1,0.923,1,0.974,0.987
2,500,50000,30,0,0,0,0.694,1,0.82
2,500,50000,20,0.994,0.994,0.994,0.999,0.999,0.999
1,20,10000,40,0.996,1,0.998,1,0.997,0.999
2,50,1000,50,0.768,0.691,0.727,0.663,0.744,0.702
2,20,1000,50,0.505,1,0.671,0,0,0
2,20,1000,10,0.083,1,0.154,0,0,0
2,100,5000,20,0,0,0,0.781,1,0.877
2,100,500,50,0.738,0.849,0.789,0.724,0.568,0.636
2,20,200,20,0,0,0,0.925,1,0.961
2,1000,200,20,0,0,0,0.75,1,0.857
1,20,500,50,0,0,0,0.511,1,0.676
2,500,1000,50,0.813,0.822,0.818,0.846,0.838,0.842
2,1000,500,5,0,0,0,0.96,0.99,0.974
1,500,5000,20,0,0,0,0.785,1,0.88
2,1000,10000,40,1,0.919,0.958,0.952,1,0.975
2,1000,5000,5,0.837,0.911,0.872,0.996,0.992,0.994
2,500,200,50,0,0,0,0.5,1,0.667
1,50,500,50,0,0,0,0.456,1,0.626
1,500,1000,10,0.197,1,0.329,1,0.709,0.83
2,20,1000,40,0.656,0.483,0.556,0.669,0.805,0.731
1,1000,5000,5,0.538,1,0.7,1,0.956,0.977
2,1000,10000,10,0.895,0.98,0.936,0.998,0.987,0.992
1,500,500,5,0,0,0,0.96,1,0.98
2,100,10000,20,0.964,0.989,0.976,0.997,0.991,0.994
2,500,500,10,0.333,0.143,0.2,0.938,0.978,0.958
2,500,10000,10,0.108,1,0.195,0,0,0
1,500,50000,10,0.1,1,0.182,0,0,0
2,50,10000,20,0,0,0,0.798,1,0.888
1,50,500,40,0,0,0,0.544,1,0.705
1,1000,1000,30,0.338,1,0.506,0,0,0
2,1000,50000,50,0.996,0.999,0.997,0.999,0.996,0.998
1,500,10000,10,0.636,1,0.777,1,0.929,0.963
2,50,500,10,0.258,0.8,0.39,0.971,0.744,0.843
2,100,10000,10,0.884,0.969,0.925,0.996,0.984,0.99
2,50,5000,40,0,0,0,0.609,1,0.757
2,1000,500,10,0,0,0,0.88,1,0.936
1,1000,200,10,0,0,0,0.875,1,0.933
1,100,10000,20,0.19,1,0.319,0,0,0
1,1000,10000,20,0,0,0,0.796,1,0.886
1,50,50000,10,0.863,1,0.926,1,0.981,0.991
1,1000,500,10,0,0,0,0.94,1,0.969
2,1000,10000,20,0.951,0.975,0.963,0.994,0.987,0.991
2,100,200,10,0,0,0,0.95,1,0.974
1,20,1000,10,0.538,0.875,0.667,0.987,0.927,0.956
1,500,10000,40,0,0,0,0.612,1,0.759
2,20,200,50,0.475,1,0.644,0,0,0
1,500,10000,20,0.204,1,0.339,0,0,0
2,1000,1000,30,0.313,1,0.477,0,0,0
2,50,200,20,0,0,0,0.7,1,0.824
1,500,1000,50,0.441,1,0.612,0,0,0
2,100,500,20,0.833,0.833,0.833,0.947,0.947,0.947
2,20,1000,5,0.462,0.75,0.571,0.988,0.959,0.973
2,1000,1000,20,0.846,0.786,0.815,0.942,0.961,0.951
1,100,1000,30,0.736,1,0.848,1,0.802,0.89
1,100,5000,20,0.258,0.85,0.396,0.91,0.385,0.541
1,20,10000,50,0.975,1,0.987,1,0.975,0.987
1,100,200,50,0,0,0,0.475,1,0.644
2,100,10000,30,0.858,0.982,0.916,0.991,0.928,0.959
2,100,500,5,0.385,0.833,0.526,0.989,0.915,0.95
1,20,200,40,0.643,1,0.783,1,0.545,0.706
2,50,10000,40,0.986,0.994,0.99,0.996,0.99,0.993
2,50,500,20,0.417,0.625,0.5,0.921,0.833,0.875
2,100,200,40,0.923,0.75,0.828,0.852,0.958,0.902
2,500,200,40,0,0,0,0.65,1,0.788
1,50,200,30,0.9,1,0.947,1,0.968,0.984
1,50,10000,30,0,0,0,0.637,0.76,0.693
2,500,10000,5,0,0,0,0.955,1,0.977
2,1000,5000,20,0,0,0,0.804,1,0.891
2,1000,10000,50,0,0,0,0.487,1,0.655
1,20,500,10,0.769,1,0.87,1,0.967,0.983
1,20,50000,20,0.999,1,0.999,1,1,1
1,50,500,30,0.906,0.967,0.935,0.985,0.957,0.971
2,500,500,30,0,0,0,0.73,1,0.844
1,500,10000,30,0.498,1,0.665,1,0.614,0.761
2,50,50000,5,0.89,0.998,0.941,1,0.993,0.997
1,100,200,5,0,0,0,0.925,1,0.961
1,50,500,5,0.048,0.25,0.08,0.962,0.792,0.869
1,50,10000,40,0.995,1,0.997,1,0.997,0.998
1,1000,10000,40,0,0,0,0.626,1,0.77
1,100,10000,5,0.081,0.85,0.148,0.992,0.668,0.799
1,20,500,20,1,1,1,1,1,1
2,20,500,50,1,0.957,0.978,0.956,1,0.977
1,20,5000,40,1,1,1,1,1,1
2,100,200,5,0,0,0,0.975,1,0.987
2,100,50000,20,0,0,0,0.798,1,0.887
1,100,5000,50,0.743,0.815,0.777,0.766,0.682,0.721
2,100,1000,20,0.375,0.656,0.477,0.911,0.764,0.831
2,1000,50000,20,0,0,0,0.798,1,0.888
2,1000,5000,50,0,0,0,0.52,1,0.684
1,500,500,20,0.895,1,0.944,1,0.976,0.988
1,100,500,20,0.92,1,0.958,1,0.974,0.987
2,20,1000,20,0.969,0.969,0.969,0.993,0.993,0.993
1,100,1000,50,0.672,0.913,0.774,0.893,0.62,0.732
1,100,200,10,0.5,1,0.667,1,0.919,0.958
1,500,50000,50,0,0,0,0.496,1,0.663
2,50,5000,50,0.996,0.996,0.996,0.996,0.996,0.996
2,500,500,20,0,0,0,0.78,1,0.876
2,20,200,5,0.667,0.667,0.667,0.973,0.973,0.973
1,500,50000,20,0,0,0,0.799,1,0.888
2,100,5000,5,0.024,0.212,0.042,0.961,0.687,0.801
2,50,5000,20,0.995,0.995,0.995,0.999,0.999,0.999
2,500,5000,30,0,0,0,0.699,1,0.823
2,50,10000,50,0.992,0.994,0.993,0.994,0.992,0.993
2,50,500,30,0.844,0.931,0.885,0.971,0.93,0.95
1,1000,5000,20,0.909,0.933,0.921,0.984,0.978,0.981
1,500,500,50,0.841,1,0.914,1,0.787,0.881
1,100,200,20,0.619,1,0.765,1,0.704,0.826
2,500,1000,30,0,0,0,0.718,1,0.836
2,500,1000,10,0,0,0,0.903,1,0.949
1,20,500,40,0.765,0.951,0.848,0.949,0.755,0.841
2,1000,200,40,0.636,0.583,0.609,0.828,0.857,0.842
2,1000,1000,5,0,0,0,0.969,1,0.984
2,20,50000,50,0.996,1,0.998,1,0.996,0.998
1,20,200,50,0.947,1,0.973,1,0.955,0.977
2,500,500,50,0,0,0,0.58,1,0.734
1,1000,500,30,0.5,0.871,0.635,0.913,0.609,0.73
2,500,1000,40,0,0,0,0.569,1,0.725
1,50,50000,40,0.997,1,0.998,1,0.998,0.999
2,50,10000,5,0.943,1,0.97,1,0.997,0.999
2,500,10000,30,0,0,0,0.693,1,0.818
1,50,50000,20,0.998,1,0.999,1,1,1
2,50,50000,40,0.999,0.992,0.995,0.994,0.999,0.997
