FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
2,500,200,10,0.143,0.333,0.2,0.939,0.838,0.886
2,50,5000,30,0.969,1.0,0.984,1.0,0.984,0.992
1,1000,50000,30,0.929,1.0,0.963,1.0,0.967,0.983
1,500,50000,40,0.995,1.0,0.998,1.0,0.997,0.998
2,100,10000,5,0.893,0.929,0.911,0.996,0.994,0.995
2,100,1000,50,0.939,0.939,0.939,0.941,0.941,0.941
1,1000,50000,50,0.998,1.0,0.999,1.0,0.998,0.999
1,50,5000,50,0.984,0.988,0.986,0.987,0.983,0.985
2,500,10000,50,0.981,1.0,0.991,1.0,0.983,0.991
1,50,500,20,0.311,1.0,0.475,1.0,0.481,0.65
1,50,5000,30,0.946,1.0,0.972,1.0,0.974,0.987
1,500,1000,30,0.355,1.0,0.524,0.0,0.0,0.0
1,100,500,30,0.674,0.886,0.765,0.926,0.769,0.84
2,1000,10000,5,0.0,0.0,0.0,0.0,0.0,0.0
1,100,500,50,0.838,0.674,0.747,0.717,0.864,0.784
1,20,1000,30,0.0,0.0,0.0,0.683,1.0,0.812
2,50,5000,10,0.64,1.0,0.781,1.0,0.924,0.961
1,100,1000,10,0.273,1.0,0.429,1.0,0.704,0.826
1,50,5000,10,0.935,1.0,0.966,1.0,0.991,0.995
2,100,1000,40,0.878,0.988,0.929,0.991,0.908,0.948
1,100,10000,50,0.995,1.0,0.997,1.0,0.995,0.997
2,50,50000,30,0.997,0.999,0.998,0.999,0.999,0.999
2,20,5000,10,0.403,1.0,0.575,1.0,0.839,0.913
1,50,1000,20,0.6,1.0,0.75,1.0,0.833,0.909
1,500,50000,5,0.975,1.0,0.987,1.0,0.999,0.999
2,20,10000,5,0.248,1.0,0.398,1.0,0.865,0.927
2,20,500,20,0.0,0.0,0.0,0.75,1.0,0.857
2,20,500,5,0.0,0.0,0.0,0.98,1.0,0.99
1,20,1000,20,0.0,0.0,0.0,0.839,1.0,0.912
1,1000,1000,5,1.0,0.923,0.96,0.995,1.0,0.997
1,100,1000,40,0.919,0.968,0.943,0.97,0.925,0.947
2,50,50000,20,0.99,0.998,0.994,1.0,0.998,0.999
1,50,1000,5,0.333,0.8,0.471,0.994,0.954,0.974
1,500,200,40,0.325,1.0,0.491,0.0,0.0,0.0
2,50,200,50,0.0,0.0,0.0,0.45,1.0,0.621
1,100,500,10,0.222,0.857,0.353,0.986,0.774,0.867
1,50,200,40,0.706,0.667,0.686,0.739,0.773,0.756
2,1000,500,30,0.74,1.0,0.851,1.0,0.794,0.885
2,20,5000,30,0.737,0.962,0.835,0.981,0.851,0.911
2,500,50000,50,0.994,0.999,0.997,0.999,0.994,0.997
1,1000,1000,20,0.768,0.977,0.86,0.993,0.917,0.953
1,1000,50000,10,0.979,1.0,0.99,1.0,0.998,0.999
1,1000,10000,30,0.973,1.0,0.987,1.0,0.989,0.994
2,20,5000,50,0.924,1.0,0.961,1.0,0.924,0.96
1,100,10000,40,0.978,1.0,0.989,1.0,0.986,0.993
1,20,5000,30,0.0,0.0,0.0,0.7,1.0,0.824
1,20,5000,10,0.0,0.0,0.0,0.881,1.0,0.937
2,100,50000,5,0.948,1.0,0.973,1.0,0.997,0.999
2,100,5000,40,0.968,0.995,0.981,0.996,0.975,0.986
2,1000,5000,40,1.0,0.247,0.396,0.665,1.0,0.799
1,50,5000,40,0.993,1.0,0.996,1.0,0.995,0.997
2,100,5000,10,0.887,0.989,0.935,0.999,0.986,0.992
1,50,1000,40,0.6,1.0,0.75,1.0,0.6,0.75
1,20,5000,5,0.162,0.959,0.277,0.997,0.733,0.845
1,100,1000,20,0.587,1.0,0.739,1.0,0.772,0.871
2,500,5000,20,0.0,0.0,0.0,0.791,1.0,0.883
2,500,50000,10,0.969,0.997,0.983,1.0,0.996,0.998
2,20,200,10,0.0,0.0,0.0,0.925,1.0,0.961
2,500,5000,40,0.99,0.99,0.99,0.993,0.993,0.993
1,100,5000,5,0.76,0.966,0.851,0.998,0.98,0.989
1,500,200,30,0.615,0.533,0.571,0.741,0.8,0.769
1,20,50000,5,0.912,0.992,0.95,1.0,0.995,0.997
1,500,50000,30,0.999,1.0,1.0,1.0,1.0,1.0
2,1000,500,50,0.0,0.0,0.0,0.5,1.0,0.667
1,500,200,5,0.143,1.0,0.25,1.0,0.846,0.917
2,500,5000,5,0.0,0.0,0.0,0.949,1.0,0.974
1,20,200,10,0.0,0.0,0.0,0.9,1.0,0.947
1,50,10000,5,0.846,0.978,0.907,0.999,0.991,0.995
1,100,500,40,0.595,0.806,0.685,0.875,0.712,0.785
1,20,200,30,0.0,0.0,0.0,0.7,1.0,0.824
1,1000,500,50,0.735,1.0,0.847,1.0,0.64,0.78
1,50,200,50,0.0,0.0,0.0,0.55,1.0,0.71
2,1000,50000,5,0.046,1.0,0.089,0.0,0.0,0.0
2,1000,500,20,0.783,0.9,0.837,0.974,0.938,0.955
1,1000,200,30,0.438,1.0,0.609,1.0,0.308,0.471
1,500,1000,20,0.0,0.0,0.0,0.84,1.0,0.913
2,50,5000,5,0.881,0.945,0.912,0.997,0.992,0.994
2,1000,1000,50,0.908,0.991,0.947,0.988,0.879,0.93
1,100,10000,30,0.917,1.0,0.957,1.0,0.96,0.98
1,500,5000,40,0.973,1.0,0.986,1.0,0.984,0.992
2,100,500,10,0.0,0.0,0.0,0.92,1.0,0.958
2,20,50000,10,0.98,0.999,0.989,1.0,0.998,0.999
2,20,5000,20,0.714,0.995,0.831,0.999,0.906,0.95
1,100,50000,30,0.992,1.0,0.996,1.0,0.997,0.998
1,50,10000,20,0.974,1.0,0.987,1.0,0.993,0.996
1,100,1000,5,0.357,0.833,0.5,0.994,0.948,0.971
2,20,50000,40,0.997,0.997,0.997,0.998,0.998,0.998
1,50,5000,20,0.975,1.0,0.987,1.0,0.993,0.997
2,50,500,40,0.529,0.973,0.686,0.955,0.396,0.56
1,50,1000,10,0.333,1.0,0.5,1.0,0.764,0.866
2,500,50000,30,0.992,0.999,0.996,1.0,0.996,0.998
2,500,50000,20,0.984,1.0,0.992,1.0,0.996,0.998
1,20,10000,40,0.999,1.0,0.999,1.0,0.999,1.0
2,50,1000,50,0.909,1.0,0.952,1.0,0.85,0.919
2,20,1000,50,0.808,1.0,0.894,1.0,0.737,0.848
2,20,1000,10,0.246,1.0,0.395,1.0,0.721,0.838
2,100,5000,20,0.957,0.995,0.975,0.999,0.988,0.993
2,100,500,50,1.0,0.135,0.238,0.624,1.0,0.768
2,20,200,20,0.0,0.0,0.0,0.925,1.0,0.961
2,1000,200,20,0.0,0.0,0.0,0.825,1.0,0.904
1,20,500,50,0.623,0.75,0.68,0.703,0.565,0.627
2,500,1000,50,0.617,1.0,0.763,1.0,0.438,0.609
2,1000,500,5,0.0,0.0,0.0,0.98,1.0,0.99
1,500,5000,20,0.962,0.978,0.97,0.995,0.991,0.993
2,1000,10000,40,0.986,0.994,0.99,0.996,0.991,0.993
2,1000,5000,5,0.75,0.983,0.851,0.999,0.98,0.989
2,500,200,50,0.5,1.0,0.667,0.0,0.0,0.0
1,50,500,50,0.0,0.0,0.0,0.533,1.0,0.696
1,500,1000,10,0.479,1.0,0.648,1.0,0.859,0.924
2,20,1000,40,0.655,1.0,0.791,1.0,0.69,0.817
1,1000,5000,5,0.975,1.0,0.987,1.0,0.999,0.999
2,1000,10000,10,0.697,1.0,0.821,1.0,0.956,0.977
1,500,500,5,0.143,1.0,0.25,1.0,0.939,0.969
2,100,10000,20,0.982,0.995,0.988,0.999,0.995,0.997
2,500,500,10,1.0,0.091,0.167,0.899,1.0,0.947
2,500,10000,10,0.861,1.0,0.925,1.0,0.984,0.992
1,500,50000,10,0.977,1.0,0.988,1.0,0.997,0.999
2,50,10000,20,0.987,0.995,0.991,0.999,0.996,0.998
1,50,500,40,0.719,0.575,0.639,0.707,0.82,0.759
1,1000,1000,30,0.781,0.966,0.864,0.984,0.887,0.933
2,1000,50000,50,0.967,1.0,0.983,1.0,0.964,0.982
1,500,10000,10,0.915,1.0,0.955,1.0,0.99,0.995
2,50,500,10,0.0,0.0,0.0,0.88,1.0,0.936
2,100,10000,10,0.957,0.966,0.962,0.996,0.994,0.995
2,50,5000,40,0.995,0.998,0.996,0.998,0.997,0.997
2,1000,500,10,0.25,0.333,0.286,0.957,0.936,0.946
1,1000,200,10,0.0,0.0,0.0,0.875,1.0,0.933
1,100,10000,20,0.945,1.0,0.972,1.0,0.986,0.993
1,1000,10000,20,0.965,1.0,0.982,1.0,0.991,0.996
1,50,50000,10,0.987,1.0,0.994,1.0,0.999,0.999
1,1000,500,10,0.143,0.2,0.167,0.957,0.937,0.947
2,1000,10000,20,0.909,1.0,0.952,1.0,0.977,0.988
2,100,200,10,0.667,0.5,0.571,0.946,0.972,0.959
1,20,1000,10,0.0,0.0,0.0,0.9,1.0,0.947
1,500,10000,40,0.983,1.0,0.992,1.0,0.988,0.994
2,20,200,50,0.0,0.0,0.0,0.525,1.0,0.689
1,500,10000,20,0.987,0.984,0.985,0.995,0.996,0.996
2,1000,1000,30,0.877,1.0,0.934,1.0,0.944,0.971
2,50,200,20,0.192,1.0,0.323,1.0,0.4,0.571
1,500,1000,50,0.917,1.0,0.957,1.0,0.91,0.953
2,100,500,20,0.404,1.0,0.575,1.0,0.608,0.756
2,20,1000,5,0.0,0.0,0.0,0.956,1.0,0.977
2,1000,1000,20,0.892,0.825,0.857,0.957,0.975,0.966
1,100,1000,30,0.658,1.0,0.794,1.0,0.8,0.889
1,100,5000,20,0.948,1.0,0.974,1.0,0.987,0.994
1,20,10000,50,0.991,1.0,0.996,1.0,0.991,0.995
1,100,200,50,0.0,0.0,0.0,0.45,1.0,0.621
2,100,10000,30,0.872,1.0,0.931,1.0,0.94,0.969
2,100,500,5,0.0,0.0,0.0,0.89,1.0,0.942
1,20,200,40,0.0,0.0,0.0,0.55,1.0,0.71
2,50,10000,40,0.989,0.996,0.992,0.997,0.992,0.995
2,50,500,20,0.355,1.0,0.524,1.0,0.487,0.655
2,100,200,40,0.275,1.0,0.431,0.0,0.0,0.0
2,500,200,40,1.0,0.222,0.364,0.611,1.0,0.759
1,50,200,30,0.0,0.0,0.0,0.7,1.0,0.824
1,50,10000,30,0.97,1.0,0.985,1.0,0.986,0.993
2,500,10000,5,0.043,1.0,0.082,0.0,0.0,0.0
2,1000,5000,20,0.949,1.0,0.974,1.0,0.986,0.993
2,1000,10000,50,0.984,0.994,0.989,0.994,0.984,0.989
1,20,500,10,0.0,0.0,0.0,0.93,1.0,0.964
1,20,50000,20,0.997,1.0,0.998,1.0,0.999,1.0
1,50,500,30,0.0,0.0,0.0,0.65,1.0,0.788
2,500,500,30,0.0,0.0,0.0,0.73,1.0,0.844
1,500,10000,30,0.0,0.0,0.0,0.702,1.0,0.825
2,50,50000,5,0.98,0.994,0.987,1.0,0.999,0.999
1,100,200,5,0.0,0.0,0.0,0.95,1.0,0.974
1,50,500,5,0.0,0.0,0.0,0.89,1.0,0.942
1,50,10000,40,0.999,1.0,0.999,1.0,0.999,1.0
1,1000,10000,40,0.789,0.999,0.882,0.999,0.828,0.906
1,100,10000,5,0.399,1.0,0.57,1.0,0.924,0.96
1,20,500,20,0.0,0.0,0.0,0.77,1.0,0.87
2,20,500,50,0.891,1.0,0.942,1.0,0.854,0.921
1,20,5000,40,0.756,0.746,0.751,0.839,0.846,0.843
2,100,200,5,0.0,0.0,0.0,0.95,1.0,0.974
2,100,50000,20,0.991,0.998,0.994,0.999,0.998,0.999
1,100,5000,50,0.986,1.0,0.993,1.0,0.986,0.993
2,100,1000,20,0.721,0.969,0.827,0.993,0.919,0.954
2,1000,50000,20,0.975,1.0,0.987,1.0,0.994,0.997
2,1000,5000,50,0.934,1.0,0.966,1.0,0.935,0.966
1,500,500,20,0.645,0.909,0.755,0.971,0.859,0.912
1,100,500,20,0.636,0.7,0.667,0.923,0.9,0.911
2,20,1000,20,0.694,1.0,0.819,1.0,0.861,0.925
1,100,1000,50,0.906,0.97,0.937,0.968,0.901,0.933
1,100,200,10,0.0,0.0,0.0,0.875,1.0,0.933
1,500,50000,50,0.999,1.0,0.999,1.0,0.999,1.0
2,50,5000,50,0.994,0.996,0.995,0.996,0.994,0.995
2,500,500,20,0.463,0.905,0.613,0.966,0.722,0.826
2,20,200,5,0.0,0.0,0.0,0.9,1.0,0.947
1,500,50000,20,0.2,1.0,0.333,0.0,0.0,0.0
2,100,5000,5,0.671,0.981,0.797,0.999,0.972,0.985
2,50,5000,20,0.95,0.985,0.967,0.996,0.987,0.991
2,500,5000,30,0.971,0.985,0.978,0.994,0.989,0.992
2,50,10000,50,0.978,0.992,0.985,0.992,0.977,0.984
2,50,500,30,0.0,0.0,0.0,0.72,1.0,0.837
1,1000,5000,20,0.938,1.0,0.968,1.0,0.984,0.992
1,500,500,50,0.909,0.926,0.917,0.911,0.891,0.901
1,100,200,20,0.0,0.0,0.0,0.875,1.0,0.933
2,500,1000,30,0.851,0.984,0.913,0.992,0.919,0.954
2,500,1000,10,0.0,0.0,0.0,0.895,1.0,0.945
1,20,500,40,0.66,0.838,0.738,0.86,0.698,0.771
2,1000,200,40,0.0,0.0,0.0,0.6,1.0,0.75
2,1000,1000,5,0.0,0.0,0.0,0.96,1.0,0.98
2,20,50000,50,0.997,0.999,0.998,0.999,0.997,0.998
1,20,200,50,0.0,0.0,0.0,0.7,1.0,0.824
2,500,500,50,0.941,0.923,0.932,0.918,0.938,0.928
1,1000,500,30,0.667,0.833,0.741,0.943,0.868,0.904
2,500,1000,40,0.969,0.818,0.887,0.896,0.984,0.938
1,50,50000,40,0.998,1.0,0.999,1.0,0.998,0.999
2,50,10000,5,0.75,0.991,0.854,0.999,0.979,0.989
2,500,10000,30,0.968,1.0,0.984,1.0,0.986,0.993
1,50,50000,20,0.997,1.0,0.999,1.0,0.999,1.0
2,50,50000,40,0.998,0.996,0.997,0.997,0.998,0.998
