FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
2,1000,5000,30,1,1,1,1,1,1
1,100,50000,20,0.999,1,1,1,1,1
1,100,50000,10,1,1,1,1,1,1
1,50,10000,50,0.998,1,0.999,1,0.998,0.999
1,20,1000,50,0.928,1,0.963,1,0.936,0.967
1,500,10000,5,0,0,0,0.956,1,0.977
1,1000,5000,40,1,1,1,1,1,1
1,20,10000,5,1,1,1,1,1,1
1,100,500,5,1,1,1,1,1,1
2,50,1000,20,0.952,1,0.976,1,0.986,0.993
2,20,1000,30,0.966,0.982,0.974,0.992,0.984,0.988
2,20,10000,30,0.998,0.996,0.997,0.998,0.999,0.999
2,500,500,5,1,0.5,0.667,0.99,1,0.995
2,20,50000,20,0.995,0.995,0.995,0.999,0.999,0.999
1,1000,1000,50,0.882,1,0.938,1,0.844,0.916
1,1000,200,40,1,1,1,1,1,1
1,500,500,10,1,1,1,1,1,1
1,500,5000,5,0.073,1,0.137,1,0.109,0.197
1,20,200,5,0.5,0.333,0.4,0.947,0.973,0.96
1,50,1000,30,0.923,1,0.96,1,0.97,0.985
1,50,50000,50,1,1,1,1,1,1
2,50,500,5,1,0.333,0.5,0.98,1,0.99
1,1000,5000,30,0.283,1,0.441,0,0,0
1,100,200,40,1,1,1,1,1,1
2,20,10000,50,0.992,1,0.996,1,0.992,0.996
2,100,200,50,0.913,0.913,0.913,0.882,0.882,0.882
2,100,50000,30,0.995,0.999,0.997,0.999,0.998,0.999
1,50,1000,50,1,1,1,1,1,1
1,500,200,10,0.875,1,0.933,1,0.97,0.985
2,50,1000,40,1,0.961,0.98,0.976,1,0.988
2,50,1000,5,0.8,0.8,0.8,0.988,0.988,0.988
2,20,500,40,1,0.977,0.989,0.979,1,0.989
1,20,5000,50,1,1,1,1,1,1
2,20,500,30,0.967,1,0.983,1,0.986,0.993
1,20,10000,30,0.996,1,0.998,1,0.998,0.999
1,20,50000,30,0.998,1,0.999,1,0.999,1
2,20,200,30,1,1,1,1,1,1
1,1000,10000,50,0.572,1,0.728,1,0.203,0.338
2,100,50000,50,1,1,1,1,1,1
1,1000,50000,20,1,1,1,1,1,1
1,100,200,30,0.944,1,0.971,1,0.957,0.978
2,50,50000,50,0.999,0.999,0.999,0.999,0.999,0.999
1,100,5000,10,1,1,1,1,1,1
1,1000,500,40,0.972,1,0.986,1,0.985,0.992
1,1000,200,50,0.9,1,0.947,1,0.909,0.952
2,500,10000,20,0.19,1,0.319,0,0,0
1,100,5000,30,0.801,1,0.889,1,0.888,0.941
2,1000,200,10,1,1,1,1,1,1
2,1000,1000,40,0,0,0,0.564,1,0.721
2,100,1000,30,0.963,1,0.981,1,0.984,0.992
1,500,5000,50,1,1,1,1,1,1
2,1000,50000,10,0.115,1,0.207,1,0.135,0.238
2,50,200,40,0.857,1,0.923,1,0.929,0.963
2,100,1000,10,1,1,1,1,1,1
2,50,1000,30,1,1,1,1,1,1
1,1000,10000,10,0,0,0,0.91,1,0.953
2,1000,200,5,0,0,0,0.95,1,0.974
1,500,500,30,0.946,1,0.972,1,0.969,0.984
2,20,500,10,0.8,1,0.889,1,0.978,0.989
1,20,500,5,1,1,1,1,1,1
2,50,1000,10,0.933,0.875,0.903,0.988,0.994,0.991
1,1000,5000,50,0.509,1,0.675,0,0,0
2,50,200,10,1,0.75,0.857,0.973,1,0.986
1,100,50000,5,0.998,1,0.999,1,1,1
1,20,200,20,0.636,1,0.778,1,0.879,0.935
1,500,1000,40,0.826,1,0.905,1,0.866,0.928
1,500,5000,30,0.956,1,0.978,1,0.98,0.99
2,500,500,40,0,0,0,0.61,1,0.758
1,50,5000,5,0.977,1,0.988,1,0.999,0.999
1,50,200,5,0.75,1,0.857,1,0.973,0.986
2,1000,200,30,0.778,0.583,0.667,0.839,0.929,0.881
2,100,1000,5,1,0.818,0.9,0.988,1,0.994
1,20,1000,40,0.988,1,0.994,1,0.992,0.996
2,1000,5000,10,1,1,1,1,1,1
1,1000,1000,10,0,0,0,0.892,1,0.943
2,500,200,5,0.4,0.4,0.4,0.914,0.914,0.914
2,1000,500,40,0.955,0.977,0.966,0.982,0.965,0.973
2,100,50000,10,0.997,0.998,0.997,1,1,1
2,20,200,40,1,0.812,0.897,0.889,1,0.941
2,100,200,20,0.6,0.75,0.667,0.971,0.944,0.958
1,20,10000,20,1,1,1,1,1,1
1,20,50000,40,1,1,1,1,1,1
2,500,5000,10,0,0,0,0.897,1,0.946
2,100,200,30,1,1,1,1,1,1
2,50,50000,10,0.993,0.997,0.995,1,0.999,0.999
2,20,10000,10,0.975,0.995,0.985,0.999,0.997,0.998
1,1000,50000,5,0.16,1,0.276,1,0.731,0.844
2,500,10000,40,0.407,1,0.579,0,0,0
1,1000,5000,10,1,1,1,1,1,1
1,20,50000,50,1,1,1,1,1,1
1,500,10000,50,0.491,1,0.659,0,0,0
1,20,1000,5,1,0.875,0.933,0.994,1,0.997
1,50,50000,5,0.984,1,0.992,1,0.999,1
2,500,1000,20,0,0,0,0.779,1,0.876
1,1000,200,20,1,0.833,0.909,0.933,1,0.966
2,50,10000,30,0.996,1,0.998,1,0.998,0.999
1,50,200,10,0.026,1,0.05,1,0.026,0.05
1,1000,1000,40,0,0,0,0.585,1,0.738
1,50,50000,30,0.999,1,0.999,1,0.999,1
1,500,5000,10,1,1,1,1,1,1
2,500,200,20,1,0.667,0.8,0.944,1,0.971
2,100,500,30,1,0.964,0.982,0.986,1,0.993
1,1000,200,5,0.176,1,0.3,1,0.622,0.767
2,1000,1000,10,0.714,0.278,0.4,0.931,0.989,0.959
1,50,500,10,0.9,0.9,0.9,0.989,0.989,0.989
2,100,500,40,1,1,1,1,1,1
1,100,50000,50,1,1,1,1,1,1
1,50,10000,10,0.754,1,0.86,1,0.966,0.983
1,20,50000,10,0.999,1,0.999,1,1,1
2,20,50000,30,0.985,1,0.992,1,0.994,0.997
2,50,10000,10,1,1,1,1,1,1
2,50,200,30,1,0.923,0.96,0.964,1,0.982
2,100,10000,40,0.999,0.997,0.998,0.998,0.999,0.999
2,20,5000,5,0.972,0.986,0.979,0.999,0.998,0.998
2,500,200,10,0,0,0,0.85,1,0.919
2,50,5000,30,1,1,1,1,1,1
1,1000,50000,30,0.626,1,0.77,1,0.746,0.854
1,500,50000,40,1,1,1,1,1,1
2,100,10000,5,0.989,0.989,0.989,0.999,0.999,0.999
2,100,1000,50,1,1,1,1,1,1
1,1000,50000,50,0,0,0,0.507,1,0.673
1,50,5000,50,0.996,1,0.998,1,0.996,0.998
2,500,10000,50,0.981,0.991,0.986,0.991,0.979,0.985
1,50,500,20,0.714,1,0.833,1,0.9,0.947
1,50,5000,30,1,1,1,1,1,1
1,500,1000,30,0.779,1,0.876,1,0.894,0.944
1,100,500,30,0.96,1,0.98,1,0.987,0.993
2,1000,10000,5,1,1,1,1,1,1
1,100,500,50,0.8,1,0.889,1,0.8,0.889
1,20,1000,30,1,0.98,0.99,0.992,1,0.996
2,50,5000,10,1,1,1,1,1,1
1,100,1000,10,1,1,1,1,1,1
1,50,5000,10,1,1,1,1,1,1
2,100,1000,40,0.925,1,0.961,1,0.939,0.968
1,100,10000,50,0.994,1,0.997,1,0.994,0.997
2,50,50000,30,0.994,0.995,0.994,0.998,0.997,0.998
2,20,5000,10,1,0.978,0.989,0.998,1,0.999
1,50,1000,20,1,1,1,1,1,1
1,500,50000,5,0.998,1,0.999,1,1,1
2,20,10000,5,0.899,0.976,0.936,0.999,0.995,0.997
2,20,500,20,1,0.913,0.955,0.975,1,0.987
2,20,500,5,0.667,1,0.8,1,0.99,0.995
1,20,1000,20,0.973,1,0.986,1,0.993,0.997
1,1000,1000,5,0.143,1,0.25,1,0.71,0.83
1,100,1000,40,0.989,1,0.994,1,0.991,0.996
2,50,50000,20,0.998,0.999,0.999,1,1,1
1,50,1000,5,1,1,1,1,1,1
1,500,200,40,0.704,1,0.826,1,0.619,0.765
2,50,200,50,1,1,1,1,1,1
1,100,500,10,0.545,1,0.706,1,0.947,0.973
1,50,200,40,0.955,1,0.977,1,0.947,0.973
2,1000,500,30,0.972,1,0.986,1,0.985,0.992
2,20,5000,30,0.987,0.997,0.992,0.998,0.994,0.996
2,500,50000,50,0,0,0,0.503,1,0.669
1,1000,1000,20,0,0,0,0.744,1,0.853
1,1000,50000,10,0,0,0,0.902,1,0.948
1,1000,10000,30,0.302,1,0.464,0,0,0
2,20,5000,50,0.998,0.99,0.994,0.99,0.998,0.994
1,100,10000,40,1,1,1,1,1,1
1,20,5000,30,1,1,1,1,1,1
1,20,5000,10,1,1,1,1,1,1
2,100,50000,5,0.983,0.998,0.99,1,0.999,1
2,100,5000,40,0.997,0.995,0.996,0.997,0.998,0.998
2,1000,5000,40,0.43,1,0.602,1,0.041,0.079
1,50,5000,40,0.997,1,0.999,1,0.998,0.999
2,100,5000,10,0.966,1,0.982,1,0.997,0.998
1,50,1000,40,0.988,1,0.994,1,0.992,0.996
1,20,5000,5,0.976,1,0.988,1,0.999,0.999
1,100,1000,20,0.514,1,0.679,1,0.755,0.861
2,500,5000,20,0.953,1,0.976,1,0.987,0.994
2,500,50000,10,0.999,0.999,0.999,1,1,1
2,20,200,10,0.429,0.75,0.545,0.97,0.889,0.928
2,500,5000,40,1,1,1,1,1,1
1,100,5000,5,1,1,1,1,1,1
1,500,200,30,0.588,1,0.741,1,0.767,0.868
1,20,50000,5,0.996,1,0.998,1,1,1
1,500,50000,30,1,1,1,1,1,1
2,1000,500,50,0.918,0.918,0.918,0.922,0.922,0.922
1,500,200,5,0.071,1,0.133,1,0.667,0.8
2,500,5000,5,0.06,1,0.114,1,0.199,0.332
1,20,200,10,1,1,1,1,1,1
1,50,10000,5,0.978,1,0.989,1,0.999,0.999
1,100,500,40,1,1,1,1,1,1
1,20,200,30,1,0.875,0.933,0.97,1,0.985
1,1000,500,50,0.979,1,0.989,1,0.981,0.99
1,50,200,50,0.909,1,0.952,1,0.9,0.947
2,1000,50000,5,0.996,0.998,0.997,1,1,1
2,1000,500,20,1,1,1,1,1,1
1,1000,200,30,0,0,0,0.725,1,0.841
1,500,1000,20,0.506,1,0.672,1,0.732,0.845
2,50,5000,5,1,1,1,1,1,1
2,1000,1000,50,0.957,0.928,0.942,0.931,0.959,0.945
1,100,10000,30,1,1,1,1,1,1
1,500,5000,40,1,1,1,1,1,1
2,100,500,10,0.9,0.818,0.857,0.978,0.989,0.983
2,20,50000,10,0.696,1,0.821,1,0.955,0.977
2,20,5000,20,1,0.995,0.997,0.999,1,0.999
1,100,50000,30,0.999,1,0.999,1,1,1
1,50,10000,20,1,1,1,1,1,1
1,100,1000,5,1,1,1,1,1,1
2,20,50000,40,0.999,1,0.999,1,0.999,1
1,50,5000,20,1,1,1,1,1,1
2,50,500,40,0.9,0.964,0.931,0.983,0.952,0.967
1,50,1000,10,0.96,1,0.98,1,0.994,0.997
2,500,50000,30,1,0.999,0.999,1,1,1
2,500,50000,20,1,1,1,1,1,1
1,20,10000,40,1,1,1,1,1,1
2,50,1000,50,1,1,1,1,1,1
2,20,1000,50,0.953,1,0.976,1,0.949,0.974
2,20,1000,10,0.938,1,0.968,1,0.994,0.997
2,100,5000,20,1,0.99,0.995,0.997,1,0.999
2,100,500,50,1,0.906,0.95,0.881,1,0.937
2,20,200,20,0.636,1,0.778,1,0.879,0.935
2,1000,200,20,0.25,1,0.4,0,0,0
1,20,500,50,0.88,1,0.936,1,0.87,0.93
2,500,1000,50,0.462,1,0.632,0,0,0
2,1000,500,5,1,0.5,0.667,0.98,1,0.99
1,500,5000,20,1,1,1,1,1,1
2,1000,10000,40,0.994,1,0.997,1,0.996,0.998
2,1000,5000,5,1,0.978,0.989,0.999,1,0.999
2,500,200,50,1,0.4,0.571,0.625,1,0.769
1,50,500,50,1,1,1,1,1,1
1,500,1000,10,0.124,1,0.22,1,0.495,0.662
2,20,1000,40,0.989,1,0.994,1,0.991,0.996
1,1000,5000,5,0,0,0,0.951,1,0.975
2,1000,10000,10,0.99,1,0.995,1,0.999,0.999
1,500,500,5,0.37,1,0.541,1,0.908,0.952
2,100,10000,20,0.994,0.991,0.993,0.998,0.999,0.998
2,500,500,10,0.7,1,0.824,1,0.968,0.984
2,500,10000,10,1,0.995,0.998,0.999,1,1
1,500,50000,10,1,1,1,1,1,1
2,50,10000,20,0.992,0.997,0.995,0.999,0.998,0.999
1,50,500,40,0.804,1,0.891,1,0.796,0.886
1,1000,1000,30,0,0,0,0.662,1,0.796
2,1000,50000,50,0,0,0,0.502,1,0.669
1,500,10000,10,0.11,1,0.198,0,0,0
2,50,500,10,0.909,1,0.952,1,0.989,0.994
2,100,10000,10,0.995,0.995,0.995,0.999,0.999,0.999
2,50,5000,40,0.995,1,0.997,1,0.997,0.998
2,1000,500,10,0,0,0,0.88,1,0.936
1,1000,200,10,1,0.8,0.889,0.972,1,0.986
1,100,10000,20,0.983,1,0.991,1,0.996,0.998
1,1000,10000,20,0.204,1,0.339,0,0,0
1,50,50000,10,1,1,1,1,1,1
1,1000,500,10,1,0.833,0.909,0.989,1,0.995
2,1000,10000,20,0,0,0,0.799,1,0.889
2,100,200,10,1,1,1,1,1,1
1,20,1000,10,1,1,1,1,1,1
1,500,10000,40,1,1,1,1,1,1
2,20,200,50,0.947,0.947,0.947,0.952,0.952,0.952
1,500,10000,20,0.429,1,0.6,1,0.658,0.794
2,1000,1000,30,0.969,0.508,0.667,0.816,0.993,0.896
2,50,200,20,0.846,0.917,0.88,0.963,0.929,0.945
1,500,1000,50,0.819,1,0.901,1,0.826,0.905
2,100,500,20,1,1,1,1,1,1
2,20,1000,5,1,1,1,1,1,1
2,1000,1000,20,0.881,0.881,0.881,0.967,0.967,0.967
1,100,1000,30,0.901,1,0.948,1,0.94,0.969
1,100,5000,20,1,1,1,1,1,1
1,20,10000,50,1,1,1,1,1,1
1,100,200,50,1,1,1,1,1,1
2,100,10000,30,0.998,0.996,0.997,0.998,0.999,0.999
2,100,500,5,1,0.833,0.909,0.989,1,0.995
1,20,200,40,1,1,1,1,1,1
2,50,10000,40,1,0.996,0.998,0.997,1,0.999
2,50,500,20,0.941,1,0.97,1,0.988,0.994
2,100,200,40,1,1,1,1,1,1
2,500,200,40,1,1,1,1,1,1
1,50,200,30,0.706,1,0.828,1,0.821,0.902
1,50,10000,30,1,1,1,1,1,1
2,500,10000,5,0.977,1,0.988,1,0.999,0.999
2,1000,5000,20,1,1,1,1,1,1
2,1000,10000,50,0.495,1,0.663,0,0,0
1,20,500,10,1,1,1,1,1,1
1,20,50000,20,1,1,1,1,1,1
1,50,500,30,1,1,1,1,1,1
2,500,500,30,1,0.971,0.985,0.985,1,0.992
1,500,10000,30,0.614,1,0.761,1,0.748,0.856
2,50,50000,5,0.99,0.996,0.993,1,0.999,1
1,100,200,5,0.286,1,0.444,1,0.868,0.93
1,50,500,5,0.7,0.875,0.778,0.989,0.967,0.978
1,50,10000,40,0.999,1,0.999,1,0.999,1
1,1000,10000,40,1,1,1,1,1,1
1,100,10000,5,0.979,1,0.99,1,0.999,0.999
1,20,500,20,0.96,1,0.98,1,0.987,0.993
2,20,500,50,0.98,1,0.99,1,0.976,0.988
1,20,5000,40,1,1,1,1,1,1
2,100,200,5,1,1,1,1,1,1
2,100,50000,20,0.999,0.998,0.999,0.999,1,1
1,100,5000,50,0.998,1,0.999,1,0.998,0.999
2,100,1000,20,1,1,1,1,1,1
2,1000,50000,20,1,1,1,1,1,1
2,1000,5000,50,1,0.998,0.999,0.998,1,0.999
1,500,500,20,0.583,1,0.737,1,0.81,0.895
1,100,500,20,0.833,1,0.909,1,0.965,0.982
2,20,1000,20,0.978,0.936,0.957,0.978,0.992,0.985
1,100,1000,50,0.959,1,0.979,1,0.963,0.981
1,100,200,10,1,1,1,1,1,1
1,500,50000,50,0,0,0,0.501,1,0.668
2,50,5000,50,0.998,0.998,0.998,0.998,0.998,0.998
2,500,500,20,0,0,0,0.74,1,0.851
2,20,200,5,1,0.333,0.5,0.949,1,0.974
1,500,50000,20,1,1,1,1,1,1
2,100,5000,5,0.971,1,0.985,1,0.999,0.999
2,50,5000,20,0.995,0.981,0.988,0.995,0.999,0.997
2,500,5000,30,1,0.987,0.993,0.994,1,0.997
2,50,10000,50,0.995,0.997,0.996,0.997,0.995,0.996
2,50,500,30,1,0.897,0.945,0.959,1,0.979
1,1000,5000,20,0.234,1,0.379,1,0.217,0.356
1,500,500,50,0.707,1,0.828,1,0.532,0.694
1,100,200,20,0.722,1,0.839,1,0.815,0.898
2,500,1000,30,1,0.945,0.972,0.979,1,0.989
2,500,1000,10,0.097,1,0.178,0,0,0
1,20,500,40,0.872,1,0.932,1,0.878,0.935
2,1000,200,40,0.625,0.833,0.714,0.917,0.786,0.846
2,1000,1000,5,0,0,0,0.969,1,0.984
2,20,50000,50,0.999,1,1,1,0.999,1
1,20,200,50,0.947,1,0.973,1,0.955,0.977
2,500,500,50,0.952,0.952,0.952,0.966,0.966,0.966
1,1000,500,30,0.969,1,0.984,1,0.986,0.993
2,500,1000,40,0.921,0.976,0.948,0.981,0.937,0.959
1,50,50000,40,1,1,1,1,1,1
2,50,10000,5,0.953,1,0.976,1,0.998,0.999
2,500,10000,30,0.994,1,0.997,1,0.997,0.999
1,50,50000,20,0.999,1,1,1,1,1
2,50,50000,40,0.997,0.999,0.998,0.999,0.998,0.998
