FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
1,500,5000,30,0.996,0.938,0.966,0.975,0.999,0.987
2,500,500,40,1.0,0.979,0.989,0.981,1.0,0.991
1,50,5000,5,0.948,1.0,0.973,1.0,0.997,0.998
1,50,200,5,0.111,0.5,0.182,0.968,0.789,0.87
2,1000,200,30,0.6,0.5,0.545,0.8,0.857,0.828
2,100,1000,5,0.4,1.0,0.571,1.0,0.948,0.973
1,20,1000,40,0.835,0.945,0.887,0.948,0.844,0.893
2,1000,5000,10,0.989,0.989,0.989,0.999,0.999,0.999
1,1000,1000,10,1.0,1.0,1.0,1.0,1.0,1.0
2,500,200,5,0.0,0.0,0.0,0.974,0.949,0.961
2,1000,500,40,0.923,0.973,0.947,0.984,0.952,0.968
2,100,50000,10,0.999,0.999,0.999,1.0,1.0,1.0
2,20,200,40,0.619,1.0,0.765,1.0,0.704,0.826
2,100,200,20,0.6,0.6,0.6,0.943,0.943,0.943
1,20,10000,20,0.992,1.0,0.996,1.0,0.998,0.999
1,20,50000,40,0.999,1.0,1.0,1.0,1.0,1.0
2,500,5000,10,0.977,0.989,0.983,0.999,0.998,0.998
2,100,200,30,0.538,0.7,0.609,0.889,0.8,0.842
2,50,50000,10,0.995,0.999,0.997,1.0,0.999,1.0
2,20,10000,10,0.973,1.0,0.987,1.0,0.996,0.998
1,1000,50000,5,0.996,1.0,0.998,1.0,1.0,1.0
2,500,10000,40,0.984,0.999,0.991,0.999,0.989,0.994
1,1000,5000,10,0.971,1.0,0.985,1.0,0.997,0.998
1,20,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,500,10000,50,0.998,1.0,0.999,1.0,0.998,0.999
1,20,1000,5,0.105,0.8,0.186,0.993,0.806,0.89
1,50,50000,5,1.0,1.0,1.0,1.0,1.0,1.0
2,500,1000,20,0.891,0.932,0.911,0.981,0.968,0.974
1,1000,200,20,0.481,0.929,0.634,0.923,0.462,0.615
2,50,10000,30,0.996,1.0,0.998,1.0,0.998,0.999
1,50,200,10,0.333,0.5,0.4,0.973,0.947,0.96
1,1000,1000,40,0.988,1.0,0.994,1.0,0.992,0.996
1,50,50000,30,0.999,1.0,0.999,1.0,1.0,1.0
1,500,5000,10,0.99,1.0,0.995,1.0,0.999,0.999
2,500,200,20,0.417,0.5,0.455,0.821,0.767,0.793
2,100,500,30,0.897,0.946,0.921,0.967,0.937,0.952
1,1000,200,5,0.231,1.0,0.375,1.0,0.73,0.844
2,1000,1000,10,0.579,0.846,0.688,0.989,0.957,0.973
1,50,500,10,0.125,0.333,0.182,0.921,0.769,0.838
2,100,500,40,0.773,0.971,0.861,0.978,0.818,0.891
1,100,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,50,10000,10,0.984,1.0,0.992,1.0,0.998,0.999
1,20,50000,10,0.999,1.0,1.0,1.0,1.0,1.0
2,20,50000,30,0.999,1.0,0.999,1.0,0.999,1.0
2,50,10000,10,0.995,1.0,0.997,1.0,0.999,1.0
2,50,200,30,0.417,0.833,0.556,0.875,0.5,0.636
2,100,10000,40,0.997,1.0,0.999,1.0,0.998,0.999
2,20,5000,5,0.336,0.976,0.5,0.999,0.912,0.953
2,500,200,10,0.143,0.333,0.2,0.939,0.838,0.886
2,50,5000,30,0.994,0.997,0.995,0.998,0.997,0.998
1,1000,50000,30,0.0,0.0,0.0,0.7,1.0,0.824
1,500,50000,40,0.999,1.0,1.0,1.0,1.0,1.0
2,100,10000,5,0.949,0.949,0.949,0.997,0.997,0.997
2,100,1000,50,0.952,1.0,0.975,1.0,0.95,0.975
1,1000,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,50,5000,50,1.0,1.0,1.0,1.0,1.0,1.0
2,500,10000,50,0.998,1.0,0.999,1.0,0.998,0.999
1,50,500,20,0.463,1.0,0.633,1.0,0.728,0.843
1,50,5000,30,0.993,1.0,0.997,1.0,0.997,0.998
1,500,1000,30,1.0,1.0,1.0,1.0,1.0,1.0
1,100,500,30,0.795,1.0,0.886,1.0,0.862,0.926
2,1000,10000,5,0.86,1.0,0.925,1.0,0.992,0.996
1,100,500,50,0.804,0.978,0.882,0.971,0.75,0.846
1,20,1000,30,0.598,0.912,0.722,0.946,0.715,0.815
2,50,5000,10,0.974,1.0,0.987,1.0,0.996,0.998
1,100,1000,10,0.941,0.889,0.914,0.988,0.994,0.991
1,50,5000,10,1.0,1.0,1.0,1.0,1.0,1.0
2,100,1000,40,1.0,0.988,0.994,0.992,1.0,0.996
1,100,10000,50,0.997,1.0,0.998,1.0,0.997,0.998
2,50,50000,30,0.999,0.999,0.999,1.0,1.0,1.0
2,20,5000,10,0.635,1.0,0.777,1.0,0.938,0.968
1,50,1000,20,0.973,1.0,0.986,1.0,0.993,0.997
1,500,50000,5,1.0,1.0,1.0,1.0,1.0,1.0
2,20,10000,5,0.713,1.0,0.832,1.0,0.982,0.991
2,20,500,20,0.68,0.68,0.68,0.893,0.893,0.893
2,20,500,5,0.061,1.0,0.114,1.0,0.684,0.812
1,20,1000,20,0.429,0.828,0.565,0.96,0.788,0.865
1,1000,1000,5,0.917,0.846,0.88,0.989,0.995,0.992
1,100,1000,40,0.94,1.0,0.969,1.0,0.943,0.971
2,50,50000,20,0.997,0.999,0.998,1.0,0.999,1.0
1,50,1000,5,0.556,1.0,0.714,1.0,0.977,0.988
1,500,200,40,0.542,1.0,0.703,1.0,0.593,0.744
2,50,200,50,0.6,0.545,0.571,0.5,0.556,0.526
1,100,500,10,0.538,1.0,0.7,1.0,0.935,0.967
1,50,200,40,0.68,0.944,0.791,0.933,0.636,0.757
2,1000,500,30,0.841,1.0,0.914,1.0,0.889,0.941
2,20,5000,30,0.986,0.997,0.991,0.998,0.994,0.996
2,500,50000,50,0.999,1.0,1.0,1.0,0.999,1.0
1,1000,1000,20,0.978,1.0,0.989,1.0,0.994,0.997
1,1000,50000,10,0.994,1.0,0.997,1.0,0.999,1.0
1,1000,10000,30,0.997,1.0,0.998,1.0,0.999,0.999
2,20,5000,50,0.994,0.998,0.996,0.998,0.994,0.996
1,100,10000,40,0.999,1.0,0.999,1.0,0.999,1.0
1,20,5000,30,0.993,1.0,0.997,1.0,0.997,0.999
1,20,5000,10,0.934,1.0,0.966,1.0,0.991,0.995
2,100,50000,5,0.992,1.0,0.996,1.0,1.0,1.0
2,100,5000,40,0.991,0.998,0.994,0.998,0.993,0.996
2,1000,5000,40,0.995,0.995,0.995,0.997,0.997,0.997
1,50,5000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,100,5000,10,0.96,1.0,0.979,1.0,0.995,0.998
1,50,1000,40,0.893,1.0,0.943,1.0,0.928,0.963
1,20,5000,5,0.961,1.0,0.98,1.0,0.998,0.999
1,100,1000,20,0.84,0.955,0.894,0.985,0.941,0.962
2,500,5000,20,0.981,1.0,0.991,1.0,0.995,0.997
2,500,50000,10,0.992,0.999,0.995,1.0,0.999,1.0
2,20,200,10,0.667,0.667,0.667,0.973,0.973,0.973
2,500,5000,40,0.995,0.997,0.996,0.998,0.997,0.998
1,100,5000,5,1.0,1.0,1.0,1.0,1.0,1.0
1,500,200,30,0.733,0.733,0.733,0.84,0.84,0.84
1,20,50000,5,0.99,0.998,0.994,1.0,0.999,1.0
1,500,50000,30,0.995,1.0,0.998,1.0,0.998,0.999
2,1000,500,50,0.943,1.0,0.971,1.0,0.94,0.969
1,500,200,5,0.25,1.0,0.4,1.0,0.923,0.96
2,500,5000,5,0.923,0.941,0.932,0.997,0.996,0.996
1,20,200,10,0.143,0.5,0.222,0.923,0.667,0.774
1,50,10000,5,1.0,1.0,1.0,1.0,1.0,1.0
1,100,500,40,0.643,0.581,0.61,0.79,0.831,0.81
1,20,200,30,0.467,0.583,0.519,0.8,0.714,0.755
1,1000,500,50,0.962,1.0,0.98,1.0,0.96,0.98
1,50,200,50,0.647,0.611,0.629,0.696,0.727,0.711
2,1000,50000,5,0.991,0.998,0.995,1.0,1.0,1.0
2,1000,500,20,0.769,1.0,0.87,1.0,0.925,0.961
1,1000,200,30,0.812,0.929,0.867,0.958,0.885,0.92
1,500,1000,20,0.968,0.938,0.952,0.988,0.994,0.991
2,50,5000,5,0.931,0.982,0.956,0.999,0.996,0.997
2,1000,1000,50,0.991,1.0,0.995,1.0,0.989,0.994
1,100,10000,30,0.998,1.0,0.999,1.0,0.999,1.0
1,500,5000,40,0.994,1.0,0.997,1.0,0.997,0.998
2,100,500,10,0.571,1.0,0.727,1.0,0.935,0.966
2,20,50000,10,0.989,1.0,0.995,1.0,0.999,0.999
2,20,5000,20,0.929,1.0,0.963,1.0,0.982,0.991
1,100,50000,30,0.999,1.0,1.0,1.0,1.0,1.0
1,50,10000,20,1.0,1.0,1.0,1.0,1.0,1.0
1,100,1000,5,0.75,1.0,0.857,1.0,0.989,0.994
2,20,50000,40,0.998,1.0,0.999,1.0,0.999,0.999
1,50,5000,20,0.995,1.0,0.997,1.0,0.999,0.999
2,50,500,40,0.685,1.0,0.813,1.0,0.679,0.809
1,50,1000,10,0.864,1.0,0.927,1.0,0.981,0.991
2,500,50000,30,1.0,1.0,1.0,1.0,1.0,1.0
2,500,50000,20,0.994,1.0,0.997,1.0,0.998,0.999
1,20,10000,40,0.999,1.0,0.999,1.0,0.999,1.0
2,50,1000,50,0.952,1.0,0.976,1.0,0.925,0.961
2,20,1000,50,0.82,1.0,0.901,1.0,0.758,0.862
2,20,1000,10,0.282,0.733,0.407,0.972,0.83,0.895
2,100,5000,20,0.995,1.0,0.998,1.0,0.999,0.999
2,100,500,50,0.86,1.0,0.925,1.0,0.887,0.94
2,20,200,20,0.0,0.0,0.0,0.925,1.0,0.961
2,1000,200,20,0.5,0.714,0.588,0.933,0.848,0.889
1,20,500,50,0.911,0.932,0.921,0.933,0.913,0.923
2,500,1000,50,0.979,0.989,0.984,0.99,0.981,0.986
2,1000,500,5,0.0,0.0,0.0,0.978,0.918,0.947
1,500,5000,20,0.989,1.0,0.994,1.0,0.998,0.999
2,1000,10000,40,0.996,0.999,0.997,0.999,0.998,0.998
2,1000,5000,5,0.982,0.931,0.956,0.996,0.999,0.997
2,500,200,50,0.826,0.95,0.884,0.941,0.8,0.865
1,50,500,50,0.688,0.786,0.733,0.786,0.688,0.733
1,500,1000,10,0.885,1.0,0.939,1.0,0.983,0.991
2,20,1000,40,0.676,0.986,0.802,0.989,0.722,0.835
1,1000,5000,5,0.951,1.0,0.975,1.0,0.998,0.999
2,1000,10000,10,0.979,1.0,0.989,1.0,0.998,0.999
1,500,500,5,0.5,1.0,0.667,1.0,0.99,0.995
2,100,10000,20,0.995,0.997,0.996,0.999,0.999,0.999
2,500,500,10,0.667,0.909,0.769,0.988,0.944,0.966
2,500,10000,10,0.973,1.0,0.986,1.0,0.997,0.999
1,500,50000,10,0.995,1.0,0.997,1.0,0.999,1.0
2,50,10000,20,0.99,0.997,0.994,0.999,0.997,0.998
1,50,500,40,0.654,0.85,0.739,0.842,0.64,0.727
1,1000,1000,30,0.952,1.0,0.975,1.0,0.979,0.989
2,1000,50000,50,0.999,0.999,0.999,0.999,0.999,0.999
1,500,10000,10,0.98,1.0,0.99,1.0,0.998,0.999
2,50,500,10,0.5,1.0,0.667,1.0,0.864,0.927
2,100,10000,10,1.0,0.99,0.995,0.999,1.0,0.999
2,50,5000,40,0.995,0.998,0.996,0.998,0.997,0.997
2,1000,500,10,0.571,0.667,0.615,0.978,0.968,0.973
1,1000,200,10,1.0,0.4,0.571,0.921,1.0,0.959
1,100,10000,20,0.991,1.0,0.996,1.0,0.998,0.999
1,1000,10000,20,0.99,1.0,0.995,1.0,0.998,0.999
1,50,50000,10,0.998,1.0,0.999,1.0,1.0,1.0
1,1000,500,10,0.625,1.0,0.769,1.0,0.968,0.984
2,1000,10000,20,0.86,1.0,0.925,1.0,0.992,0.996
2,100,200,10,0.667,0.5,0.571,0.946,0.972,0.959
1,20,1000,10,0.857,1.0,0.923,1.0,0.981,0.991
1,500,10000,40,0.998,1.0,0.999,1.0,0.998,0.999
2,20,200,50,0.704,1.0,0.826,1.0,0.619,0.765
1,500,10000,20,0.991,1.0,0.996,1.0,0.997,0.999
2,1000,1000,30,0.983,1.0,0.991,1.0,0.993,0.996
2,50,200,20,0.25,0.8,0.381,0.958,0.657,0.78
1,500,1000,50,0.99,1.0,0.995,1.0,0.99,0.995
2,100,500,20,0.5,0.952,0.656,0.983,0.747,0.849
2,20,1000,5,0.14,1.0,0.246,1.0,0.715,0.834
2,1000,1000,20,0.972,0.875,0.921,0.97,0.994,0.981
1,100,1000,30,0.893,1.0,0.943,1.0,0.954,0.976
1,100,5000,20,0.989,1.0,0.995,1.0,0.997,0.999
1,20,10000,50,0.999,1.0,1.0,1.0,0.999,0.999
1,100,200,50,0.808,0.955,0.875,0.929,0.722,0.813
2,100,10000,30,0.992,0.998,0.995,0.999,0.997,0.998
2,100,500,5,0.467,0.636,0.538,0.953,0.91,0.931
1,20,200,40,0.556,0.833,0.667,0.769,0.455,0.571
2,50,10000,40,0.995,0.999,0.997,0.999,0.997,0.998
2,50,500,20,0.529,0.409,0.462,0.843,0.897,0.87
2,100,200,40,0.611,1.0,0.759,1.0,0.759,0.863
2,500,200,40,0.667,1.0,0.8,1.0,0.591,0.743
1,50,200,30,0.529,0.75,0.621,0.87,0.714,0.784
1,50,10000,30,0.998,1.0,0.999,1.0,0.999,1.0
2,500,10000,5,0.945,1.0,0.972,1.0,0.997,0.999
2,1000,5000,20,0.0,0.0,0.0,0.797,1.0,0.887
2,1000,10000,50,0.993,0.999,0.996,0.999,0.993,0.996
1,20,500,10,0.6,0.857,0.706,0.989,0.957,0.973
1,20,50000,20,0.997,1.0,0.998,1.0,0.999,1.0
1,50,500,30,0.714,0.857,0.779,0.914,0.815,0.862
2,500,500,30,0.897,0.963,0.929,0.986,0.959,0.972
1,500,10000,30,0.99,1.0,0.995,1.0,0.996,0.998
2,50,50000,5,0.993,0.998,0.995,1.0,1.0,1.0
1,100,200,5,0.667,1.0,0.8,1.0,0.974,0.987
1,50,500,5,0.769,0.909,0.833,0.989,0.966,0.977
1,50,10000,40,1.0,1.0,1.0,1.0,1.0,1.0
1,1000,10000,40,0.994,1.0,0.997,1.0,0.996,0.998
1,100,10000,5,1.0,1.0,1.0,1.0,1.0,1.0
1,20,500,20,0.667,0.87,0.755,0.957,0.87,0.912
2,20,500,50,0.87,0.959,0.913,0.944,0.829,0.883
1,20,5000,40,0.982,1.0,0.991,1.0,0.988,0.994
2,100,200,5,0.0,0.0,0.0,0.944,0.895,0.919
2,100,50000,20,0.996,1.0,0.998,1.0,0.999,1.0
1,100,5000,50,0.996,1.0,0.998,1.0,0.996,0.998
2,100,1000,20,0.689,0.969,0.805,0.993,0.905,0.947
2,1000,50000,20,0.0,0.0,0.0,0.799,1.0,0.888
2,1000,5000,50,0.998,0.983,0.991,0.985,0.998,0.991
1,500,500,20,0.957,1.0,0.978,1.0,0.987,0.994
1,100,500,20,0.826,0.95,0.884,0.987,0.95,0.968
2,20,1000,20,0.717,1.0,0.835,1.0,0.876,0.934
1,100,1000,50,0.98,1.0,0.99,1.0,0.98,0.99
1,100,200,10,0.25,0.6,0.353,0.929,0.743,0.825
1,500,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
2,50,5000,50,0.996,1.0,0.998,1.0,0.996,0.998
2,500,500,20,0.0,0.0,0.0,0.79,1.0,0.883
2,20,200,5,0.0,0.0,0.0,0.9,1.0,0.947
1,500,50000,20,1.0,1.0,1.0,1.0,1.0,1.0
2,100,5000,5,0.927,0.981,0.953,0.999,0.996,0.997
2,50,5000,20,0.98,1.0,0.99,1.0,0.995,0.997
2,500,5000,30,0.996,1.0,0.998,1.0,0.999,0.999
2,50,10000,50,0.996,0.998,0.997,0.998,0.996,0.997
2,50,500,30,0.0,0.0,0.0,0.72,1.0,0.837
1,1000,5000,20,0.99,1.0,0.995,1.0,0.998,0.999
1,500,500,50,0.947,1.0,0.973,1.0,0.935,0.966
1,100,200,20,0.308,0.8,0.444,0.963,0.743,0.839
2,500,1000,30,0.969,0.984,0.977,0.993,0.985,0.989
2,500,1000,10,0.905,0.905,0.905,0.989,0.989,0.989
1,20,500,40,0.692,0.486,0.571,0.703,0.849,0.769
2,1000,200,40,0.867,0.812,0.839,0.88,0.917,0.898
2,1000,1000,5,0.6,0.75,0.667,0.989,0.979,0.984
2,20,50000,50,0.999,1.0,0.999,1.0,0.999,0.999
1,20,200,50,0.0,0.0,0.0,0.7,1.0,0.824
2,500,500,50,1.0,0.827,0.905,0.842,1.0,0.914
1,1000,500,30,0.923,1.0,0.96,1.0,0.974,0.987
2,500,1000,40,0.986,0.948,0.967,0.968,0.992,0.98
1,50,50000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,50,10000,5,0.929,0.991,0.959,0.999,0.995,0.997
2,500,10000,30,0.995,0.998,0.997,0.999,0.998,0.999
1,50,50000,20,0.999,1.0,1.0,1.0,1.0,1.0
2,50,50000,40,0.998,1.0,0.999,1.0,0.999,0.999
