FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
1,500,200,10,0.75,0.75,0.75,0.972,0.972,0.972
2,50,1000,40,1,1,1,1,1,1
2,50,1000,5,0.818,0.9,0.857,0.994,0.988,0.991
2,20,500,40,0.97,0.914,0.941,0.947,0.982,0.964
1,20,5000,50,1,1,1,1,1,1
2,20,500,30,0.933,0.966,0.949,0.986,0.972,0.979
1,20,10000,30,1,1,1,1,1,1
1,20,50000,30,1,1,1,1,1,1
2,20,200,30,0.833,1,0.909,1,0.88,0.936
1,1000,10000,50,1,1,1,1,1,1
2,100,50000,50,0.998,1,0.999,1,0.998,0.999
1,1000,50000,20,0.997,1,0.999,1,0.999,1
1,100,200,30,0.875,0.933,0.903,0.958,0.92,0.939
2,50,50000,50,1,1,1,1,1,1
1,100,5000,10,0.975,1,0.987,1,0.996,0.998
1,1000,500,40,0.957,1,0.978,1,0.964,0.981
1,1000,200,50,0.889,1,0.941,1,0.917,0.957
2,500,10000,20,0.979,0.976,0.977,0.994,0.994,0.994
1,100,5000,30,0.98,1,0.99,1,0.991,0.996
2,1000,200,10,1,0.667,0.8,0.974,1,0.987
2,1000,1000,40,0.949,0.949,0.949,0.966,0.966,0.966
2,100,1000,30,0.957,1,0.978,1,0.985,0.993
1,500,5000,50,0.992,1,0.996,1,0.992,0.996
2,1000,50000,10,0.959,0.998,0.978,1,0.995,0.998
2,50,200,40,0.933,1,0.966,1,0.962,0.98
2,100,1000,10,0.875,1,0.933,1,0.988,0.994
2,50,1000,30,0.956,1,0.977,1,0.985,0.993
1,1000,10000,10,0.98,1,0.99,1,0.998,0.999
2,1000,200,5,1,0.5,0.667,0.974,1,0.987
1,500,500,30,0.964,1,0.982,1,0.986,0.993
2,20,500,10,0.706,0.857,0.774,0.976,0.942,0.959
1,20,500,5,1,0.75,0.857,0.99,1,0.995
2,50,1000,10,0.95,1,0.974,1,0.994,0.997
1,1000,5000,50,0.998,1,0.999,1,0.998,0.999
2,50,200,10,0.4,0.333,0.364,0.886,0.912,0.899
1,100,50000,5,0.998,1,0.999,1,1,1
1,20,200,20,1,0.75,0.857,0.941,1,0.97
1,500,1000,40,0.932,0.958,0.945,0.975,0.959,0.967
1,500,5000,30,0.997,1,0.998,1,0.999,0.999
2,500,500,40,0.886,0.975,0.929,0.982,0.917,0.948
1,50,5000,5,1,1,1,1,1,1
1,50,200,5,1,0.333,0.5,0.949,1,0.974
2,1000,200,30,0.5,0.727,0.593,0.875,0.724,0.792
2,100,1000,5,0.571,0.8,0.667,0.994,0.983,0.989
1,20,1000,40,0.978,0.989,0.983,0.991,0.982,0.986
2,1000,5000,10,0.969,0.94,0.954,0.993,0.997,0.995
1,1000,1000,10,0.92,0.958,0.939,0.994,0.988,0.991
2,500,200,5,0.5,1,0.667,1,0.974,0.987
2,1000,500,40,0.949,0.822,0.881,0.869,0.964,0.914
2,100,50000,10,0.992,1,0.996,1,0.999,1
2,20,200,40,0.85,1,0.919,1,0.87,0.93
2,100,200,20,0.625,0.833,0.714,0.969,0.912,0.939
1,20,10000,20,0.997,1,0.999,1,0.999,1
1,20,50000,40,1,1,1,1,1,1
2,500,5000,10,0.894,0.989,0.939,0.999,0.988,0.993
2,100,200,30,0.75,1,0.857,1,0.903,0.949
2,50,50000,10,1,1,1,1,1,1
2,20,10000,10,0.983,1,0.991,1,0.998,0.999
1,1000,50000,5,0.986,1,0.993,1,0.999,1
2,500,10000,40,0.995,0.979,0.987,0.986,0.997,0.991
1,1000,5000,10,0.98,1,0.99,1,0.998,0.999
1,20,50000,50,1,1,1,1,1,1
1,500,10000,50,0.995,1,0.997,1,0.995,0.998
1,20,1000,5,1,1,1,1,1,1
1,50,50000,5,0.998,1,0.999,1,1,1
2,500,1000,20,0.946,0.833,0.886,0.956,0.987,0.971
1,1000,200,20,1,1,1,1,1,1
2,50,10000,30,0.998,1,0.999,1,0.999,1
1,50,200,10,1,0.833,0.909,0.971,1,0.986
1,1000,1000,40,0.86,1,0.925,1,0.901,0.948
1,50,50000,30,1,1,1,1,1,1
1,500,5000,10,1,1,1,1,1,1
2,500,200,20,0.6,0.857,0.706,0.967,0.879,0.921
2,100,500,30,0.862,0.962,0.909,0.986,0.946,0.966
1,1000,200,5,0,0,0,0.946,0.921,0.933
2,1000,1000,10,0.667,0.333,0.444,0.958,0.989,0.973
1,50,500,10,0.789,1,0.882,1,0.953,0.976
2,100,500,40,0.952,0.976,0.964,0.979,0.959,0.969
1,100,50000,50,0.999,1,1,1,0.999,1
1,50,10000,10,0.978,1,0.989,1,0.998,0.999
1,20,50000,10,1,1,1,1,1,1
2,20,50000,30,0.899,1,0.947,1,0.951,0.975
2,50,10000,10,0.994,0.989,0.992,0.999,0.999,0.999
2,50,200,30,0.938,0.882,0.909,0.917,0.957,0.936
2,100,10000,40,0.997,0.997,0.997,0.998,0.998,0.998
2,20,5000,5,0.936,0.978,0.957,0.999,0.997,0.998
2,500,200,10,0.5,1,0.667,1,0.947,0.973
2,50,5000,30,0.99,1,0.995,1,0.995,0.998
1,1000,50000,30,0.998,1,0.999,1,0.999,1
1,500,50000,40,0.997,1,0.999,1,0.998,0.999
2,100,10000,5,0.99,0.963,0.976,0.998,0.999,0.999
2,100,1000,50,0.968,0.989,0.978,0.991,0.972,0.981
1,1000,50000,50,0.999,1,1,1,0.999,1
1,50,5000,50,1,1,1,1,1,1
2,500,10000,50,0.999,1,0.999,1,0.999,1
1,50,500,20,0.962,0.962,0.962,0.986,0.986,0.986
1,50,5000,30,0.997,1,0.998,1,0.998,0.999
1,500,1000,30,0.943,0.847,0.893,0.937,0.978,0.957
1,100,500,30,1,1,1,1,1,1
2,1000,10000,5,0.973,0.965,0.969,0.998,0.998,0.998
1,100,500,50,1,1,1,1,1,1
1,20,1000,30,1,1,1,1,1,1
2,50,5000,10,0.97,1,0.985,1,0.997,0.998
1,100,1000,10,0.947,1,0.973,1,0.994,0.997
1,50,5000,10,0.99,1,0.995,1,0.999,0.999
2,100,1000,40,0.987,0.974,0.98,0.984,0.992,0.988
1,100,10000,50,0.996,1,0.998,1,0.996,0.998
2,50,50000,30,1,0.999,1,1,1,1
2,20,5000,10,0.989,1,0.994,1,0.999,0.999
1,50,1000,20,0.978,1,0.989,1,0.993,0.996
1,500,50000,5,0.996,1,0.998,1,1,1
2,20,10000,5,0.957,1,0.978,1,0.998,0.999
2,20,500,20,0.958,0.958,0.958,0.987,0.987,0.987
2,20,500,5,1,0.5,0.667,0.99,1,0.995
1,20,1000,20,1,1,1,1,1,1
1,1000,1000,5,0.769,0.833,0.8,0.989,0.984,0.986
1,100,1000,40,0.962,1,0.981,1,0.976,0.988
2,50,50000,20,0.998,0.999,0.999,1,1,1
1,50,1000,5,1,0.917,0.957,0.994,1,0.997
1,500,200,40,0.933,0.824,0.875,0.88,0.957,0.917
2,50,200,50,0.9,1,0.947,1,0.909,0.952
1,100,500,10,0.75,0.818,0.783,0.977,0.966,0.972
1,50,200,40,0.81,1,0.895,1,0.826,0.905
2,1000,500,30,0.714,0.87,0.784,0.958,0.896,0.926
2,20,5000,30,0.993,0.997,0.995,0.999,0.997,0.998
2,500,50000,50,0.995,1,0.997,1,0.995,0.997
1,1000,1000,20,0.927,0.974,0.95,0.994,0.981,0.987
1,1000,50000,10,0.996,1,0.998,1,1,1
1,1000,10000,30,0.987,1,0.994,1,0.994,0.997
2,20,5000,50,0.998,1,0.999,1,0.998,0.999
1,100,10000,40,0.999,1,0.999,1,0.999,1
1,20,5000,30,1,1,1,1,1,1
1,20,5000,10,1,1,1,1,1,1
2,100,50000,5,0.99,1,0.995,1,0.999,1
2,100,5000,40,0.99,1,0.995,1,0.993,0.997
2,1000,5000,40,0.997,0.995,0.996,0.997,0.998,0.998
1,50,5000,40,0.998,1,0.999,1,0.998,0.999
2,100,5000,10,1,0.982,0.991,0.998,1,0.999
1,50,1000,40,1,1,1,1,1,1
1,20,5000,5,0.978,1,0.989,1,0.999,0.999
1,100,1000,20,0.944,1,0.971,1,0.986,0.993
2,500,5000,20,0.995,1,0.997,1,0.999,0.999
2,500,50000,10,0.971,0.999,0.985,1,0.997,0.998
2,20,200,10,1,1,1,1,1,1
2,500,5000,40,0.989,0.989,0.989,0.994,0.994,0.994
1,100,5000,5,0.962,0.981,0.971,0.999,0.998,0.998
1,500,200,30,0.857,0.857,0.857,0.923,0.923,0.923
1,20,50000,5,1,1,1,1,1,1
1,500,50000,30,0.999,1,0.999,1,0.999,1
2,1000,500,50,0.93,1,0.964,1,0.915,0.956
1,500,200,5,0,0,0,1,0.775,0.873
2,500,5000,5,0.75,0.923,0.828,0.996,0.983,0.989
1,20,200,10,1,0.875,0.933,0.97,1,0.985
1,50,10000,5,0.988,1,0.994,1,0.999,1
1,100,500,40,0.971,1,0.985,1,0.982,0.991
1,20,200,30,1,1,1,1,1,1
1,1000,500,50,0.929,1,0.963,1,0.951,0.975
1,50,200,50,0.84,1,0.913,1,0.789,0.882
2,1000,50000,5,0.988,0.975,0.981,0.999,0.999,0.999
2,1000,500,20,0.895,0.773,0.829,0.938,0.974,0.956
1,1000,200,30,1,0.444,0.615,0.861,1,0.925
1,500,1000,20,0.838,0.939,0.886,0.987,0.963,0.975
2,50,5000,5,1,0.981,0.991,0.999,1,0.999
2,1000,1000,50,0.965,0.863,0.911,0.882,0.97,0.924
1,100,10000,30,1,1,1,1,1,1
1,500,5000,40,0.995,1,0.998,1,0.997,0.998
2,100,500,10,0.625,0.714,0.667,0.978,0.968,0.973
2,20,50000,10,0.994,1,0.997,1,0.999,1
2,20,5000,20,0.995,1,0.997,1,0.999,0.999
1,100,50000,30,0.998,1,0.999,1,0.999,1
1,50,10000,20,1,1,1,1,1,1
1,100,1000,5,0.875,0.875,0.875,0.994,0.994,0.994
2,20,50000,40,1,1,1,1,1,1
1,50,5000,20,1,1,1,1,1,1
2,50,500,40,1,1,1,1,1,1
1,50,1000,10,1,1,1,1,1,1
2,500,50000,30,0.997,0.998,0.998,0.999,0.999,0.999
2,500,50000,20,0.99,0.991,0.991,0.998,0.998,0.998
1,20,10000,40,1,1,1,1,1,1
2,50,1000,50,1,0.991,0.995,0.989,1,0.995
2,20,1000,50,0.99,1,0.995,1,0.99,0.995
2,20,1000,10,0.864,1,0.927,1,0.981,0.991
2,100,5000,20,0.985,1,0.993,1,0.996,0.998
2,100,500,50,0.978,0.938,0.957,0.932,0.976,0.953
2,20,200,20,1,0.889,0.941,0.969,1,0.984
2,1000,200,20,1,0.167,0.286,0.872,1,0.932
1,20,500,50,1,1,1,1,1,1
2,500,1000,50,0.952,0.92,0.936,0.937,0.963,0.95
2,1000,500,5,1,1,1,1,1,1
1,500,5000,20,1,1,1,1,1,1
2,1000,10000,40,0.995,0.974,0.984,0.984,0.997,0.99
2,1000,5000,5,1,0.86,0.925,0.993,1,0.996
2,500,200,50,0.773,0.81,0.791,0.778,0.737,0.757
1,50,500,50,0.956,1,0.977,1,0.957,0.978
1,500,1000,10,0.958,0.793,0.868,0.965,0.994,0.979
2,20,1000,40,1,1,1,1,1,1
1,1000,5000,5,0.913,1,0.955,1,0.996,0.998
2,1000,10000,10,0.957,0.971,0.964,0.997,0.995,0.996
1,500,500,5,0.714,0.714,0.714,0.978,0.978,0.978
2,100,10000,20,0.989,1,0.995,1,0.997,0.999
2,500,500,10,0.8,0.615,0.696,0.944,0.977,0.96
2,500,10000,10,0.97,0.99,0.98,0.999,0.997,0.998
1,500,50000,10,0.988,1,0.994,1,0.999,0.999
2,50,10000,20,0.995,1,0.997,1,0.999,0.999
1,50,500,40,0.927,1,0.962,1,0.942,0.97
1,1000,1000,30,0.973,1,0.986,1,0.984,0.992
2,1000,50000,50,0.996,0.999,0.998,0.999,0.996,0.997
1,500,10000,10,0.929,0.985,0.956,0.998,0.992,0.995
2,50,500,10,0.875,0.7,0.778,0.967,0.989,0.978
2,100,10000,10,1,0.987,0.994,0.999,1,0.999
2,50,5000,40,0.995,1,0.997,1,0.997,0.998
2,1000,500,10,0.2,0.429,0.273,0.953,0.871,0.91
1,1000,200,10,0.75,1,0.857,1,0.973,0.986
1,100,10000,20,1,1,1,1,1,1
1,1000,10000,20,0.988,1,0.994,1,0.997,0.998
1,50,50000,10,0.998,1,0.999,1,1,1
1,1000,500,10,1,0.4,0.571,0.969,1,0.984
2,1000,10000,20,0.983,0.995,0.989,0.999,0.996,0.997
2,100,200,10,0.333,1,0.5,1,0.714,0.833
1,20,1000,10,1,0.938,0.968,0.994,1,0.997
1,500,10000,40,0.996,1,0.998,1,0.997,0.999
2,20,200,50,0.625,0.882,0.732,0.875,0.609,0.718
1,500,10000,20,0.986,1,0.993,1,0.996,0.998
2,1000,1000,30,0.95,0.884,0.916,0.968,0.987,0.977
2,50,200,20,0.75,1,0.857,1,0.903,0.949
1,500,1000,50,0.988,0.816,0.894,0.842,0.99,0.91
2,100,500,20,1,0.962,0.98,0.987,1,0.993
2,20,1000,5,0.6,0.857,0.706,0.994,0.977,0.985
2,1000,1000,20,0.892,0.892,0.892,0.975,0.975,0.975
1,100,1000,30,1,1,1,1,1,1
1,100,5000,20,1,1,1,1,1,1
1,20,10000,50,0.997,1,0.999,1,0.997,0.998
1,100,200,50,0.87,1,0.93,1,0.85,0.919
2,100,10000,30,0.998,0.998,0.998,0.999,0.999,0.999
2,100,500,5,0.429,0.857,0.571,0.988,0.914,0.95
1,20,200,40,1,1,1,1,1,1
2,50,10000,40,1,1,1,1,1,1
2,50,500,20,0.864,0.95,0.905,0.987,0.963,0.975
2,100,200,40,0.917,0.846,0.88,0.929,0.963,0.945
2,500,200,40,0.944,0.81,0.872,0.818,0.947,0.878
1,50,200,30,0.909,0.909,0.909,0.966,0.966,0.966
1,50,10000,30,0.995,1,0.997,1,0.998,0.999
2,500,10000,5,0.959,0.921,0.939,0.996,0.998,0.997
2,1000,5000,20,0.972,0.99,0.981,0.997,0.992,0.995
2,1000,10000,50,0.964,0.991,0.977,0.991,0.967,0.979
1,20,500,10,0.929,1,0.963,1,0.989,0.994
1,20,50000,20,0.999,1,0.999,1,1,1
1,50,500,30,1,0.973,0.986,0.984,1,0.992
2,500,500,30,0.893,0.926,0.909,0.972,0.959,0.966
1,500,10000,30,0.998,1,0.999,1,0.999,1
2,50,50000,5,0.996,0.998,0.997,1,1,1
1,100,200,5,1,1,1,1,1,1
1,50,500,5,0.5,0.333,0.4,0.98,0.99,0.985
1,50,10000,40,1,1,1,1,1,1
1,1000,10000,40,1,1,1,1,1,1
1,100,10000,5,1,1,1,1,1,1
1,20,500,20,1,1,1,1,1,1
2,20,500,50,0.926,0.98,0.952,0.972,0.897,0.933
1,20,5000,40,1,1,1,1,1,1
2,100,200,5,0,0,0,0.975,1,0.987
2,100,50000,20,0.998,1,0.999,1,1,1
1,100,5000,50,0.998,1,0.999,1,0.998,0.999
2,100,1000,20,0.917,0.917,0.917,0.979,0.979,0.979
2,1000,50000,20,0.994,0.998,0.996,0.999,0.998,0.999
2,1000,5000,50,0.994,0.988,0.991,0.988,0.994,0.991
1,500,500,20,1,1,1,1,1,1
1,100,500,20,0.941,0.941,0.941,0.988,0.988,0.988
2,20,1000,20,1,1,1,1,1,1
1,100,1000,50,0.99,1,0.995,1,0.99,0.995
1,100,200,10,1,0.5,0.667,0.947,1,0.973
1,500,50000,50,0.999,1,1,1,0.999,1
2,50,5000,50,0.998,1,0.999,1,0.998,0.999
2,500,500,20,0.875,0.903,0.889,0.956,0.942,0.949
2,20,200,5,0.333,1,0.5,1,0.895,0.944
1,500,50000,20,0.997,1,0.999,1,0.999,1
2,100,5000,5,0.98,0.962,0.971,0.998,0.999,0.998
2,50,5000,20,0.989,1,0.994,1,0.997,0.999
2,500,5000,30,0.984,0.997,0.99,0.999,0.993,0.996
2,50,10000,50,0.996,0.999,0.998,0.999,0.996,0.997
2,50,500,30,0.926,0.962,0.943,0.986,0.973,0.98
1,1000,5000,20,0.989,1,0.995,1,0.998,0.999
1,500,500,50,0.98,1,0.99,1,0.981,0.99
1,100,200,20,1,0.875,0.933,0.97,1,0.985
2,500,1000,30,0.845,0.98,0.907,0.993,0.938,0.965
2,500,1000,10,0.741,1,0.851,1,0.96,0.98
1,20,500,40,1,1,1,1,1,1
2,1000,200,40,0.75,0.632,0.686,0.708,0.81,0.756
2,1000,1000,5,0.75,0.3,0.429,0.963,0.995,0.979
2,20,50000,50,1,1,1,1,1,1
1,20,200,50,1,0.882,0.938,0.92,1,0.958
2,500,500,50,0.939,0.885,0.911,0.882,0.938,0.909
1,1000,500,30,1,1,1,1,1,1
2,500,1000,40,0.938,0.847,0.891,0.915,0.967,0.941
1,50,50000,40,0.999,1,1,1,1,1
2,50,10000,5,0.99,0.99,0.99,0.999,0.999,0.999
2,500,10000,30,0.98,0.993,0.987,0.997,0.991,0.994
1,50,50000,20,0.921,1,0.959,1,0.978,0.989
2,50,50000,40,0.998,0.999,0.999,1,0.999,0.999
