FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
1,50,10000,50,0.875,0.981,0.925,0.98,0.867,0.92
1,20,1000,50,0.989,1,0.994,1,0.991,0.995
1,500,10000,5,0.867,1,0.929,1,0.992,0.996
1,1000,5000,40,0,0,0,0.588,1,0.741
1,20,10000,5,0.208,1,0.344,1,0.783,0.878
1,100,500,5,0,0,0,0.94,1,0.969
2,50,1000,20,0.806,0.967,0.879,0.993,0.953,0.973
2,20,1000,30,0.944,1,0.971,1,0.965,0.982
2,20,10000,30,0.884,0.927,0.905,0.967,0.946,0.957
2,500,500,5,1,0.4,0.571,0.969,1,0.984
2,20,50000,20,0.946,0.999,0.972,1,0.986,0.993
1,1000,1000,50,0.513,1,0.678,0,0,0
1,1000,200,40,0,0,0,0.575,1,0.73
1,500,500,10,0,0,0,0.85,1,0.919
1,500,5000,5,0,0,0,0.957,1,0.978
1,20,200,5,0,0,0,0.95,1,0.974
1,50,1000,30,0.764,1,0.866,1,0.864,0.927
1,50,50000,50,0.999,1,0.999,1,0.999,0.999
2,50,500,5,0.545,1,0.706,1,0.947,0.973
1,1000,5000,30,0.986,1,0.993,1,0.994,0.997
1,100,200,40,0,0,0,0.525,1,0.689
2,20,10000,50,0.788,0.523,0.629,0.668,0.872,0.756
2,100,200,50,0.525,1,0.689,0,0,0
2,100,50000,30,0.969,0.953,0.961,0.98,0.987,0.984
1,50,1000,50,0.51,1,0.675,0,0,0
1,500,200,10,0,0,0,0.85,1,0.919
2,50,1000,40,0,0,0,0.55,1,0.71
2,50,1000,5,0.417,0.625,0.5,0.982,0.959,0.971
2,20,500,40,0,0,0,0.6,1,0.75
1,20,5000,50,0.499,1,0.666,0,0,0
2,20,500,30,0.881,1,0.937,1,0.921,0.959
1,20,10000,30,0.988,1,0.994,1,0.995,0.998
1,20,50000,30,0.999,1,0.999,1,1,1
2,20,200,30,0,0,0,0.55,1,0.71
1,1000,10000,50,0.996,1,0.998,1,0.996,0.998
2,100,50000,50,0,0,0,0.507,1,0.673
1,1000,50000,20,0.992,1,0.996,1,0.998,0.999
1,100,200,30,0,0,0,0.6,1,0.75
2,50,50000,50,0.998,0.998,0.998,0.998,0.998,0.998
1,100,5000,10,0.202,1,0.336,1,0.581,0.735
1,1000,500,40,0.43,1,0.601,0,0,0
1,1000,200,50,0,0,0,0.625,1,0.769
2,500,10000,20,0.2,1,0.333,0,0,0
1,100,5000,30,0.673,1,0.804,1,0.777,0.874
2,1000,200,10,0,0,0,0.875,1,0.933
2,1000,1000,40,0,0,0,0.574,1,0.73
2,100,1000,30,1,0.617,0.763,0.881,1,0.937
1,500,5000,50,0,0,0,0.501,1,0.668
2,1000,50000,10,0.099,1,0.18,0,0,0
2,50,200,40,0,0,0,0.55,1,0.71
2,100,1000,10,0.818,0.9,0.857,0.987,0.975,0.981
2,50,1000,30,0.289,1,0.448,0,0,0
1,1000,10000,10,0.356,1,0.525,1,0.798,0.887
2,1000,200,5,0,0,0,0.925,1,0.961
1,500,500,30,0.33,1,0.496,0,0,0
2,20,500,10,0,0,0,0.87,1,0.93
1,20,500,5,0.714,1,0.833,1,0.979,0.989
2,50,1000,10,0.619,0.867,0.722,0.987,0.952,0.969
1,1000,5000,50,0.978,1,0.989,1,0.978,0.989
2,50,200,10,0,0,0,0.875,1,0.933
1,100,50000,5,0.347,1,0.515,1,0.895,0.945
1,20,200,20,0,0,0,0.85,1,0.919
1,500,1000,40,0.405,1,0.577,0,0,0
1,500,5000,30,0.889,1,0.941,1,0.949,0.974
2,500,500,40,0,0,0,0.53,1,0.693
1,50,5000,5,0.846,1,0.917,1,0.989,0.994
1,50,200,5,0,0,0,0.95,1,0.974
2,1000,200,30,0,0,0,0.7,1,0.824
2,100,1000,5,0,0,0,0.967,1,0.983
1,20,1000,40,1,1,1,1,1,1
2,1000,5000,10,0,0,0,0.907,1,0.951
1,1000,1000,10,0.092,1,0.169,0,0,0
2,500,200,5,0.025,1,0.049,0,0,0
2,1000,500,40,0,0,0,0.63,1,0.773
2,100,50000,10,0.953,0.999,0.976,1,0.995,0.997
2,20,200,40,0.325,1,0.491,0,0,0
2,100,200,20,0,0,0,0.875,1,0.933
1,20,10000,20,0.797,1,0.887,1,0.935,0.966
1,20,50000,40,0.781,1,0.877,1,0.813,0.897
2,500,5000,10,0.888,1,0.941,1,0.988,0.994
2,100,200,30,0,0,0,0.75,1,0.857
2,50,50000,10,0,0,0,0.905,1,0.95
2,20,10000,10,0.881,0.945,0.912,0.992,0.982,0.987
1,1000,50000,5,0.882,1,0.938,1,0.993,0.996
2,500,10000,40,0.393,1,0.564,0,0,0
1,1000,5000,10,0.1,1,0.182,0,0,0
1,20,50000,50,0.998,1,0.999,1,0.998,0.999
1,500,10000,50,0.513,1,0.679,0,0,0
1,20,1000,5,0.833,1,0.909,1,0.994,0.997
1,50,50000,5,0.573,1,0.729,1,0.961,0.98
2,500,1000,20,0.221,1,0.361,0,0,0
1,1000,200,20,0,0,0,0.65,1,0.788
2,50,10000,30,0,0,0,0.708,1,0.829
1,50,200,10,1,0.5,0.667,0.974,1,0.987
1,1000,1000,40,0,0,0,0.605,1,0.754
1,50,50000,30,0.997,1,0.998,1,0.999,0.999
1,500,5000,10,0,0,0,0.9,1,0.947
2,500,200,20,0,0,0,0.75,1,0.857
2,100,500,30,0.37,1,0.54,0,0,0
1,1000,200,5,0.075,1,0.14,0,0,0
2,1000,1000,10,0.067,1,0.125,0,0,0
1,50,500,10,0,0,0,0.91,1,0.953
2,100,500,40,0.493,1,0.66,1,0.345,0.514
1,100,50000,50,0.922,1,0.96,1,0.916,0.956
1,50,10000,10,0,0,0,0.901,1,0.948
1,20,50000,10,0.503,1,0.669,1,0.884,0.938
2,20,50000,30,0.951,0.999,0.975,1,0.977,0.988
2,50,10000,10,0.948,0.995,0.971,0.999,0.994,0.997
2,50,200,30,0,0,0,0.7,1,0.824
2,100,10000,40,0.986,0.996,0.991,0.997,0.991,0.994
2,20,5000,5,0,0,0,0.956,1,0.978
2,500,200,10,0,0,0,0.925,1,0.961
2,50,5000,30,0.93,0.971,0.95,0.986,0.964,0.975
1,1000,50000,30,0.96,1,0.98,1,0.982,0.991
1,500,50000,40,0.392,1,0.564,0,0,0
2,100,10000,5,0.5,1,0.667,1,0.942,0.97
2,100,1000,50,1,0.919,0.958,0.927,1,0.962
1,1000,50000,50,0,0,0,0.507,1,0.673
1,50,5000,50,0.983,1,0.991,1,0.981,0.99
2,500,10000,50,0,0,0,0.524,1,0.688
1,50,500,20,0.19,1,0.319,0,0,0
1,50,5000,30,0.817,1,0.899,1,0.901,0.948
1,500,1000,30,0,0,0,0.641,1,0.781
1,100,500,30,0,0,0,0.65,1,0.788
2,1000,10000,5,0,0,0,0.951,1,0.975
1,100,500,50,1,0.109,0.196,0.518,1,0.682
1,20,1000,30,0.851,1,0.919,1,0.919,0.958
2,50,5000,10,0.917,0.974,0.945,0.996,0.988,0.992
1,100,1000,10,0.304,0.778,0.438,0.97,0.802,0.878
1,50,5000,10,0,0,0,0.88,1,0.936
2,100,1000,40,0.706,0.963,0.815,0.967,0.733,0.834
1,100,10000,50,0.511,1,0.677,0,0,0
2,50,50000,30,0,0,0,0.692,1,0.818
2,20,5000,10,0.789,0.957,0.865,0.995,0.972,0.984
1,50,1000,20,0.66,0.972,0.787,0.992,0.875,0.93
1,500,50000,5,0.055,1,0.104,0,0,0
2,20,10000,5,0.592,1,0.744,1,0.969,0.984
2,20,500,20,0,0,0,0.75,1,0.857
2,20,500,5,0.4,1,0.571,1,0.969,0.984
1,20,1000,20,0,0,0,0.839,1,0.912
1,1000,1000,5,0,0,0,0.933,1,0.966
1,100,1000,40,0.61,1,0.758,1,0.434,0.605
2,50,50000,20,0.929,1,0.963,1,0.981,0.991
1,50,1000,5,0,0,0,0.972,1,0.986
1,500,200,40,0.325,1,0.491,0,0,0
2,50,200,50,0,0,0,0.45,1,0.621
1,100,500,10,0.412,1,0.583,1,0.892,0.943
1,50,200,40,0,0,0,0.55,1,0.71
2,1000,500,30,0,0,0,0.63,1,0.773
2,20,5000,30,0.927,0.997,0.96,0.998,0.966,0.982
2,500,50000,50,0.995,1,0.997,1,0.995,0.998
1,1000,1000,20,0,0,0,0.774,1,0.873
1,1000,50000,10,0,0,0,0.896,1,0.945
1,1000,10000,30,0.293,1,0.453,0,0,0
2,20,5000,50,0.96,0.996,0.977,0.996,0.961,0.978
1,100,10000,40,0,0,0,0.609,1,0.757
1,20,5000,30,0.976,1,0.988,1,0.99,0.995
1,20,5000,10,0.64,1,0.781,1,0.924,0.961
2,100,50000,5,0.872,0.996,0.93,1,0.992,0.996
2,100,5000,40,0,0,0,0.577,1,0.732
2,1000,5000,40,0.966,0.993,0.979,0.995,0.977,0.986
1,50,5000,40,0.5,1,0.667,1,0.331,0.497
2,100,5000,10,0.959,0.989,0.974,0.999,0.995,0.997
1,50,1000,40,0,0,0,0.625,1,0.769
1,20,5000,5,0.212,1,0.35,1,0.8,0.889
1,100,1000,20,0,0,0,0.756,1,0.861
2,500,5000,20,0.981,0.995,0.988,0.999,0.995,0.997
2,500,50000,10,0,0,0,0.901,1,0.948
2,20,200,10,0,0,0,0.925,1,0.961
2,500,5000,40,0,0,0,0.603,1,0.752
1,100,5000,5,0.186,1,0.314,1,0.714,0.833
1,500,200,30,0.375,1,0.545,0,0,0
1,20,50000,5,0.07,0.975,0.131,0.996,0.32,0.485
1,500,50000,30,0.991,1,0.995,1,0.996,0.998
2,1000,500,50,0,0,0,0.5,1,0.667
1,500,200,5,0,0,0,0.975,1,0.987
2,500,5000,5,0,0,0,0.949,1,0.974
1,20,200,10,0.1,1,0.182,0,0,0
1,50,10000,5,0.227,1,0.37,1,0.82,0.901
1,100,500,40,0.429,0.097,0.158,0.663,0.932,0.775
1,20,200,30,0.435,0.833,0.571,0.882,0.536,0.667
1,1000,500,50,0.5,1,0.667,0,0,0
1,50,200,50,0.45,1,0.621,0,0,0
2,1000,50000,5,0.046,1,0.089,0,0,0
2,1000,500,20,0,0,0,0.8,1,0.889
1,1000,200,30,0,0,0,0.65,1,0.788
1,500,1000,20,0,0,0,0.841,1,0.914
2,50,5000,5,0.635,0.982,0.771,0.999,0.966,0.982
2,1000,1000,50,0,0,0,0.456,1,0.627
1,100,10000,30,0.691,0.985,0.813,0.992,0.806,0.89
1,500,5000,40,0,0,0,0.639,1,0.78
2,100,500,10,0,0,0,0.92,1,0.958
2,20,50000,10,0.779,0.998,0.875,1,0.97,0.985
2,20,5000,20,0.191,1,0.32,0,0,0
1,100,50000,30,0.889,1,0.942,1,0.947,0.973
1,50,10000,20,0,0,0,0.796,1,0.886
1,100,1000,5,0.462,1,0.632,1,0.96,0.979
2,20,50000,40,0.799,1,0.888,1,0.832,0.908
1,50,5000,20,0.758,0.995,0.86,0.999,0.919,0.957
2,50,500,40,0,0,0,0.589,1,0.741
1,50,1000,10,0.436,0.895,0.586,0.986,0.863,0.921
2,500,50000,30,0,0,0,0.689,1,0.816
2,500,50000,20,0,0,0,0.795,1,0.886
1,20,10000,40,0.759,1,0.863,1,0.799,0.888
2,20,1000,50,0.91,0.962,0.935,0.955,0.895,0.924
2,20,1000,10,0.682,1,0.811,1,0.958,0.978
2,100,5000,20,0.208,1,0.345,0,0,0
2,100,500,50,0.411,1,0.583,0,0,0
2,20,200,20,0,0,0,0.925,1,0.961
2,1000,200,20,0,0,0,0.825,1,0.904
1,20,500,50,0.75,0.955,0.84,0.941,0.696,0.8
2,500,1000,50,0.482,1,0.651,0,0,0
2,1000,500,5,0,0,0,0.98,1,0.99
1,500,5000,20,0,0,0,0.82,1,0.901
2,1000,10000,40,0.399,1,0.57,0,0,0
2,1000,5000,5,0,0,0,0.942,1,0.97
2,500,200,50,0,0,0,0.5,1,0.667
1,50,500,50,0,0,0,0.533,1,0.696
1,500,1000,10,0.545,0.273,0.364,0.913,0.971,0.941
2,20,1000,40,0.851,1,0.919,1,0.897,0.946
1,1000,5000,5,0,0,0,0.961,1,0.98
2,1000,10000,10,0.911,1,0.953,1,0.99,0.995
1,500,500,5,0.01,1,0.02,0,0,0
2,100,10000,20,0,0,0,0.789,1,0.882
2,500,500,10,0.11,1,0.198,0,0,0
2,500,10000,10,0,0,0,0.91,1,0.953
1,500,50000,10,0.098,1,0.179,0,0,0
2,50,10000,20,0.896,0.997,0.944,0.999,0.968,0.983
1,50,500,40,0,0,0,0.556,1,0.714
1,1000,1000,30,0,0,0,0.697,1,0.822
2,1000,50000,50,0.508,1,0.673,0,0,0
1,500,10000,10,0,0,0,0.903,1,0.949
2,50,500,10,0.833,0.417,0.556,0.926,0.989,0.956
2,100,10000,10,0.975,0.957,0.966,0.994,0.997,0.996
2,50,5000,40,0.985,1,0.993,1,0.99,0.995
2,1000,500,10,0,0,0,0.94,1,0.969
1,1000,200,10,0,0,0,0.875,1,0.933
1,100,10000,20,0.495,1,0.662,1,0.76,0.863
1,1000,10000,20,0.195,1,0.326,0,0,0
1,50,50000,10,0.986,1,0.993,1,0.998,0.999
1,1000,500,10,0,0,0,0.95,1,0.974
2,1000,10000,20,0.191,1,0.32,0,0,0
2,100,200,10,0,0,0,0.9,1,0.947
1,20,1000,10,0.857,1,0.923,1,0.981,0.991
1,500,10000,40,0.414,1,0.586,0,0,0
2,20,200,50,0.76,1,0.864,1,0.714,0.833
1,500,10000,20,0.959,0.998,0.978,0.999,0.988,0.994
2,1000,1000,30,0,0,0,0.718,1,0.836
2,50,200,20,0,0,0,0.875,1,0.933
1,500,1000,50,0.497,1,0.664,0,0,0
2,100,500,20,0.87,0.952,0.909,0.987,0.962,0.974
2,20,1000,5,0.538,0.875,0.667,0.994,0.965,0.979
2,1000,1000,20,0,0,0,0.805,1,0.892
1,100,1000,30,0,0,0,0.722,1,0.839
1,100,5000,20,0.72,0.391,0.507,0.87,0.964,0.914
1,20,10000,50,0.513,1,0.678,0,0,0
1,100,200,50,0.55,1,0.71,0,0,0
2,100,10000,30,0,0,0,0.709,1,0.83
2,100,500,5,0,0,0,0.89,1,0.942
1,20,200,40,0.45,1,0.621,0,0,0
2,50,10000,40,0,0,0,0.594,1,0.745
2,50,500,20,0,0,0,0.78,1,0.876
2,100,200,40,0.407,1,0.579,1,0.448,0.619
2,500,200,40,0.45,1,0.621,0,0,0
1,50,200,30,0,0,0,0.7,1,0.824
1,50,10000,30,0.972,1,0.986,1,0.987,0.994
2,500,10000,5,0.043,1,0.082,0,0,0
2,1000,5000,20,0.203,1,0.337,0,0,0
2,1000,10000,50,0.969,0.999,0.984,0.999,0.968,0.983
1,20,500,10,0.636,1,0.778,1,0.957,0.978
1,20,50000,20,0,0,0,0.796,1,0.886
1,50,500,30,0,0,0,0.65,1,0.788
2,500,500,30,0,0,0,0.73,1,0.844
1,500,10000,30,0,0,0,0.702,1,0.825
2,50,50000,5,0,0,0,0.944,1,0.971
1,100,200,5,0,0,0,0.95,1,0.974
1,50,500,5,0,0,0,0.89,1,0.942
1,50,10000,40,0.873,1,0.932,1,0.908,0.952
1,1000,10000,40,0.955,1,0.977,1,0.97,0.985
1,100,10000,5,0.946,1,0.972,1,0.997,0.999
1,20,500,20,0,0,0,0.77,1,0.87
2,20,500,50,0.544,1,0.705,0,0,0
1,20,5000,40,0,0,0,0.61,1,0.758
2,100,200,5,0,0,0,0.95,1,0.974
2,100,50000,20,0.974,0.961,0.968,0.991,0.994,0.992
1,100,5000,50,0.978,0.996,0.987,0.996,0.978,0.987
2,100,1000,20,0.732,0.938,0.822,0.986,0.926,0.955
2,1000,50000,20,0.945,0.997,0.97,0.999,0.985,0.992
2,1000,5000,50,0,0,0,0.521,1,0.685
1,500,500,20,0,0,0,0.78,1,0.876
1,100,500,20,0,0,0,0.8,1,0.889
2,20,1000,20,0.811,1,0.896,1,0.927,0.962
1,100,1000,50,0,0,0,0.505,1,0.671
1,100,200,10,0,0,0,0.875,1,0.933
1,500,50000,50,0.499,1,0.666,0,0,0
2,50,5000,50,0,0,0,0.53,1,0.693
2,500,500,20,0.714,0.952,0.816,0.986,0.899,0.94
2,20,200,5,0,0,0,0.9,1,0.947
1,500,50000,20,0.99,0.997,0.993,0.999,0.997,0.998
2,100,5000,5,0.743,1,0.852,1,0.98,0.99
2,50,5000,20,0.924,1,0.96,1,0.979,0.989
2,500,5000,30,0.938,1,0.968,1,0.975,0.988
2,50,10000,50,0.985,1,0.992,1,0.985,0.992
2,50,500,30,0.897,0.929,0.912,0.972,0.958,0.965
1,1000,5000,20,0,0,0,0.802,1,0.89
1,500,500,50,0,0,0,0.46,1,0.63
1,100,200,20,0,0,0,0.875,1,0.933
2,500,1000,30,0.318,1,0.482,0,0,0
2,500,1000,10,0.108,1,0.194,0,0,0
1,20,500,40,0.712,1,0.831,1,0.717,0.835
2,1000,200,40,0,0,0,0.6,1,0.75
2,1000,1000,5,0,0,0,0.959,1,0.979
2,20,50000,50,0.987,0.996,0.991,0.996,0.987,0.991
1,20,200,50,0,0,0,0.7,1,0.824
2,500,500,50,0,0,0,0.48,1,0.649
1,1000,500,30,0,0,0,0.76,1,0.864
2,500,1000,40,0.379,1,0.55,0,0,0
1,50,50000,40,0.988,1,0.994,1,0.992,0.996
2,50,10000,5,0.774,1,0.872,1,0.982,0.991
2,500,10000,30,0,0,0,0.697,1,0.821
1,50,50000,20,0.615,1,0.761,1,0.851,0.92
2,50,50000,40,0.916,1,0.956,1,0.936,0.967
2,50,1000,50,0.981,0.99,0.986,0.989,0.979,0.984
